,_id_x,CurTime,GetTime_x,Symbol,TradeTime,Last,Ask,AskSize,Bid,BidSize,Volume,VWAP,Open,High,Low,PreviousClose,PreviousVolume,NetChange,NetChangePct,_id_y,GetTime_y,EarliestTime,LatestTime,Side,Price,TotalSize,BiggestSize,SmallestSize,NumParticipants,TotalOrderCount,Dif
20390,647e0a225869ec113f616499,2023-06-05T16:15:30Z,2023-06-05T16:15:29Z,TSLA,2023-06-05T16:15:29Z,218.14,218.14,100.0,218.12,100.0,86183611.0,218.908906309707,217.8,221.28999,216.39999,213.97,164398372.0,4.17,0.0195,647e0a225869ec113f61651d,2023-06-05T16:15:29Z,2023-06-05T16:15:29Z,2023-06-05T16:15:29Z,Ask,218.13,-200.0,200.0,200.0,1.0,1.0,0.009999999999990905
20465,647e0a4a5869ec113f61679c,2023-06-05T16:16:10Z,2023-06-05T16:16:09Z,TSLA,2023-06-05T16:16:09Z,218.3,218.3,100.0,218.28,100.0,86450874.0,218.906529880752,217.8,221.28999,216.39999,213.97,164398372.0,4.33,0.0202,647e0a4a5869ec113f6167a7,2023-06-05T16:16:09Z,2023-06-05T16:16:09Z,2023-06-05T16:16:09Z,Bid,218.32,100.0,100.0,100.0,1.0,1.0,0.01999999999998181
20498,647e0a545869ec113f616860,2023-06-05T16:16:20Z,2023-06-05T16:16:19Z,TSLA,2023-06-05T16:16:19Z,218.2299,218.24,100.0,218.22,200.0,86488983.0,218.906222154014,217.8,221.28999,216.39999,213.97,164398372.0,4.2599,0.0199,647e0a545869ec113f6168e0,2023-06-05T16:16:19Z,2023-06-05T16:16:19Z,2023-06-05T16:16:19Z,Ask,218.22,-743.0,600.0,43.0,3.0,4.0,0.009899999999987585
20531,647e0a685869ec113f6169e3,2023-06-05T16:16:40Z,2023-06-05T16:16:39Z,TSLA,2023-06-05T16:16:39Z,218.0768,218.09,100.0,218.07,200.0,86573350.0,218.905471630646,217.8,221.28999,216.39999,213.97,164398372.0,4.1068,0.0192,647e0a685869ec113f6169ed,2023-06-05T16:16:39Z,2023-06-05T16:16:39Z,2023-06-05T16:16:39Z,Bid,218.1,100.0,100.0,100.0,1.0,1.0,0.023200000000002774
20554,647e0a725869ec113f616a9e,2023-06-05T16:16:50Z,2023-06-05T16:16:48Z,TSLA,2023-06-05T16:16:47Z,218.1777,218.2,100.0,218.17,100.0,86606590.0,218.905138879809,217.8,221.28999,216.39999,213.97,164398372.0,4.2077,0.0197,647e0a725869ec113f616aa8,2023-06-05T16:16:49Z,2023-06-05T16:16:49Z,2023-06-05T16:16:49Z,Bid,218.19,225.0,100.0,25.0,3.0,4.0,0.012300000000010414
20571,647e0a7c5869ec113f616b5b,2023-06-05T16:17:00Z,2023-06-05T16:16:59Z,TSLA,2023-06-05T16:16:59Z,218.18,218.18,100.0,218.17,100.0,86638808.0,218.904852279082,217.8,221.28999,216.39999,213.97,164398372.0,4.21,0.0197,647e0a7c5869ec113f616b65,2023-06-05T16:16:59Z,2023-06-05T16:16:59Z,2023-06-05T16:16:59Z,Bid,218.22,31.0,31.0,31.0,1.0,1.0,0.03999999999999204
20572,647e0a7c5869ec113f616b5b,2023-06-05T16:17:00Z,2023-06-05T16:16:59Z,TSLA,2023-06-05T16:16:59Z,218.18,218.18,100.0,218.17,100.0,86638808.0,218.904852279082,217.8,221.28999,216.39999,213.97,164398372.0,4.21,0.0197,647e0a7c5869ec113f616b6e,2023-06-05T16:16:59Z,2023-06-05T16:16:59Z,2023-06-05T16:16:59Z,Bid,218.2,200.0,200.0,200.0,1.0,1.0,0.01999999999998181
20592,647e0a865869ec113f616c13,2023-06-05T16:17:10Z,2023-06-05T16:17:09Z,TSLA,2023-06-05T16:17:09Z,218.25,218.28,400.0,218.24,100.0,86673917.0,218.904552895774,217.8,221.28999,216.39999,213.97,164398372.0,4.28,0.02,647e0a865869ec113f616c1e,2023-06-05T16:17:09Z,2023-06-05T16:17:09Z,2023-06-05T16:17:09Z,Bid,218.26,11.0,11.0,11.0,1.0,1.0,0.009999999999990905
20617,647e0a905869ec113f616ce0,2023-06-05T16:17:20Z,2023-06-05T16:17:19Z,TSLA,2023-06-05T16:17:19Z,218.42,218.43,100.0,218.41,100.0,86745668.0,218.904023250252,217.8,221.28999,216.39999,213.97,164398372.0,4.45,0.0208,647e0a905869ec113f616cea,2023-06-05T16:17:19Z,2023-06-05T16:17:19Z,2023-06-05T16:17:19Z,Bid,218.43,34.0,34.0,34.0,1.0,3.0,0.010000000000019327
20650,647e0a9a5869ec113f616da6,2023-06-05T16:17:30Z,2023-06-05T16:17:29Z,TSLA,2023-06-05T16:17:29Z,218.3799,218.38,200.0,218.34,300.0,86839132.0,218.903449857895,217.8,221.28999,216.39999,213.97,164398372.0,4.4099,0.0206,647e0a9a5869ec113f616e32,2023-06-05T16:17:29Z,2023-06-05T16:17:29Z,2023-06-05T16:17:29Z,Ask,218.36,-48.0,48.0,48.0,1.0,1.0,0.01989999999997849
20651,647e0a9a5869ec113f616da6,2023-06-05T16:17:30Z,2023-06-05T16:17:29Z,TSLA,2023-06-05T16:17:29Z,218.3799,218.38,200.0,218.34,300.0,86839132.0,218.903449857895,217.8,221.28999,216.39999,213.97,164398372.0,4.4099,0.0206,647e0a9a5869ec113f616e39,2023-06-05T16:17:29Z,2023-06-05T16:17:29Z,2023-06-05T16:17:29Z,Ask,218.37,-100.0,100.0,100.0,1.0,1.0,0.009899999999987585
20685,647e0aae5869ec113f616f35,2023-06-05T16:17:50Z,2023-06-05T16:17:49Z,TSLA,2023-06-05T16:17:49Z,218.3114,218.34,100.0,218.31,200.0,86933152.0,218.902813500262,217.8,221.28999,216.39999,213.97,164398372.0,4.3414,0.0203,647e0aae5869ec113f616f3f,2023-06-05T16:17:49Z,2023-06-05T16:17:49Z,2023-06-05T16:17:49Z,Bid,218.32,106.0,106.0,106.0,1.0,3.0,0.008600000000001273
20749,647e0acc5869ec113f61717e,2023-06-05T16:18:20Z,2023-06-05T16:18:19Z,TSLA,2023-06-05T16:18:18Z,218.28,218.31,900.0,218.29,200.0,87020934.0,218.902163485841,217.8,221.28999,216.39999,213.97,164398372.0,4.31,0.0201,647e0acc5869ec113f617189,2023-06-05T16:18:19Z,2023-06-05T16:18:18Z,2023-06-05T16:18:19Z,Bid,218.29,501.0,200.0,100.0,4.0,5.0,0.009999999999990905
20841,647e0af45869ec113f61748e,2023-06-05T16:19:00Z,2023-06-05T16:18:58Z,TSLA,2023-06-05T16:18:57Z,218.4282,218.43,100.0,218.41,100.0,87139433.0,218.90128661309,217.8,221.28999,216.39999,213.97,164398372.0,4.4582,0.0208,647e0af45869ec113f6174ff,2023-06-05T16:18:59Z,2023-06-05T16:18:59Z,2023-06-05T16:18:59Z,Ask,218.4,-46.0,46.0,46.0,1.0,1.0,0.028199999999998226
20842,647e0af45869ec113f61748e,2023-06-05T16:19:00Z,2023-06-05T16:18:58Z,TSLA,2023-06-05T16:18:57Z,218.4282,218.43,100.0,218.41,100.0,87139433.0,218.90128661309,217.8,221.28999,216.39999,213.97,164398372.0,4.4582,0.0208,647e0af45869ec113f617506,2023-06-05T16:18:59Z,2023-06-05T16:18:59Z,2023-06-05T16:18:59Z,Ask,218.41,-400.0,200.0,100.0,3.0,3.0,0.01820000000000732
20843,647e0af45869ec113f61748e,2023-06-05T16:19:00Z,2023-06-05T16:18:58Z,TSLA,2023-06-05T16:18:57Z,218.4282,218.43,100.0,218.41,100.0,87139433.0,218.90128661309,217.8,221.28999,216.39999,213.97,164398372.0,4.4582,0.0208,647e0af45869ec113f61750e,2023-06-05T16:18:59Z,2023-06-05T16:18:59Z,2023-06-05T16:18:59Z,Ask,218.42,-400.0,400.0,400.0,1.0,1.0,0.008200000000016416
20850,647e0afe5869ec113f617555,2023-06-05T16:19:10Z,2023-06-05T16:19:09Z,TSLA,2023-06-05T16:19:08Z,218.26,218.29,100.0,218.26,300.0,87201283.0,218.900870114141,217.8,221.28999,216.39999,213.97,164398372.0,4.29,0.02,647e0afe5869ec113f61755f,2023-06-05T16:19:09Z,2023-06-05T16:19:09Z,2023-06-05T16:19:09Z,Bid,218.27,283.0,100.0,83.0,3.0,5.0,0.010000000000019327
20871,647e0b085869ec113f617614,2023-06-05T16:19:20Z,2023-06-05T16:19:19Z,TSLA,2023-06-05T16:19:18Z,218.24,218.29,100.0,218.28,100.0,87238775.0,218.900583082995,217.8,221.28999,216.39999,213.97,164398372.0,4.27,0.02,647e0b085869ec113f61761e,2023-06-05T16:19:19Z,2023-06-05T16:19:19Z,2023-06-05T16:19:19Z,Bid,218.28,277.0,277.0,277.0,1.0,3.0,0.03999999999999204
20872,647e0b085869ec113f617614,2023-06-05T16:19:20Z,2023-06-05T16:19:19Z,TSLA,2023-06-05T16:19:18Z,218.24,218.29,100.0,218.28,100.0,87238775.0,218.900583082995,217.8,221.28999,216.39999,213.97,164398372.0,4.27,0.02,647e0b085869ec113f61762e,2023-06-05T16:19:19Z,2023-06-05T16:19:18Z,2023-06-05T16:19:18Z,Bid,218.27,100.0,100.0,100.0,1.0,1.0,0.030000000000001137
21000,647e0b445869ec113f617a82,2023-06-05T16:20:20Z,2023-06-05T16:20:19Z,TSLA,2023-06-05T16:20:19Z,218.12,218.15,400.0,218.11,100.0,87420116.0,218.899128114492,217.8,221.28999,216.39999,213.97,164398372.0,4.15,0.0194,647e0b445869ec113f617a8c,2023-06-05T16:20:19Z,2023-06-05T16:20:19Z,2023-06-05T16:20:19Z,Bid,218.13,45.0,45.0,45.0,1.0,1.0,0.009999999999990905
21026,647e0b4e5869ec113f617b4d,2023-06-05T16:20:30Z,2023-06-05T16:20:29Z,TSLA,2023-06-05T16:20:28Z,218.1198,218.14,100.0,218.13,100.0,87454017.0,218.898788979663,217.8,221.28999,216.39999,213.97,164398372.0,4.1498,0.0194,647e0b4e5869ec113f617b57,2023-06-05T16:20:29Z,2023-06-05T16:20:29Z,2023-06-05T16:20:29Z,Bid,218.15,136.0,100.0,36.0,2.0,3.0,0.030200000000007776
21027,647e0b4e5869ec113f617b4d,2023-06-05T16:20:30Z,2023-06-05T16:20:29Z,TSLA,2023-06-05T16:20:28Z,218.1198,218.14,100.0,218.13,100.0,87454017.0,218.898788979663,217.8,221.28999,216.39999,213.97,164398372.0,4.1498,0.0194,647e0b4e5869ec113f617b6b,2023-06-05T16:20:29Z,2023-06-05T16:20:29Z,2023-06-05T16:20:29Z,Bid,218.13,200.0,200.0,200.0,1.0,1.0,0.010199999999997544
21049,647e0b585869ec113f617c13,2023-06-05T16:20:40Z,2023-06-05T16:20:39Z,TSLA,2023-06-05T16:20:38Z,218.1,218.11,200.0,218.1,200.0,87491873.0,218.898453739671,217.8,221.28999,216.39999,213.97,164398372.0,4.13,0.0193,647e0b585869ec113f617c1d,2023-06-05T16:20:39Z,2023-06-05T16:20:39Z,2023-06-05T16:20:39Z,Bid,218.11,451.0,200.0,100.0,3.0,4.0,0.010000000000019327
21072,647e0b625869ec113f617cdb,2023-06-05T16:20:50Z,2023-06-05T16:20:49Z,TSLA,2023-06-05T16:20:49Z,218.14,218.15,100.0,218.13,100.0,87512709.0,218.898273714639,217.8,221.28999,216.39999,213.97,164398372.0,4.17,0.0195,647e0b625869ec113f617ce5,2023-06-05T16:20:49Z,2023-06-05T16:20:49Z,2023-06-05T16:20:49Z,Bid,218.17,130.0,100.0,30.0,2.0,2.0,0.030000000000001137
21073,647e0b625869ec113f617cdb,2023-06-05T16:20:50Z,2023-06-05T16:20:49Z,TSLA,2023-06-05T16:20:49Z,218.14,218.15,100.0,218.13,100.0,87512709.0,218.898273714639,217.8,221.28999,216.39999,213.97,164398372.0,4.17,0.0195,647e0b625869ec113f617cf5,2023-06-05T16:20:49Z,2023-06-05T16:20:49Z,2023-06-05T16:20:49Z,Bid,218.16,100.0,100.0,100.0,1.0,1.0,0.020000000000010232
21074,647e0b625869ec113f617cdb,2023-06-05T16:20:50Z,2023-06-05T16:20:49Z,TSLA,2023-06-05T16:20:49Z,218.14,218.15,100.0,218.13,100.0,87512709.0,218.898273714639,217.8,221.28999,216.39999,213.97,164398372.0,4.17,0.0195,647e0b625869ec113f617cff,2023-06-05T16:20:49Z,2023-06-05T16:20:49Z,2023-06-05T16:20:49Z,Bid,218.15,300.0,300.0,300.0,1.0,1.0,0.010000000000019327
21106,647e0b6c5869ec113f617d9c,2023-06-05T16:21:00Z,2023-06-05T16:20:59Z,TSLA,2023-06-05T16:20:58Z,218.0501,218.07,200.0,218.05,900.0,87531347.0,218.898105122912,217.8,221.28999,216.39999,213.97,164398372.0,4.0801,0.0191,647e0b6c5869ec113f617e0a,2023-06-05T16:20:59Z,2023-06-05T16:20:59Z,2023-06-05T16:20:59Z,Ask,218.04,-64.0,64.0,64.0,1.0,3.0,0.010099999999994225
21139,647e0b805869ec113f617f18,2023-06-05T16:21:20Z,2023-06-05T16:21:19Z,TSLA,2023-06-05T16:21:18Z,218.1,218.11,200.0,218.1,100.0,87643300.0,218.896968191457,217.8,221.28999,216.39999,213.97,164398372.0,4.13,0.0193,647e0b805869ec113f617f22,2023-06-05T16:21:19Z,2023-06-05T16:21:19Z,2023-06-05T16:21:19Z,Bid,218.14,9.0,9.0,9.0,1.0,1.0,0.03999999999999204
21140,647e0b805869ec113f617f18,2023-06-05T16:21:20Z,2023-06-05T16:21:19Z,TSLA,2023-06-05T16:21:18Z,218.1,218.11,200.0,218.1,100.0,87643300.0,218.896968191457,217.8,221.28999,216.39999,213.97,164398372.0,4.13,0.0193,647e0b805869ec113f617f2a,2023-06-05T16:21:19Z,2023-06-05T16:21:19Z,2023-06-05T16:21:19Z,Bid,218.13,200.0,200.0,200.0,1.0,1.0,0.030000000000001137
21141,647e0b805869ec113f617f18,2023-06-05T16:21:20Z,2023-06-05T16:21:19Z,TSLA,2023-06-05T16:21:18Z,218.1,218.11,200.0,218.1,100.0,87643300.0,218.896968191457,217.8,221.28999,216.39999,213.97,164398372.0,4.13,0.0193,647e0b805869ec113f617f2e,2023-06-05T16:21:19Z,2023-06-05T16:21:19Z,2023-06-05T16:21:19Z,Bid,218.12,100.0,100.0,100.0,1.0,1.0,0.020000000000010232
21161,647e0b8a5869ec113f617fdd,2023-06-05T16:21:30Z,2023-06-05T16:21:29Z,TSLA,2023-06-05T16:21:28Z,218.0703,218.1,100.0,218.07,200.0,87665970.0,218.896753185803,217.8,221.28999,216.39999,213.97,164398372.0,4.1003,0.0192,647e0b8a5869ec113f617fe7,2023-06-05T16:21:29Z,2023-06-05T16:21:29Z,2023-06-05T16:21:29Z,Bid,218.09,55.0,55.0,55.0,1.0,3.0,0.019700000000000273
21162,647e0b8a5869ec113f617fdd,2023-06-05T16:21:30Z,2023-06-05T16:21:29Z,TSLA,2023-06-05T16:21:28Z,218.0703,218.1,100.0,218.07,200.0,87665970.0,218.896753185803,217.8,221.28999,216.39999,213.97,164398372.0,4.1003,0.0192,647e0b8a5869ec113f617ff3,2023-06-05T16:21:29Z,2023-06-05T16:21:29Z,2023-06-05T16:21:29Z,Bid,218.08,300.0,300.0,300.0,1.0,1.0,0.009700000000009368
21209,647e0b9e5869ec113f61816b,2023-06-05T16:21:50Z,2023-06-05T16:21:49Z,TSLA,2023-06-05T16:21:48Z,218.04,218.06,100.0,218.03,100.0,87702405.0,218.896404927916,217.8,221.28999,216.39999,213.97,164398372.0,4.07,0.019,647e0b9e5869ec113f618175,2023-06-05T16:21:49Z,2023-06-05T16:21:49Z,2023-06-05T16:21:49Z,Bid,218.05,43.0,43.0,43.0,1.0,1.0,0.010000000000019327
21243,647e0ba85869ec113f618235,2023-06-05T16:22:00Z,2023-06-05T16:21:59Z,TSLA,2023-06-05T16:21:58Z,218.0285,218.03,100.0,218.01,100.0,87766543.0,218.895690971516,217.8,221.28999,216.39999,213.97,164398372.0,4.0585,0.019,647e0ba85869ec113f6182b4,2023-06-05T16:21:59Z,2023-06-05T16:21:59Z,2023-06-05T16:21:59Z,Ask,217.97,-63.0,63.0,63.0,1.0,3.0,0.05850000000000932
21244,647e0ba85869ec113f618235,2023-06-05T16:22:00Z,2023-06-05T16:21:59Z,TSLA,2023-06-05T16:21:58Z,218.0285,218.03,100.0,218.01,100.0,87766543.0,218.895690971516,217.8,221.28999,216.39999,213.97,164398372.0,4.0585,0.019,647e0ba85869ec113f6182bb,2023-06-05T16:21:59Z,2023-06-05T16:21:59Z,2023-06-05T16:21:59Z,Ask,217.98,-200.0,100.0,100.0,2.0,2.0,0.04850000000001842
21245,647e0ba85869ec113f618235,2023-06-05T16:22:00Z,2023-06-05T16:21:59Z,TSLA,2023-06-05T16:21:58Z,218.0285,218.03,100.0,218.01,100.0,87766543.0,218.895690971516,217.8,221.28999,216.39999,213.97,164398372.0,4.0585,0.019,647e0ba85869ec113f6182c1,2023-06-05T16:22:00Z,2023-06-05T16:21:59Z,2023-06-05T16:21:59Z,Ask,217.99,-400.0,400.0,400.0,1.0,1.0,0.03849999999999909
21255,647e0bb25869ec113f618303,2023-06-05T16:22:10Z,2023-06-05T16:22:09Z,TSLA,2023-06-05T16:22:08Z,217.9902,218.02,300.0,217.99,100.0,87816668.0,218.895148298763,217.8,221.28999,216.39999,213.97,164398372.0,4.0202,0.0188,647e0bb25869ec113f61830d,2023-06-05T16:22:09Z,2023-06-05T16:22:09Z,2023-06-05T16:22:09Z,Bid,218.0,36.0,36.0,36.0,1.0,2.0,0.009800000000012687
21280,647e0bbc5869ec113f6183c6,2023-06-05T16:22:20Z,2023-06-05T16:22:19Z,TSLA,2023-06-05T16:22:18Z,217.9608,217.98,100.0,217.95,400.0,87857344.0,218.89468186733,217.8,221.28999,216.39999,213.97,164398372.0,3.9908,0.0187,647e0bbc5869ec113f6183d0,2023-06-05T16:22:19Z,2023-06-05T16:22:19Z,2023-06-05T16:22:19Z,Bid,217.97,146.0,100.0,46.0,2.0,4.0,0.00919999999999277
21305,647e0bc65869ec113f618494,2023-06-05T16:22:30Z,2023-06-05T16:22:29Z,TSLA,2023-06-05T16:22:28Z,218.01,218.05,900.0,218.01,100.0,87915906.0,218.894017310024,217.8,221.28999,216.39999,213.97,164398372.0,4.04,0.0189,647e0bc65869ec113f61849e,2023-06-05T16:22:29Z,2023-06-05T16:22:29Z,2023-06-05T16:22:29Z,Bid,218.03,133.0,100.0,33.0,2.0,3.0,0.020000000000010232
21306,647e0bc65869ec113f618494,2023-06-05T16:22:30Z,2023-06-05T16:22:29Z,TSLA,2023-06-05T16:22:28Z,218.01,218.05,900.0,218.01,100.0,87915906.0,218.894017310024,217.8,221.28999,216.39999,213.97,164398372.0,4.04,0.0189,647e0bc65869ec113f6184ae,2023-06-05T16:22:29Z,2023-06-05T16:22:29Z,2023-06-05T16:22:29Z,Bid,218.02,800.0,500.0,300.0,2.0,2.0,0.010000000000019327
21373,647e0be45869ec113f6186f0,2023-06-05T16:23:00Z,2023-06-05T16:22:59Z,TSLA,2023-06-05T16:22:59Z,218.12,218.15,100.0,218.12,100.0,88019064.0,218.893028468449,217.8,221.28999,216.39999,213.97,164398372.0,4.15,0.0194,647e0be45869ec113f6186fa,2023-06-05T16:22:59Z,2023-06-05T16:22:59Z,2023-06-05T16:22:59Z,Bid,218.14,41.0,41.0,41.0,1.0,2.0,0.01999999999998181
21374,647e0be45869ec113f6186f0,2023-06-05T16:23:00Z,2023-06-05T16:22:59Z,TSLA,2023-06-05T16:22:59Z,218.12,218.15,100.0,218.12,100.0,88019064.0,218.893028468449,217.8,221.28999,216.39999,213.97,164398372.0,4.15,0.0194,647e0be45869ec113f618710,2023-06-05T16:22:59Z,2023-06-05T16:22:59Z,2023-06-05T16:22:59Z,Bid,218.13,200.0,100.0,100.0,2.0,2.0,0.009999999999990905
21517,647e0c205869ec113f618b8a,2023-06-05T16:24:00Z,2023-06-05T16:23:59Z,TSLA,2023-06-05T16:23:59Z,218.37,218.37,100.0,218.35,100.0,88297875.0,218.891247711871,217.8,221.28999,216.39999,213.97,164398372.0,4.4,0.0206,647e0c205869ec113f618c10,2023-06-05T16:23:59Z,2023-06-05T16:23:59Z,2023-06-05T16:23:59Z,Ask,218.36,-100.0,100.0,100.0,1.0,1.0,0.009999999999990905
21541,647e0c2a5869ec113f618c50,2023-06-05T16:24:10Z,2023-06-05T16:24:09Z,TSLA,2023-06-05T16:24:09Z,218.3073,218.31,100.0,218.28,100.0,88323637.0,218.89108599022,217.8,221.28999,216.39999,213.97,164398372.0,4.3373,0.0203,647e0c2a5869ec113f618cdf,2023-06-05T16:24:09Z,2023-06-05T16:24:09Z,2023-06-05T16:24:09Z,Ask,218.29,-192.0,100.0,92.0,2.0,3.0,0.017300000000005866
21542,647e0c2a5869ec113f618c50,2023-06-05T16:24:10Z,2023-06-05T16:24:09Z,TSLA,2023-06-05T16:24:09Z,218.3073,218.31,100.0,218.28,100.0,88323637.0,218.89108599022,217.8,221.28999,216.39999,213.97,164398372.0,4.3373,0.0203,647e0c2a5869ec113f618ce5,2023-06-05T16:24:09Z,2023-06-05T16:24:09Z,2023-06-05T16:24:09Z,Ask,218.3,-100.0,100.0,100.0,1.0,1.0,0.0072999999999865395
21606,647e0c485869ec113f618ea1,2023-06-05T16:24:40Z,2023-06-05T16:24:39Z,TSLA,2023-06-05T16:24:39Z,218.5499,218.57,300.0,218.54,100.0,88490581.0,218.890179240816,217.8,221.28999,216.39999,213.97,164398372.0,4.5799,0.0214,647e0c485869ec113f618f0d,2023-06-05T16:24:39Z,2023-06-05T16:24:39Z,2023-06-05T16:24:39Z,Ask,218.54,-188.0,100.0,88.0,2.0,4.0,0.009900000000016007
21633,647e0c5c5869ec113f61901f,2023-06-05T16:25:00Z,2023-06-05T16:24:59Z,TSLA,2023-06-05T16:24:59Z,218.3001,218.34,100.0,218.3,200.0,88594324.0,218.88961283019,217.8,221.28999,216.39999,213.97,164398372.0,4.3301,0.0202,647e0c5c5869ec113f619029,2023-06-05T16:24:59Z,2023-06-05T16:24:59Z,2023-06-05T16:24:59Z,Bid,218.31,71.0,71.0,71.0,1.0,2.0,0.009900000000016007
21796,647e0ca25869ec113f61956a,2023-06-05T16:26:10Z,2023-06-05T16:26:09Z,TSLA,2023-06-05T16:26:09Z,218.21,218.2,100.0,218.19,100.0,88828837.0,218.887706351265,217.8,221.28999,216.39999,213.97,164398372.0,4.24,0.0198,647e0ca25869ec113f6195ed,2023-06-05T16:26:09Z,2023-06-05T16:26:09Z,2023-06-05T16:26:09Z,Ask,218.2,-100.0,100.0,100.0,1.0,1.0,0.010000000000019327
21936,647e0cde5869ec113f619a09,2023-06-05T16:27:10Z,2023-06-05T16:27:08Z,TSLA,2023-06-05T16:27:08Z,218.34,218.34,200.0,218.31,300.0,89005315.0,218.886320526235,217.8,221.28999,216.39999,213.97,164398372.0,4.37,0.0204,647e0cde5869ec113f619a6b,2023-06-05T16:27:09Z,2023-06-05T16:27:09Z,2023-06-05T16:27:09Z,Ask,218.33,-265.0,100.0,65.0,3.0,4.0,0.009999999999990905
21979,647e0cf25869ec113f619b8c,2023-06-05T16:27:30Z,2023-06-05T16:27:29Z,TSLA,2023-06-05T16:27:29Z,218.28,218.28,100.0,218.25,100.0,89061708.0,218.885949261435,217.8,221.28999,216.39999,213.97,164398372.0,4.31,0.0201,647e0cf25869ec113f619be3,2023-06-05T16:27:29Z,2023-06-05T16:27:29Z,2023-06-05T16:27:29Z,Ask,218.27,-160.0,100.0,60.0,2.0,4.0,0.009999999999990905
22065,647e0d1a5869ec113f619e90,2023-06-05T16:28:10Z,2023-06-05T16:28:09Z,TSLA,2023-06-05T16:28:09Z,218.315,218.34,200.0,218.31,100.0,89226683.0,218.884554339295,217.8,221.28999,216.39999,213.97,164398372.0,4.345,0.0203,647e0d1a5869ec113f619e9a,2023-06-05T16:28:09Z,2023-06-05T16:28:09Z,2023-06-05T16:28:09Z,Bid,218.33,44.0,44.0,44.0,1.0,3.0,0.01500000000001478
22261,647e0d6a5869ec113f61a4b9,2023-06-05T16:29:30Z,2023-06-05T16:29:29Z,TSLA,2023-06-05T16:29:29Z,218.3401,218.37,200.0,218.34,100.0,89521502.0,218.882897661027,217.8,221.28999,216.39999,213.97,164398372.0,4.3701,0.0204,647e0d6a5869ec113f61a4c3,2023-06-05T16:29:29Z,2023-06-05T16:29:29Z,2023-06-05T16:29:29Z,Bid,218.36,50.0,50.0,50.0,1.0,1.0,0.019900000000006912
22606,647e0e005869ec113f61b048,2023-06-05T16:32:00Z,2023-06-05T16:31:59Z,TSLA,2023-06-05T16:31:59Z,218.52,218.54,100.0,218.52,100.0,90203376.0,218.880088796869,217.8,221.28999,216.39999,213.97,164398372.0,4.55,0.0213,647e0e005869ec113f61b052,2023-06-05T16:31:59Z,2023-06-05T16:31:59Z,2023-06-05T16:31:59Z,Bid,218.53,80.0,80.0,80.0,1.0,1.0,0.009999999999990905
22818,647e0e645869ec113f61b7fb,2023-06-05T16:33:40Z,2023-06-05T16:33:39Z,TSLA,2023-06-05T16:33:39Z,218.625,218.64,100.0,218.62,200.0,90595411.0,218.87906643336,217.8,221.28999,216.39999,213.97,164398372.0,4.655,0.0218,647e0e645869ec113f61b805,2023-06-05T16:33:39Z,2023-06-05T16:33:39Z,2023-06-05T16:33:39Z,Bid,218.64,166.0,100.0,66.0,2.0,5.0,0.014999999999986358
22861,647e0e785869ec113f61b983,2023-06-05T16:34:00Z,2023-06-05T16:33:59Z,TSLA,2023-06-05T16:33:59Z,218.63,218.65,100.0,218.64,100.0,90629699.0,218.878985324181,217.8,221.28999,216.39999,213.97,164398372.0,4.66,0.0218,647e0e785869ec113f61b98d,2023-06-05T16:33:59Z,2023-06-05T16:33:59Z,2023-06-05T16:33:59Z,Bid,218.64,100.0,100.0,100.0,1.0,1.0,0.009999999999990905
22886,647e0e825869ec113f61ba4b,2023-06-05T16:34:10Z,2023-06-05T16:34:09Z,TSLA,2023-06-05T16:34:09Z,218.5714,218.59,100.0,218.57,200.0,90648460.0,218.878920343265,217.8,221.28999,216.39999,213.97,164398372.0,4.6014,0.0215,647e0e825869ec113f61ba56,2023-06-05T16:34:09Z,2023-06-05T16:34:09Z,2023-06-05T16:34:09Z,Bid,218.6,41.0,41.0,41.0,1.0,3.0,0.028599999999983083
22887,647e0e825869ec113f61ba4b,2023-06-05T16:34:10Z,2023-06-05T16:34:09Z,TSLA,2023-06-05T16:34:09Z,218.5714,218.59,100.0,218.57,200.0,90648460.0,218.878920343265,217.8,221.28999,216.39999,213.97,164398372.0,4.6014,0.0215,647e0e825869ec113f61ba66,2023-06-05T16:34:09Z,2023-06-05T16:34:09Z,2023-06-05T16:34:09Z,Bid,218.59,300.0,200.0,100.0,2.0,2.0,0.01859999999999218
22978,647e0eaa5869ec113f61bd50,2023-06-05T16:34:50Z,2023-06-05T16:34:48Z,TSLA,2023-06-05T16:34:47Z,218.7281,218.74,100.0,218.71,400.0,90853716.0,218.878636261203,217.8,221.28999,216.39999,213.97,164398372.0,4.7581,0.0222,647e0eaa5869ec113f61bd5a,2023-06-05T16:34:49Z,2023-06-05T16:34:49Z,2023-06-05T16:34:49Z,Bid,218.74,189.0,100.0,89.0,2.0,4.0,0.011899999999997135
23117,647e0ee65869ec113f61c1f0,2023-06-05T16:35:50Z,2023-06-05T16:35:50Z,TSLA,2023-06-05T16:35:49Z,218.7207,218.74,200.0,218.71,200.0,91078654.0,218.878314491572,217.8,221.28999,216.39999,213.97,164398372.0,4.7507,0.0222,647e0ee65869ec113f61c1fb,2023-06-05T16:35:49Z,2023-06-05T16:35:49Z,2023-06-05T16:35:49Z,Bid,218.73,44.0,44.0,44.0,1.0,1.0,0.00929999999999609
