,CurTime,Last,Ask,Bid
520,2023-06-09T14:56:40Z,248.2201,248.25,248.22
521,2023-06-09T14:56:50Z,248.09,248.13,248.09
522,2023-06-09T14:57:00Z,248.17,248.18,248.14
523,2023-06-09T14:57:10Z,248.181,248.22,248.18
524,2023-06-09T14:57:20Z,248.2,248.24,248.2
525,2023-06-09T14:57:30Z,248.02,248.06,248.02
526,2023-06-09T14:57:40Z,247.96,247.98,247.96
527,2023-06-09T14:57:50Z,248.0,248.02,247.99
528,2023-06-09T14:58:00Z,248.1,248.1,248.07
529,2023-06-09T14:58:10Z,247.9022,247.92,247.89
530,2023-06-09T14:58:20Z,248.07,248.09,248.04
531,2023-06-09T14:58:30Z,247.86,247.89,247.84
532,2023-06-09T14:58:40Z,247.9,247.91,247.89
533,2023-06-09T14:58:50Z,247.86,247.87,247.85
534,2023-06-09T14:59:00Z,247.44,247.48,247.44
535,2023-06-09T14:59:10Z,247.535,247.55,247.52
536,2023-06-09T14:59:20Z,247.4999,247.5,247.48
537,2023-06-09T14:59:30Z,247.22,247.24,247.2
538,2023-06-09T14:59:40Z,247.4016,247.42,247.4
539,2023-06-09T14:59:50Z,247.625,247.64,247.61
540,2023-06-09T15:00:00Z,247.72,247.74,247.7
541,2023-06-09T15:00:10Z,247.73,247.82,247.77
542,2023-06-09T15:00:20Z,247.71,247.72,247.66
543,2023-06-09T15:00:30Z,247.7,247.72,247.69
544,2023-06-09T15:00:40Z,248.0869,248.09,248.04
545,2023-06-09T15:00:50Z,247.9303,247.94,247.9
546,2023-06-09T15:01:00Z,247.8201,247.84,247.82
547,2023-06-09T15:01:10Z,247.88,247.88,247.85
548,2023-06-09T15:01:20Z,247.94,247.96,247.92
549,2023-06-09T15:01:30Z,247.975,247.99,247.96
550,2023-06-09T15:01:40Z,248.0231,248.04,248.0
551,2023-06-09T15:01:50Z,248.0812,248.12,248.08
552,2023-06-09T15:02:00Z,248.1882,248.19,248.17
553,2023-06-09T15:02:10Z,248.2894,248.3,248.27
554,2023-06-09T15:02:20Z,248.2525,248.26,248.22
555,2023-06-09T15:02:30Z,248.4531,248.47,248.44
556,2023-06-09T15:02:40Z,248.44,248.46,248.42
557,2023-06-09T15:02:50Z,248.595,248.6,248.58
558,2023-06-09T15:03:00Z,248.7,248.7,248.68
559,2023-06-09T15:03:10Z,248.55,248.57,248.54
560,2023-06-09T15:03:20Z,248.55,248.56,248.52
561,2023-06-09T15:03:30Z,248.53,248.53,248.52
562,2023-06-09T15:03:40Z,248.64,248.63,248.59
563,2023-06-09T15:03:50Z,248.6349,248.65,248.62
564,2023-06-09T15:04:00Z,248.6406,248.66,248.64
565,2023-06-09T15:04:10Z,248.49,248.53,248.49
566,2023-06-09T15:04:20Z,248.49,248.51,248.48
567,2023-06-09T15:04:30Z,248.5285,248.53,248.5
568,2023-06-09T15:04:40Z,248.3366,248.34,248.31
569,2023-06-09T15:04:50Z,248.48,248.45,248.42
570,2023-06-09T15:05:00Z,248.5278,248.55,248.51
571,2023-06-09T15:05:10Z,248.48,248.49,248.46
572,2023-06-09T15:05:20Z,248.42,248.45,248.42
573,2023-06-09T15:05:30Z,248.5206,248.54,248.52
574,2023-06-09T15:05:40Z,248.5566,248.56,248.53
575,2023-06-09T15:05:50Z,248.39,248.39,248.35
576,2023-06-09T15:06:00Z,248.5236,248.55,248.52
577,2023-06-09T15:06:10Z,248.71,248.72,248.7
578,2023-06-09T15:06:20Z,248.665,248.68,248.65
579,2023-06-09T15:06:30Z,248.95,248.98,248.95
580,2023-06-09T15:06:40Z,249.1687,249.17,249.14
581,2023-06-09T15:06:50Z,249.4299,249.43,249.39
582,2023-06-09T15:07:00Z,249.7,249.7,249.68
583,2023-06-09T15:07:10Z,249.59,249.59,249.56
584,2023-06-09T15:07:20Z,249.77,249.8,249.76
585,2023-06-09T15:07:30Z,249.73,249.77,249.73
586,2023-06-09T15:07:40Z,249.61,249.64,249.62
587,2023-06-09T15:07:50Z,249.695,249.72,249.67
588,2023-06-09T15:08:00Z,249.79,249.79,249.75
589,2023-06-09T15:08:10Z,249.5987,249.62,249.59
590,2023-06-09T15:08:20Z,249.46,249.46,249.45
591,2023-06-09T15:08:30Z,249.4999,249.5,249.49
592,2023-06-09T15:08:40Z,249.49,249.5,249.46
593,2023-06-09T15:08:50Z,249.47,249.46,249.44
594,2023-06-09T15:09:00Z,249.6015,249.62,249.6
595,2023-06-09T15:09:10Z,249.73,249.76,249.71
596,2023-06-09T15:09:20Z,249.788,249.8,249.77
597,2023-06-09T15:09:30Z,249.81,249.72,249.69
598,2023-06-09T15:09:40Z,249.558,249.57,249.54
599,2023-06-09T15:09:50Z,249.59,249.6,249.57
600,2023-06-09T15:10:00Z,249.6054,249.62,249.6
601,2023-06-09T15:10:10Z,249.73,249.74,249.72
602,2023-06-09T15:10:20Z,249.72,249.75,249.72
603,2023-06-09T15:10:30Z,249.7801,249.81,249.78
604,2023-06-09T15:10:40Z,249.765,249.77,249.76
605,2023-06-09T15:10:50Z,249.71,249.72,249.7
606,2023-06-09T15:11:00Z,249.83,249.84,249.82
607,2023-06-09T15:11:10Z,249.7154,249.72,249.7
608,2023-06-09T15:11:20Z,249.8184,249.84,249.8
609,2023-06-09T15:11:30Z,249.9301,249.94,249.93
610,2023-06-09T15:11:40Z,249.86,249.89,249.85
611,2023-06-09T15:11:50Z,249.82,249.85,249.82
612,2023-06-09T15:12:00Z,249.94,249.96,249.92
613,2023-06-09T15:12:10Z,249.83,249.84,249.81
614,2023-06-09T15:12:20Z,249.46,249.48,249.44
615,2023-06-09T15:12:30Z,249.47,249.49,249.47
616,2023-06-09T15:12:40Z,249.2897,249.3,249.26
617,2023-06-09T15:12:50Z,249.3,249.33,249.29
618,2023-06-09T15:13:00Z,249.575,249.59,249.56
619,2023-06-09T15:13:10Z,249.45,249.47,249.43
620,2023-06-09T15:13:20Z,249.3861,249.4,249.37
621,2023-06-09T15:13:30Z,249.3169,249.35,249.31
622,2023-06-09T15:13:40Z,249.2799,249.28,249.24
623,2023-06-09T15:13:50Z,249.2583,249.26,249.24
624,2023-06-09T15:14:00Z,249.1101,249.14,249.11
625,2023-06-09T15:14:10Z,249.33,249.38,249.36
626,2023-06-09T15:14:20Z,249.41,249.41,249.38
627,2023-06-09T15:14:30Z,249.41,249.45,249.41
628,2023-06-09T15:14:40Z,249.475,249.5,249.45
629,2023-06-09T15:14:50Z,249.2799,249.28,249.25
630,2023-06-09T15:15:00Z,249.255,249.28,249.23
631,2023-06-09T15:15:10Z,249.11,249.14,249.11
632,2023-06-09T15:15:20Z,249.16,249.18,249.15
633,2023-06-09T15:15:30Z,248.9,248.93,248.9
634,2023-06-09T15:15:40Z,248.8599,248.85,248.83
635,2023-06-09T15:15:50Z,249.04,249.04,249.01
636,2023-06-09T15:16:00Z,249.0,249.01,248.98
637,2023-06-09T15:16:10Z,248.98,249.0,248.96
638,2023-06-09T15:16:20Z,249.015,249.03,249.0
639,2023-06-09T15:16:30Z,248.7314,248.76,248.73
640,2023-06-09T15:16:40Z,248.66,248.66,248.62
641,2023-06-09T15:16:50Z,248.5354,248.55,248.52
642,2023-06-09T15:17:00Z,248.4599,248.48,248.44
643,2023-06-09T15:17:10Z,248.3378,248.35,248.32
644,2023-06-09T15:17:20Z,248.165,248.18,248.15
645,2023-06-09T15:17:30Z,248.3228,248.35,248.32
646,2023-06-09T15:17:40Z,248.255,248.27,248.24
647,2023-06-09T15:17:50Z,248.1326,248.15,248.12
648,2023-06-09T15:18:00Z,248.0548,248.07,248.04
649,2023-06-09T15:18:10Z,248.07,248.1,248.07
650,2023-06-09T15:18:20Z,248.1877,248.2,248.18
651,2023-06-09T15:18:30Z,248.27,248.28,248.25
652,2023-06-09T15:18:40Z,248.2785,248.28,248.25
653,2023-06-09T15:18:50Z,248.15,248.15,248.13
654,2023-06-09T15:19:00Z,248.08,248.09,248.06
655,2023-06-09T15:19:10Z,247.91,247.92,247.9
656,2023-06-09T15:19:20Z,247.8,247.8,247.77
657,2023-06-09T15:19:30Z,247.9886,247.99,247.95
658,2023-06-09T15:19:40Z,248.135,248.15,248.12
659,2023-06-09T15:19:50Z,247.9401,247.98,247.95
660,2023-06-09T15:20:00Z,248.0404,248.04,248.02
661,2023-06-09T15:20:10Z,248.125,248.14,248.11
662,2023-06-09T15:20:20Z,248.0392,248.05,248.01
663,2023-06-09T15:20:30Z,248.0215,248.02,247.99
664,2023-06-09T15:20:40Z,248.2161,248.22,248.19
665,2023-06-09T15:20:50Z,248.21,248.22,248.19
666,2023-06-09T15:21:00Z,248.1682,248.17,248.14
667,2023-06-09T15:21:10Z,248.09,248.11,248.08
668,2023-06-09T15:21:20Z,248.1408,248.15,248.13
669,2023-06-09T15:21:30Z,248.14,248.14,248.11
670,2023-06-09T15:21:40Z,247.93,247.95,247.91
671,2023-06-09T15:21:50Z,247.98,248.0,247.98
672,2023-06-09T15:22:00Z,248.1042,248.11,248.09
673,2023-06-09T15:22:10Z,247.79,247.79,247.76
674,2023-06-09T15:22:20Z,248.3,248.3,248.26
675,2023-06-09T15:22:30Z,248.175,248.19,248.15
676,2023-06-09T15:22:40Z,248.0993,248.11,248.09
677,2023-06-09T15:22:50Z,248.02,248.03,248.01
678,2023-06-09T15:23:00Z,248.165,248.18,248.15
679,2023-06-09T15:23:10Z,248.47,248.47,248.44
680,2023-06-09T15:23:20Z,248.28,248.3,248.27
681,2023-06-09T15:23:30Z,248.35,248.38,248.33
682,2023-06-09T15:23:40Z,248.405,248.42,248.39
683,2023-06-09T15:23:50Z,248.38,248.4,248.37
684,2023-06-09T15:24:00Z,248.37,248.38,248.35
685,2023-06-09T15:24:10Z,248.42,248.45,248.42
686,2023-06-09T15:24:20Z,248.38,248.39,248.36
687,2023-06-09T15:24:30Z,248.3401,248.36,248.33
688,2023-06-09T15:24:40Z,248.39,248.4,248.38
689,2023-06-09T15:24:50Z,248.565,248.58,248.56
690,2023-06-09T15:25:00Z,248.61,248.63,248.59
691,2023-06-09T15:25:10Z,248.4601,248.5,248.47
692,2023-06-09T15:25:20Z,248.09,248.09,248.06
693,2023-06-09T15:25:30Z,248.0299,248.04,248.0
694,2023-06-09T15:25:40Z,247.6955,247.7,247.67
695,2023-06-09T15:25:50Z,247.5,247.51,247.5
696,2023-06-09T15:26:00Z,247.8681,247.88,247.85
697,2023-06-09T15:26:10Z,247.92,247.96,247.9
698,2023-06-09T15:26:20Z,247.6099,247.61,247.56
699,2023-06-09T15:26:30Z,247.58,247.6,247.57
700,2023-06-09T15:26:40Z,247.5485,247.55,247.53
701,2023-06-09T15:26:50Z,247.5037,247.52,247.49
702,2023-06-09T15:27:00Z,247.6871,247.71,247.67
703,2023-06-09T15:27:10Z,247.768,247.77,247.75
704,2023-06-09T15:27:20Z,247.73,247.75,247.71
705,2023-06-09T15:27:30Z,247.858,247.85,247.82
706,2023-06-09T15:27:40Z,247.8847,247.89,247.86
707,2023-06-09T15:27:50Z,247.85,247.87,247.83
708,2023-06-09T15:28:00Z,247.8537,247.87,247.84
709,2023-06-09T15:28:10Z,247.7803,247.8,247.78
710,2023-06-09T15:28:20Z,247.58,247.56,247.55
711,2023-06-09T15:28:30Z,247.2399,247.24,247.2
712,2023-06-09T15:28:40Z,247.49,247.52,247.5
713,2023-06-09T15:28:50Z,247.51,247.54,247.5
714,2023-06-09T15:29:00Z,247.3686,247.37,247.35
715,2023-06-09T15:29:10Z,247.3086,247.32,247.3
716,2023-06-09T15:29:20Z,247.0394,247.06,247.02
717,2023-06-09T15:29:30Z,246.995,247.0,246.97
718,2023-06-09T15:29:40Z,247.0114,247.04,247.01
719,2023-06-09T15:29:50Z,246.9901,247.01,246.99
720,2023-06-09T15:30:00Z,247.04,247.05,247.03
721,2023-06-09T15:30:10Z,247.0461,247.05,247.02
722,2023-06-09T15:30:20Z,246.94,246.97,246.94
723,2023-06-09T15:30:30Z,246.77,246.81,246.77
724,2023-06-09T15:30:40Z,246.69,246.71,246.67
725,2023-06-09T15:30:50Z,246.68,246.69,246.67
726,2023-06-09T15:31:00Z,246.8015,246.83,246.8
727,2023-06-09T15:31:10Z,246.85,246.86,246.83
728,2023-06-09T15:31:20Z,246.75,246.76,246.75
729,2023-06-09T15:31:30Z,246.95,246.95,246.93
730,2023-06-09T15:31:40Z,246.94,246.95,246.93
731,2023-06-09T15:31:50Z,246.8169,246.83,246.8
732,2023-06-09T15:32:00Z,246.4401,246.47,246.44
733,2023-06-09T15:32:10Z,246.565,246.6,246.56
734,2023-06-09T15:32:20Z,246.51,246.54,246.5
735,2023-06-09T15:32:30Z,246.6499,246.64,246.61
736,2023-06-09T15:32:40Z,246.57,246.59,246.56
737,2023-06-09T15:32:50Z,246.55,246.56,246.53
738,2023-06-09T15:33:00Z,246.73,246.72,246.7
739,2023-06-09T15:33:10Z,246.525,246.55,246.5
740,2023-06-09T15:33:20Z,246.825,246.84,246.81
741,2023-06-09T15:33:30Z,246.8892,246.91,246.88
742,2023-06-09T15:33:40Z,246.9773,246.99,246.97
743,2023-06-09T15:33:50Z,247.2165,247.24,247.21
744,2023-06-09T15:34:00Z,247.32,247.34,247.31
745,2023-06-09T15:34:10Z,247.385,247.41,247.38
746,2023-06-09T15:34:20Z,247.18,247.19,247.16
747,2023-06-09T15:34:30Z,247.5584,247.56,247.53
748,2023-06-09T15:34:40Z,247.2197,247.23,247.2
749,2023-06-09T15:34:50Z,247.22,247.24,247.19
750,2023-06-09T15:35:00Z,247.38,247.41,247.38
751,2023-06-09T15:35:10Z,247.515,247.53,247.48
752,2023-06-09T15:35:20Z,247.45,247.48,247.45
753,2023-06-09T15:35:30Z,247.635,247.65,247.62
754,2023-06-09T15:35:40Z,247.6108,247.62,247.61
755,2023-06-09T15:35:50Z,247.73,247.74,247.7
756,2023-06-09T15:36:00Z,247.68,247.71,247.68
757,2023-06-09T15:36:10Z,247.9138,247.94,247.91
758,2023-06-09T15:36:20Z,248.09,248.13,248.09
759,2023-06-09T15:36:30Z,248.04,248.06,248.03
760,2023-06-09T15:36:40Z,248.05,248.06,248.05
761,2023-06-09T15:36:50Z,248.0774,248.08,248.07
762,2023-06-09T15:37:00Z,248.245,248.26,248.23
763,2023-06-09T15:37:10Z,248.18,248.21,248.17
764,2023-06-09T15:37:20Z,248.2026,248.22,248.18
765,2023-06-09T15:37:30Z,248.095,248.11,248.08
766,2023-06-09T15:37:40Z,248.1399,248.15,248.12
767,2023-06-09T15:37:50Z,248.15,248.18,248.16
768,2023-06-09T15:38:00Z,248.17,248.19,248.15
769,2023-06-09T15:38:10Z,248.0624,248.08,248.05
770,2023-06-09T15:38:20Z,248.0542,248.1,248.05
771,2023-06-09T15:38:30Z,248.01,248.04,248.0
772,2023-06-09T15:38:40Z,248.06,248.07,248.04
773,2023-06-09T15:38:50Z,248.1647,248.19,248.16
774,2023-06-09T15:39:00Z,248.14,248.14,248.12
775,2023-06-09T15:39:10Z,248.13,248.16,248.13
776,2023-06-09T15:39:20Z,248.07,248.1,248.07
777,2023-06-09T15:39:30Z,248.12,248.14,248.1
778,2023-06-09T15:39:40Z,248.02,248.03,247.99
779,2023-06-09T15:39:50Z,247.981,248.0,247.98
780,2023-06-09T15:40:00Z,247.76,247.77,247.75
781,2023-06-09T15:40:10Z,248.0801,248.1,248.07
782,2023-06-09T15:40:20Z,248.015,248.03,248.0
783,2023-06-09T15:40:30Z,248.135,248.15,248.12
784,2023-06-09T15:40:40Z,247.925,247.94,247.91
785,2023-06-09T15:40:50Z,248.1,248.11,248.07
786,2023-06-09T15:41:00Z,248.025,248.04,248.01
787,2023-06-09T15:41:10Z,248.054,248.07,248.04
788,2023-06-09T15:41:20Z,248.175,248.19,248.16
789,2023-06-09T15:41:30Z,248.23,248.24,248.22
790,2023-06-09T15:41:40Z,248.0101,248.05,248.01
791,2023-06-09T15:41:50Z,248.18,248.19,248.16
792,2023-06-09T15:42:00Z,248.1043,248.11,248.07
793,2023-06-09T15:42:10Z,248.1008,248.12,248.08
794,2023-06-09T15:42:20Z,248.075,248.07,248.05
795,2023-06-09T15:42:30Z,248.2091,248.21,248.2
796,2023-06-09T15:42:40Z,248.19,248.2,248.17
797,2023-06-09T15:42:50Z,248.32,248.34,248.31
798,2023-06-09T15:43:00Z,248.27,248.31,248.27
799,2023-06-09T15:43:10Z,248.23,248.24,248.22
800,2023-06-09T15:43:20Z,248.3,248.31,248.29
801,2023-06-09T15:43:30Z,248.4575,248.48,248.45
802,2023-06-09T15:43:40Z,248.6182,248.62,248.6
803,2023-06-09T15:43:50Z,248.89,248.89,248.85
804,2023-06-09T15:44:00Z,248.8501,248.87,248.85
805,2023-06-09T15:44:10Z,248.862,248.88,248.85
806,2023-06-09T15:44:20Z,249.03,249.05,249.01
807,2023-06-09T15:44:30Z,248.9015,248.93,248.9
808,2023-06-09T15:44:40Z,249.1387,249.14,249.11
809,2023-06-09T15:44:50Z,249.01,249.02,249.0
810,2023-06-09T15:45:00Z,249.0157,249.04,249.01
811,2023-06-09T15:45:10Z,249.07,249.08,249.07
812,2023-06-09T15:45:20Z,249.035,249.03,249.0
813,2023-06-09T15:45:30Z,248.726,248.75,248.71
814,2023-06-09T15:45:40Z,248.7143,248.73,248.69
815,2023-06-09T15:45:50Z,248.89,248.92,248.89
816,2023-06-09T15:46:00Z,248.8,248.8,248.76
817,2023-06-09T15:46:10Z,248.535,248.55,248.52
818,2023-06-09T15:46:20Z,248.39,248.42,248.38
819,2023-06-09T15:46:30Z,248.4199,248.42,248.4
820,2023-06-09T15:46:40Z,248.1,248.11,248.09
821,2023-06-09T15:46:50Z,248.2095,248.21,248.18
822,2023-06-09T15:47:00Z,248.1437,248.15,248.12
823,2023-06-09T15:47:10Z,248.32,248.32,248.3
824,2023-06-09T15:47:20Z,248.3599,248.36,248.33
825,2023-06-09T15:47:30Z,248.415,248.43,248.4
826,2023-06-09T15:47:40Z,248.332,248.36,248.33
827,2023-06-09T15:47:50Z,248.35,248.36,248.32
828,2023-06-09T15:48:00Z,248.3355,248.34,248.31
829,2023-06-09T15:48:10Z,248.0019,248.02,248.0
830,2023-06-09T15:48:20Z,248.175,248.19,248.16
831,2023-06-09T15:48:30Z,248.2901,248.33,248.29
832,2023-06-09T15:48:40Z,248.415,248.43,248.41
833,2023-06-09T15:48:50Z,248.3681,248.37,248.34
834,2023-06-09T15:49:00Z,248.43,248.43,248.41
835,2023-06-09T15:49:10Z,248.39,248.39,248.37
836,2023-06-09T15:49:20Z,248.215,248.23,248.2
837,2023-06-09T15:49:30Z,248.365,248.38,248.35
838,2023-06-09T15:49:40Z,248.32,248.33,248.29
839,2023-06-09T15:49:50Z,248.2986,248.3,248.28
840,2023-06-09T15:50:00Z,248.33,248.35,248.32
841,2023-06-09T15:50:10Z,248.3899,248.39,248.37
842,2023-06-09T15:50:20Z,248.28,248.28,248.24
843,2023-06-09T15:50:30Z,248.1379,248.15,248.12
844,2023-06-09T15:50:40Z,248.13,248.15,248.11
845,2023-06-09T15:50:50Z,248.27,248.28,248.24
846,2023-06-09T15:51:00Z,248.1501,248.17,248.15
847,2023-06-09T15:51:10Z,248.04,248.04,248.0
848,2023-06-09T15:51:20Z,247.815,247.83,247.8
849,2023-06-09T15:51:30Z,247.9813,248.01,247.98
850,2023-06-09T15:51:40Z,248.1444,248.15,248.12
851,2023-06-09T15:51:50Z,248.1,248.14,248.11
852,2023-06-09T15:52:00Z,247.9601,247.99,247.96
853,2023-06-09T15:52:10Z,247.97,248.0,247.97
854,2023-06-09T15:52:20Z,247.975,247.99,247.96
855,2023-06-09T15:52:30Z,248.0,248.02,247.98
856,2023-06-09T15:52:40Z,248.06,248.06,248.03
857,2023-06-09T15:52:50Z,247.9201,247.94,247.92
858,2023-06-09T15:53:00Z,247.9599,247.97,247.93
859,2023-06-09T15:53:10Z,248.16,248.18,248.15
860,2023-06-09T15:53:20Z,248.435,248.45,248.42
861,2023-06-09T15:53:30Z,248.595,248.61,248.58
862,2023-06-09T15:53:40Z,248.46,248.48,248.46
863,2023-06-09T15:53:50Z,248.3001,248.35,248.31
864,2023-06-09T15:54:00Z,248.41,248.41,248.37
865,2023-06-09T15:54:10Z,248.2829,248.31,248.29
866,2023-06-09T15:54:20Z,248.3414,248.36,248.33
867,2023-06-09T15:54:30Z,248.24,248.26,248.22
868,2023-06-09T15:54:40Z,248.325,248.35,248.31
869,2023-06-09T15:54:50Z,248.26,248.27,248.25
870,2023-06-09T15:55:00Z,248.23,248.25,248.23
871,2023-06-09T15:55:10Z,248.25,248.25,248.23
872,2023-06-09T15:55:20Z,248.3299,248.35,248.32
873,2023-06-09T15:55:30Z,248.19,248.19,248.16
874,2023-06-09T15:55:40Z,247.9,247.94,247.9
875,2023-06-09T15:55:50Z,247.895,247.91,247.88
876,2023-06-09T15:56:00Z,248.0101,248.04,248.01
877,2023-06-09T15:56:10Z,248.07,248.1,248.06
878,2023-06-09T15:56:20Z,247.89,247.89,247.86
879,2023-06-09T15:56:30Z,247.54,247.56,247.53
880,2023-06-09T15:56:40Z,247.5038,247.51,247.47
881,2023-06-09T15:56:50Z,247.48,247.46,247.44
882,2023-06-09T15:57:00Z,247.33,247.34,247.31
883,2023-06-09T15:57:10Z,247.1225,247.14,247.1
884,2023-06-09T15:57:20Z,247.43,247.43,247.39
885,2023-06-09T15:57:30Z,247.23,247.23,247.19
886,2023-06-09T15:57:40Z,247.31,247.3,247.28
887,2023-06-09T15:57:50Z,247.2469,247.27,247.23
888,2023-06-09T15:58:00Z,247.22,247.24,247.2
889,2023-06-09T15:58:10Z,247.385,247.39,247.35
890,2023-06-09T15:58:20Z,247.48,247.5,247.48
891,2023-06-09T15:58:30Z,247.3645,247.39,247.36
892,2023-06-09T15:58:40Z,247.489,247.5,247.48
893,2023-06-09T15:58:50Z,247.5001,247.52,247.5
894,2023-06-09T15:59:00Z,247.4199,247.46,247.43
895,2023-06-09T15:59:10Z,247.5899,247.59,247.56
896,2023-06-09T15:59:20Z,247.6,247.63,247.6
897,2023-06-09T15:59:30Z,247.678,247.69,247.66
898,2023-06-09T15:59:40Z,247.565,247.59,247.54
899,2023-06-09T15:59:50Z,247.5699,247.58,247.55
900,2023-06-09T16:00:00Z,247.5201,247.55,247.52
901,2023-06-09T16:00:10Z,247.63,247.67,247.62
902,2023-06-09T16:00:20Z,247.4201,247.45,247.42
903,2023-06-09T16:00:30Z,247.4,247.42,247.38
904,2023-06-09T16:00:40Z,247.325,247.35,247.31
905,2023-06-09T16:00:50Z,247.095,247.11,247.08
906,2023-06-09T16:01:00Z,247.012,247.05,247.01
907,2023-06-09T16:01:10Z,246.96,246.97,246.94
908,2023-06-09T16:01:20Z,246.6255,246.63,246.6
909,2023-06-09T16:01:30Z,246.33,246.36,246.33
910,2023-06-09T16:01:40Z,246.062,246.09,246.05
911,2023-06-09T16:01:50Z,246.1699,246.16,246.12
912,2023-06-09T16:02:00Z,246.0642,246.07,246.05
913,2023-06-09T16:02:10Z,246.41,246.43,246.39
914,2023-06-09T16:02:20Z,246.05,246.07,246.05
915,2023-06-09T16:02:30Z,246.2699,246.25,246.22
916,2023-06-09T16:02:40Z,246.17,246.19,246.14
917,2023-06-09T16:02:50Z,246.1264,246.14,246.11
918,2023-06-09T16:03:00Z,246.1352,246.14,246.09
919,2023-06-09T16:03:10Z,246.19,246.2,246.17
920,2023-06-09T16:03:20Z,245.97,245.98,245.94
921,2023-06-09T16:03:30Z,246.3249,246.35,246.31
922,2023-06-09T16:03:40Z,246.3,246.33,246.29
923,2023-06-09T16:03:50Z,246.49,246.51,246.47
924,2023-06-09T16:04:00Z,246.56,246.57,246.55
925,2023-06-09T16:04:10Z,246.4149,246.42,246.39
926,2023-06-09T16:04:20Z,246.5,246.52,246.48
927,2023-06-09T16:04:30Z,246.4146,246.44,246.41
928,2023-06-09T16:04:40Z,246.45,246.46,246.43
929,2023-06-09T16:04:50Z,246.37,246.37,246.34
930,2023-06-09T16:05:00Z,246.32,246.33,246.3
931,2023-06-09T16:05:10Z,246.41,246.42,246.39
932,2023-06-09T16:05:20Z,246.42,246.42,246.38
933,2023-06-09T16:05:30Z,246.46,246.5,246.47
934,2023-06-09T16:05:40Z,246.4,246.4,246.37
