,Time,VolumeSum,Long,Short,BUY,SELL,Buy Action,Sell Action,Gain
317,2023-06-12T19:54:00Z,-10.597299999987541,False,True,249.29,249.27,False,False,
318,2023-06-12T19:54:10Z,94.68680000001916,True,False,249.27,249.24,True,False,-249.27
319,2023-06-12T19:54:20Z,-3.699999999959175,False,True,249.23,249.22,False,True,249.22
320,2023-06-12T19:54:30Z,7.829999999962325,True,False,249.2,249.19,True,False,-249.2
321,2023-06-12T19:54:40Z,8.705000000021954,True,False,249.39,249.33,False,False,
322,2023-06-12T19:54:50Z,-10.089999999985139,False,True,249.15,249.13,False,True,249.13
323,2023-06-12T19:55:00Z,-16.49959999996787,False,True,249.08,249.05,False,False,
324,2023-06-12T19:55:10Z,-14.217500000004122,False,True,249.21,249.18,False,False,
325,2023-06-12T19:55:20Z,7.049999999982219,True,False,249.46,249.44,True,False,-249.46
326,2023-06-12T19:55:30Z,-52.26500000004637,False,True,249.47,249.46,False,True,249.46
327,2023-06-12T19:55:40Z,11.36000000003557,True,False,249.49,249.47,True,False,-249.49
328,2023-06-12T19:55:50Z,-11.118999999984851,False,True,249.61,249.59,False,True,249.59
329,2023-06-12T19:56:00Z,-71.422399999969,False,True,249.65,249.63,False,False,
340,2023-06-12T19:57:50Z,47.73699999997842,True,False,249.74,249.71,True,False,-249.74
341,2023-06-12T19:58:00Z,10.220799999990874,True,False,249.71,249.69,False,False,
342,2023-06-12T19:58:10Z,-12.369999999994434,False,True,249.62,249.6,False,True,249.6
343,2023-06-12T19:58:20Z,-2.0000000000038654,False,True,249.59,249.53,False,False,
344,2023-06-12T19:58:30Z,17.91000000000645,True,False,249.57,249.55,True,False,-249.57
345,2023-06-12T19:58:40Z,-42.92500000002917,False,True,249.55,249.53,False,True,249.53
346,2023-06-12T19:58:50Z,6.7900000000244916,True,False,249.58,249.55,True,False,-249.58
347,2023-06-12T19:59:00Z,48.06320000000366,True,False,249.68,249.65,False,False,
348,2023-06-12T19:59:10Z,32.22999999995142,True,False,249.7,249.67,False,False,
349,2023-06-12T19:59:20Z,27.44000000006156,True,False,249.77,249.74,False,False,
350,2023-06-12T19:59:30Z,7.779999999957397,True,False,249.69,249.66,False,False,
351,2023-06-12T19:59:40Z,14.4600000000043,True,False,249.69,249.66,False,False,
352,2023-06-12T19:59:50Z,-130.52000000001865,False,True,249.84,249.79,False,True,249.79
