Symbol,Open,High,Low,Last,Ask,AskSize,Bid,BidSize,Volume,TradeTime
MSFT,332.29001,335.94,329.59,329.65,329.67,100,329.63,100,10908047,2023-05-31T15:22:25Z
MSFT,332.29001,335.94,329.59,329.65,329.66,100,329.63,100,10910649,2023-05-31T15:22:35Z
MSFT,332.29001,335.94,329.59,329.65,329.69,100,329.65,200,10917487,2023-05-31T15:22:45Z
MSFT,332.29001,335.94,329.59,329.69,329.73,200,329.69,100,10940256,2023-05-31T15:22:56Z
MSFT,332.29001,335.94,329.59,329.8,329.8,100,329.77,300,10944775,2023-05-31T15:23:05Z
MSFT,332.29001,335.94,329.59,329.81,329.81,100,329.79,100,10964644,2023-05-31T15:23:16Z
MSFT,332.29001,335.94,329.59,329.93,329.96,200,329.92,200,10976317,2023-05-31T15:23:26Z
MSFT,332.29001,335.94,329.59,329.985,330,400,329.97,100,10987103,2023-05-31T15:23:36Z
MSFT,332.29001,335.94,329.59,329.77,329.79,100,329.77,300,10998802,2023-05-31T15:23:46Z
MSFT,332.29001,335.94,329.59,329.805,329.82,100,329.79,100,11008834,2023-05-31T15:23:56Z
MSFT,332.29001,335.94,329.59,329.85,329.85,100,329.83,200,11022172,2023-05-31T15:24:06Z
MSFT,332.29001,335.94,329.59,329.83,329.86,100,329.84,100,11026759,2023-05-31T15:24:15Z
MSFT,332.29001,335.94,329.59,329.69,329.73,100,329.7,100,11036790,2023-05-31T15:24:26Z
MSFT,332.29001,335.94,329.59,329.7136,329.73,100,329.69,100,11042972,2023-05-31T15:24:35Z
MSFT,332.29001,335.94,329.59,329.68,329.74,100,329.71,100,11051938,2023-05-31T15:24:46Z
MSFT,332.29001,335.94,329.59,329.82,329.86,100,329.82,100,11062443,2023-05-31T15:24:56Z
MSFT,332.29001,335.94,329.59,329.73,329.76,200,329.73,100,11072082,2023-05-31T15:25:06Z
MSFT,332.29001,335.94,329.53,329.56,329.57,100,329.55,100,11086235,2023-05-31T15:25:17Z
MSFT,332.29001,335.94,329.51001,329.55,329.55,300,329.52,100,11096277,2023-05-31T15:25:26Z
MSFT,332.29001,335.94,329.51001,329.6,329.62,100,329.58,100,11106965,2023-05-31T15:25:36Z
MSFT,332.29001,335.94,329.51001,329.58,329.6,200,329.58,100,11112689,2023-05-31T15:25:46Z
MSFT,332.29001,335.94,329.5,329.53,329.54,300,329.51,100,11122215,2023-05-31T15:25:56Z
MSFT,332.29001,335.94,329.41,329.43,329.46,200,329.41,200,11136184,2023-05-31T15:26:06Z
MSFT,332.29001,335.94,329.32001,329.34,329.38,100,329.33,200,11156178,2023-05-31T15:26:16Z
MSFT,332.29001,335.94,329.32001,329.45,329.46,100,329.43,300,11171608,2023-05-31T15:26:25Z
MSFT,332.29001,335.94,329.32001,329.45,329.46,100,329.43,100,11179871,2023-05-31T15:26:36Z
MSFT,332.29001,335.94,329.31,329.32,329.36,200,329.34,100,11186103,2023-05-31T15:26:46Z
MSFT,332.29001,335.94,329.19,329.2201,329.25,100,329.22,200,11209227,2023-05-31T15:26:56Z
MSFT,332.29001,335.94,329.07999,329.08,329.09,200,329.07,100,11224517,2023-05-31T15:27:06Z
MSFT,332.29001,335.94,328.91,328.96,328.98,200,328.96,100,11274399,2023-05-31T15:27:16Z
MSFT,332.29001,335.94,328.91,329.06,329.08,100,329.06,100,11282073,2023-05-31T15:27:26Z
MSFT,332.29001,335.94,328.91,329.1,329.12,200,329.08,100,11292465,2023-05-31T15:27:36Z
MSFT,332.29001,335.94,328.91,329.08,329.08,300,329.05,100,11302000,2023-05-31T15:27:46Z
MSFT,332.29001,335.94,328.91,329.04,329.03,200,329,100,11308256,2023-05-31T15:27:56Z
MSFT,332.29001,335.94,328.91,329.21,329.21,100,329.19,100,11331040,2023-05-31T15:28:06Z
MSFT,332.29001,335.94,328.91,329.19,329.2,100,329.17,100,11349674,2023-05-31T15:28:16Z
MSFT,332.29001,335.94,328.91,329.15,329.17,500,329.14,100,11360013,2023-05-31T15:28:26Z
MSFT,332.29001,335.94,328.91,329.19,329.21,200,329.18,100,11370812,2023-05-31T15:28:36Z
MSFT,332.29001,335.94,328.91,329.285,329.29,200,329.27,100,11381223,2023-05-31T15:28:45Z
MSFT,332.29001,335.94,328.91,329.16,329.17,200,329.15,100,11388677,2023-05-31T15:28:56Z
MSFT,332.29001,335.94,328.91,329.36,329.37,200,329.35,100,11398239,2023-05-31T15:29:06Z
MSFT,332.29001,335.94,328.91,329.46,329.47,100,329.45,100,11416389,2023-05-31T15:29:16Z
MSFT,332.29001,335.94,328.91,329.51,329.53,100,329.51,100,11430701,2023-05-31T15:29:26Z
MSFT,332.29001,335.94,328.91,329.59,329.59,100,329.55,100,11443004,2023-05-31T15:29:36Z
MSFT,332.29001,335.94,328.91,329.56,329.6,200,329.56,100,11452573,2023-05-31T15:29:46Z
MSFT,332.29001,335.94,328.91,329.65,329.67,100,329.65,100,11458905,2023-05-31T15:29:56Z
MSFT,332.29001,335.94,328.91,329.56,329.58,200,329.55,100,11468624,2023-05-31T15:30:06Z
MSFT,332.29001,335.94,328.91,329.525,329.54,200,329.51,100,11479853,2023-05-31T15:30:16Z
MSFT,332.29001,335.94,328.91,329.53,329.54,100,329.51,100,11490634,2023-05-31T15:30:25Z
MSFT,332.29001,335.94,328.91,329.4313,329.45,500,329.42,300,11497409,2023-05-31T15:30:36Z
MSFT,332.29001,335.94,328.91,329.31,329.31,200,329.3,100,11506783,2023-05-31T15:30:45Z
MSFT,332.29001,335.94,328.91,329.38,329.4,100,329.37,200,11515990,2023-05-31T15:30:56Z
MSFT,332.29001,335.94,328.91,329.37,329.38,100,329.35,100,11522389,2023-05-31T15:31:06Z
MSFT,332.29001,335.94,328.91,329.25,329.26,200,329.24,100,11534497,2023-05-31T15:31:16Z
MSFT,332.29001,335.94,328.91,329.18,329.18,100,329.16,100,11543220,2023-05-31T15:31:25Z
MSFT,332.29001,335.94,328.91,329.23,329.26,200,329.23,100,11557162,2023-05-31T15:31:36Z
MSFT,332.29001,335.94,328.91,329.36,329.4,300,329.37,100,11564423,2023-05-31T15:31:45Z
MSFT,332.29001,335.94,328.91,329.4,329.42,100,329.39,100,11570885,2023-05-31T15:31:56Z
MSFT,332.29001,335.94,328.91,329.46,329.49,200,329.45,100,11581948,2023-05-31T15:32:06Z
MSFT,332.29001,335.94,328.91,329.24,329.26,500,329.22,100,11590308,2023-05-31T15:32:16Z
MSFT,332.29001,335.94,328.91,329.1569,329.17,500,329.13,200,11597227,2023-05-31T15:32:26Z
MSFT,332.29001,335.94,328.91,329.21,329.25,100,329.22,100,11605051,2023-05-31T15:32:36Z
MSFT,332.29001,335.94,328.91,329.19,329.22,100,329.18,100,11613233,2023-05-31T15:32:46Z
MSFT,332.29001,335.94,328.91,329.196,329.2,200,329.17,100,11617195,2023-05-31T15:32:56Z
MSFT,332.29001,335.94,328.91,329.25,329.28,100,329.24,600,11623921,2023-05-31T15:33:06Z
MSFT,332.29001,335.94,328.91,329.25,329.28,100,329.25,100,11635274,2023-05-31T15:33:15Z
MSFT,332.29001,335.94,328.91,329.17,329.21,100,329.17,100,11645115,2023-05-31T15:33:26Z
MSFT,332.29001,335.94,328.91,329.09,329.11,100,329.09,100,11650988,2023-05-31T15:33:36Z
MSFT,332.29001,335.94,328.91,329.005,329.03,100,329,100,11662049,2023-05-31T15:33:46Z
MSFT,332.29001,335.94,328.91,328.97,329.02,100,328.97,100,11669554,2023-05-31T15:33:56Z
MSFT,332.29001,335.94,328.91,329.08,329.1,100,329.05,200,11678733,2023-05-31T15:34:06Z
MSFT,332.29001,335.94,328.91,329.04,329.06,100,329.04,100,11683993,2023-05-31T15:34:16Z
MSFT,332.29001,335.94,328.91,329.2096,329.21,100,329.18,100,11688338,2023-05-31T15:34:26Z
MSFT,332.29001,335.94,328.91,329.24,329.25,200,329.21,100,11696159,2023-05-31T15:34:34Z
MSFT,332.29001,335.94,328.91,329.2,329.22,200,329.19,100,11714770,2023-05-31T15:34:45Z
MSFT,332.29001,335.94,328.91,329.21,329.22,200,329.19,100,11720974,2023-05-31T15:34:56Z
MSFT,332.29001,335.94,328.91,329.24,329.27,100,329.23,100,11730268,2023-05-31T15:35:06Z
MSFT,332.29001,335.94,328.91,329.21,329.22,100,329.18,100,11738349,2023-05-31T15:35:14Z
MSFT,332.29001,335.94,328.91,329.325,329.33,100,329.29,100,11747062,2023-05-31T15:35:25Z
MSFT,332.29001,335.94,328.91,329.35,329.42,100,329.38,100,11751864,2023-05-31T15:35:35Z
MSFT,332.29001,335.94,328.91,329.37,329.44,100,329.41,100,11758484,2023-05-31T15:35:45Z
MSFT,332.29001,335.94,328.91,329.36,329.35,100,329.31,100,11764024,2023-05-31T15:35:56Z
MSFT,332.29001,335.94,328.91,329.2201,329.24,100,329.21,100,11770861,2023-05-31T15:36:06Z
MSFT,332.29001,335.94,328.91,329.325,329.35,100,329.31,100,11773497,2023-05-31T15:36:15Z
MSFT,332.29001,335.94,328.91,329.25,329.29,100,329.25,100,11776733,2023-05-31T15:36:26Z
MSFT,332.29001,335.94,328.91,329.32,329.34,300,329.31,100,11780826,2023-05-31T15:36:34Z
MSFT,332.29001,335.94,328.91,329.415,329.43,100,329.4,100,11786902,2023-05-31T15:36:46Z
MSFT,332.29001,335.94,328.91,329.3575,329.36,100,329.35,300,11790272,2023-05-31T15:36:55Z
MSFT,332.29001,335.94,328.91,329.43,329.44,200,329.4,100,11808081,2023-05-31T15:37:06Z
MSFT,332.29001,335.94,328.91,329.465,329.51,100,329.5,100,11817883,2023-05-31T15:37:15Z
MSFT,332.29001,335.94,328.91,329.51,329.53,100,329.5,100,11824289,2023-05-31T15:37:25Z
MSFT,332.29001,335.94,328.91,329.53,329.53,100,329.5,400,11827926,2023-05-31T15:37:36Z
