BTCUSD,27763,27762,0.1836,,,2023-05-30T08:16:19Z
BTCUSD,27762,27760,0.1836,,,2023-05-30T08:16:20Z
BTCUSD,27760.46,,,27760.91,1,2023-05-30T08:16:20Z
BTCUSD,27759.7,,,27759.41,1,2023-05-30T08:16:28Z
BTCUSD,27759.2,27759,0.1836,,,2023-05-30T08:16:28Z
BTCUSD,27759.36,,,27759.71,1,2023-05-30T08:16:29Z
BTCUSD,27759.76,,,27760.51,1,2023-05-30T08:16:35Z
BTCUSD,27759.9,,,27760.81,1,2023-05-30T08:16:40Z
BTCUSD,27760.4,27760,0.1836,,,2023-05-30T08:16:44Z
BTCUSD,27761.46,,,27762.91,1,2023-05-30T08:16:44Z
BTCUSD,27761.96,27761,0.1836,,,2023-05-30T08:16:44Z
BTCUSD,27762.36,,,27763.71,1,2023-05-30T08:16:45Z
BTCUSD,27761.36,,,27761.71,1,2023-05-30T08:16:57Z
BTCUSD,27760.86,27760,0.1836,,,2023-05-30T08:16:57Z
BTCUSD,27761.54,27761.38,1,,,2023-05-30T08:17:05Z
BTCUSD,27760.86,27760,0.1836,,,2023-05-30T08:17:06Z
BTCUSD,27760.8,,,27761.61,1,2023-05-30T08:17:27Z
BTCUSD,27761.3,27761,0.1836,,,2023-05-30T08:17:31Z
BTCUSD,27762.8,,,27764.61,1,2023-05-30T08:17:33Z
BTCUSD,27763.14,27761.67,1,,,2023-05-30T08:17:33Z
BTCUSD,27763.8,27763,0.1836,,,2023-05-30T08:17:37Z
BTCUSD,27764.16,,,27765.31,1,2023-05-30T08:17:39Z
BTCUSD,27764.34,27763.37,1,,,2023-05-30T08:17:39Z
BTCUSD,27764.66,27764,0.1836,,,2023-05-30T08:17:40Z
BTCUSD,27765.1,,,27766.21,1,2023-05-30T08:17:52Z
BTCUSD,27766.1,27766,0.0367,,,2023-05-30T08:17:52Z
BTCUSD,27766.96,,,27767.91,1,2023-05-30T08:17:53Z
BTCUSD,27767.32,27766.72,1,,,2023-05-30T08:17:53Z
BTCUSD,27767.56,,,27768.41,1,2023-05-30T08:17:53Z
BTCUSD,27767.86,,,27769.01,1,2023-05-30T08:17:54Z
BTCUSD,27768.66,,,27770.61,1,2023-05-30T08:17:55Z
BTCUSD,27768.76,,,27770.81,1,2023-05-30T08:17:56Z
BTCUSD,27770.76,27770,0.1836,27771.51,1,2023-05-30T08:17:56Z
BTCUSD,27770.26,27769,0.1836,,,2023-05-30T08:17:58Z
BTCUSD,27770.76,27770,0.1836,,,2023-05-30T08:17:59Z
BTCUSD,27768.36,,,27766.71,1,2023-05-30T08:18:02Z
BTCUSD,27768.18,27769.65,1,,,2023-05-30T08:18:02Z
BTCUSD,27767.36,27768,0.1836,,,2023-05-30T08:18:02Z
BTCUSD,27769.2,,,27770.41,1,2023-05-30T08:18:08Z
BTCUSD,27769.4,27768.39,1,,,2023-05-30T08:18:08Z
BTCUSD,27770.19,27769.97,1,,,2023-05-30T08:18:11Z
BTCUSD,27771.39,,,27772.81,1,2023-05-30T08:18:15Z
BTCUSD,27771.9,27771,0.1836,,,2023-05-30T08:18:18Z
BTCUSD,27772.06,,,27773.11,1,2023-05-30T08:18:21Z
BTCUSD,27771.56,27770,0.0367,,,2023-05-30T08:18:23Z
BTCUSD,27771.7,,,27773.41,1,2023-05-30T08:18:24Z
BTCUSD,27772.7,27772,0.1836,,,2023-05-30T08:18:24Z
BTCUSD,27778.46,,,27784.91,1,2023-05-30T08:18:31Z
BTCUSD,27781.02,27777.12,1,,,2023-05-30T08:18:31Z
BTCUSD,27782.6,27781,0.1836,27784.2,0.5,2023-05-30T08:18:32Z
BTCUSD,27783.1,27782,1,,,2023-05-30T08:18:32Z
BTCUSD,27783.32,,,27784.65,1,2023-05-30T08:18:33Z
BTCUSD,27784.32,,,27786.65,1,2023-05-30T08:18:34Z
BTCUSD,27785.32,27784,0.1836,,,2023-05-30T08:18:35Z
BTCUSD,27784.08,,,27784.15,1,2023-05-30T08:18:36Z
BTCUSD,27784.92,,,27785.85,1,2023-05-30T08:18:42Z
BTCUSD,27785.3,27784.75,1,,,2023-05-30T08:18:42Z
BTCUSD,27785.7,,,27786.65,1,2023-05-30T08:18:43Z
BTCUSD,27786.72,27786,0.1836,27787.45,1,2023-05-30T08:18:44Z
BTCUSD,27787.78,,,27789.55,1,2023-05-30T08:18:57Z
BTCUSD,27788.53,27787.51,1,,,2023-05-30T08:18:57Z
BTCUSD,27788.78,27788,0.1836,,,2023-05-30T08:19:00Z
BTCUSD,27787.52,,,27787.05,1,2023-05-30T08:19:03Z
BTCUSD,27787.02,27787,0.0367,,,2023-05-30T08:19:03Z
BTCUSD,27786.88,,,27786.75,1,2023-05-30T08:19:03Z
BTCUSD,27787,27787.26,1,,,2023-05-30T08:19:05Z
BTCUSD,27788.3,,,27789.35,1,2023-05-30T08:19:05Z
BTCUSD,27789.18,27789,0.1836,,,2023-05-30T08:19:08Z
BTCUSD,27789.61,27789.87,1,,,2023-05-30T08:19:08Z
BTCUSD,27789.68,27790,0.1836,,,2023-05-30T08:19:11Z
BTCUSD,27790.38,,,27790.75,1,2023-05-30T08:19:25Z
BTCUSD,27790.52,,,27791.05,1,2023-05-30T08:19:27Z
BTCUSD,27790.92,,,27791.85,1,2023-05-30T08:19:28Z
BTCUSD,27791.38,,,27792.75,1,2023-05-30T08:19:33Z
BTCUSD,27791.88,27791,0.1836,,,2023-05-30T08:19:34Z
BTCUSD,27792.42,,,27793.85,1,2023-05-30T08:19:35Z
BTCUSD,27792.83,27791.81,1,,,2023-05-30T08:19:35Z
BTCUSD,27793.03,,,27794.25,1,2023-05-30T08:19:35Z
BTCUSD,27793.62,27793,0.1836,,,2023-05-30T08:19:36Z
BTCUSD,27794.28,,,27795.55,1,2023-05-30T08:19:37Z
BTCUSD,27794.78,27794,0.1836,,,2023-05-30T08:19:37Z
BTCUSD,27794.98,,,27795.95,1,2023-05-30T08:19:38Z
BTCUSD,27794.68,,,27795.35,1,2023-05-30T08:19:39Z
BTCUSD,27797.08,,,27800.15,1,2023-05-30T08:19:46Z
BTCUSD,27797.56,27794.97,1,,,2023-05-30T08:19:46Z
BTCUSD,27799.08,27798,0.1836,,,2023-05-30T08:19:47Z
BTCUSD,27798.88,,,27799.75,1,2023-05-30T08:19:56Z
BTCUSD,27798.38,27797,0.1836,,,2023-05-30T08:19:56Z
BTCUSD,27797.92,,,27798.85,1,2023-05-30T08:20:00Z
BTCUSD,27795.98,,,27794.95,1,2023-05-30T08:20:13Z
BTCUSD,27795.44,27795.93,1,,,2023-05-30T08:20:13Z
BTCUSD,27794.98,27795,0.1836,,,2023-05-30T08:20:13Z
BTCUSD,27792.96,27794.73,1,27791.18,4,2023-05-30T08:20:14Z
BTCUSD,27792.59,27794,0.1836,,,2023-05-30T08:20:14Z
BTCUSD,27793.92,,,27793.85,1,2023-05-30T08:20:14Z
BTCUSD,27792.93,27793.41,1,27792.45,1,2023-05-30T08:20:17Z
BTCUSD,27792.72,27793,0.1836,,,2023-05-30T08:20:18Z
BTCUSD,27792.48,,,27791.95,1,2023-05-30T08:20:18Z
BTCUSD,27791.98,27792,0.1836,,,2023-05-30T08:20:20Z
BTCUSD,27791.08,,,27790.15,1,2023-05-30T08:20:20Z
BTCUSD,27789.08,27788,0.1836,,,2023-05-30T08:20:20Z
BTCUSD,27787.06,27787.46,1,27786.65,1,2023-05-30T08:20:21Z
