Symbol,Open,High,Low,Last,Ask,AskSize,Bid,BidSize,Volume,TradeTime
TSLA,0,0,0,199.97,199.93,200,199.78,100,185437,2023-05-31T09:44:05Z
TSLA,0,0,0,199.93,199.96,200,199.86,100,185906,2023-05-31T09:44:16Z
TSLA,0,0,0,199.93,199.96,100,199.83,100,186226,2023-05-31T09:44:16Z
TSLA,0,0,0,199.43,199.76,100,199.53,100,192664,2023-05-31T09:44:42Z
TSLA,0,0,0,199.43,199.88,100,199.61,200,192749,2023-05-31T09:44:42Z
TSLA,0,0,0,199.71,199.92,100,199.63,100,192935,2023-05-31T09:45:05Z
TSLA,0,0,0,199.71,199.91,100,199.62,1000,193022,2023-05-31T09:45:05Z
TSLA,0,0,0,199.71,199.92,100,199.71,200,193338,2023-05-31T09:45:05Z
TSLA,0,0,0,199.71,199.92,100,199.71,300,193538,2023-05-31T09:45:05Z
TSLA,0,0,0,199.71,199.91,100,199.71,400,193543,2023-05-31T09:45:05Z
TSLA,0,0,0,199.71,199.79,200,199.71,300,193632,2023-05-31T09:45:05Z
TSLA,0,0,0,199.71,199.79,200,199.73,100,193651,2023-05-31T09:45:05Z
TSLA,0,0,0,199.71,199.9,200,199.73,100,193655,2023-05-31T09:45:05Z
TSLA,0,0,0,199.82,199.94,100,199.74,400,193760,2023-05-31T09:46:25Z
TSLA,0,0,0,199.74,199.92,100,199.74,300,193865,2023-05-31T09:46:32Z
TSLA,0,0,0,199.74,199.94,100,199.8,300,193971,2023-05-31T09:46:32Z
TSLA,0,0,0,199.74,199.95,100,199.8,300,194003,2023-05-31T09:46:32Z
TSLA,0,0,0,199.74,199.87,200,199.8,300,194007,2023-05-31T09:46:32Z
TSLA,0,0,0,199.8,199.85,100,199.8,100,194295,2023-05-31T09:47:15Z
TSLA,0,0,0,199.8,199.91,100,199.77,100,194491,2023-05-31T09:47:17Z
TSLA,0,0,0,199.8,199.8,800,199.75,100,194534,2023-05-31T09:47:17Z
