,_id_x,CurTime,GetTime_x,Symbol,TradeTime,Last,Ask,AskSize,Bid,BidSize,Volume,VWAP,Open,High,Low,PreviousClose,PreviousVolume,NetChange,NetChangePct,_id_y,GetTime_y,EarliestTime,LatestTime,Side,Price,TotalSize,BiggestSize,SmallestSize,NumParticipants,TotalOrderCount,Dif
16592,6480a1c4323df6bf8bf850e8,2023-06-07T15:27:00Z,2023-06-07T15:26:59Z,TSLA,2023-06-07T15:26:58Z,227.9999,228.01,100.0,227.99,400.0,85794296.0,228.070635879834,228.0,230.82961,224.55,221.31,146911576.0,6.6899,0.0302,6480a1c4323df6bf8bf850ec,2023-06-07T15:26:59Z,2023-06-07T15:26:59Z,2023-06-07T15:26:59Z,Bid,228.02,100.0,100.0,100.0,1.0,1.0,0.02010000000001355
16593,6480a1c4323df6bf8bf850e8,2023-06-07T15:27:00Z,2023-06-07T15:26:59Z,TSLA,2023-06-07T15:26:58Z,227.9999,228.01,100.0,227.99,400.0,85794296.0,228.070635879834,228.0,230.82961,224.55,221.31,146911576.0,6.6899,0.0302,6480a1c4323df6bf8bf850fc,2023-06-07T15:26:59Z,2023-06-07T15:26:59Z,2023-06-07T15:26:59Z,Bid,228.01,100.0,100.0,100.0,1.0,1.0,0.010099999999994225
16628,6480a1ce323df6bf8bf851b3,2023-06-07T15:27:10Z,2023-06-07T15:27:09Z,TSLA,2023-06-07T15:27:08Z,228.085,228.1,3300.0,228.07,200.0,85884502.0,228.070627347808,228.0,230.82961,224.55,221.31,146911576.0,6.775,0.0306,6480a1ce323df6bf8bf85233,2023-06-07T15:27:10Z,2023-06-07T15:27:10Z,2023-06-07T15:27:10Z,Ask,228.07,-338.0,238.0,100.0,2.0,5.0,0.01500000000001478
16641,6480a1d8323df6bf8bf8528f,2023-06-07T15:27:20Z,2023-06-07T15:27:19Z,TSLA,2023-06-07T15:27:19Z,228.27,228.27,100.0,228.24,100.0,86015823.0,228.070758113491,228.0,230.82961,224.55,221.31,146911576.0,6.96,0.0314,6480a1d8323df6bf8bf85284,2023-06-07T15:27:19Z,2023-06-07T15:27:19Z,2023-06-07T15:27:19Z,Bid,228.29,1006.0,500.0,206.0,3.0,6.0,0.01999999999998181
16741,6480a200323df6bf8bf855d3,2023-06-07T15:28:00Z,2023-06-07T15:27:59Z,TSLA,2023-06-07T15:27:59Z,228.62,228.65,100.0,228.62,100.0,86593024.0,228.074270330358,228.0,230.82961,224.55,221.31,146911576.0,7.31,0.033,6480a200323df6bf8bf855cd,2023-06-07T15:27:59Z,2023-06-07T15:27:59Z,2023-06-07T15:27:59Z,Bid,228.64,40.0,40.0,40.0,1.0,1.0,0.01999999999998181
16793,6480a214323df6bf8bf85776,2023-06-07T15:28:20Z,2023-06-07T15:28:19Z,TSLA,2023-06-07T15:28:18Z,228.6946,228.7,500.0,228.69,100.0,86739208.0,228.07529267832,228.0,230.82961,224.55,221.31,146911576.0,7.3846,0.0334,6480a214323df6bf8bf8576f,2023-06-07T15:28:19Z,2023-06-07T15:28:19Z,2023-06-07T15:28:19Z,Bid,228.72,128.0,100.0,28.0,2.0,2.0,0.02539999999999054
16844,6480a228323df6bf8bf8590e,2023-06-07T15:28:40Z,2023-06-07T15:28:39Z,TSLA,2023-06-07T15:28:39Z,228.7205,228.74,200.0,228.71,200.0,86893338.0,228.076608695557,228.0,230.82961,224.55,221.31,146911576.0,7.4105,0.0335,6480a228323df6bf8bf85908,2023-06-07T15:28:39Z,2023-06-07T15:28:39Z,2023-06-07T15:28:39Z,Bid,228.73,37.0,37.0,37.0,1.0,1.0,0.009500000000002728
17045,6480a278323df6bf8bf85f58,2023-06-07T15:30:00Z,2023-06-07T15:29:59Z,TSLA,2023-06-07T15:29:59Z,228.7985,228.8,700.0,228.77,700.0,87383836.0,228.080941954572,228.0,230.82961,224.55,221.31,146911576.0,7.4885,0.0338,6480a278323df6bf8bf85fc9,2023-06-07T15:29:59Z,2023-06-07T15:29:59Z,2023-06-07T15:29:59Z,Ask,228.79,-32.0,32.0,32.0,1.0,1.0,0.008499999999997954
17180,6480a2b4323df6bf8bf8644a,2023-06-07T15:31:00Z,2023-06-07T15:30:58Z,TSLA,2023-06-07T15:30:58Z,229.3108,229.32,100.0,229.31,200.0,87986718.0,228.088189896049,228.0,230.82961,224.55,221.31,146911576.0,8.0008,0.0362,6480a2b4323df6bf8bf86444,2023-06-07T15:30:59Z,2023-06-07T15:30:59Z,2023-06-07T15:30:59Z,Bid,229.39,213.0,213.0,213.0,1.0,3.0,0.07919999999998595
17181,6480a2b4323df6bf8bf8644a,2023-06-07T15:31:00Z,2023-06-07T15:30:58Z,TSLA,2023-06-07T15:30:58Z,229.3108,229.32,100.0,229.31,200.0,87986718.0,228.088189896049,228.0,230.82961,224.55,221.31,146911576.0,8.0008,0.0362,6480a2b4323df6bf8bf86456,2023-06-07T15:30:59Z,2023-06-07T15:30:59Z,2023-06-07T15:30:59Z,Bid,229.35,100.0,100.0,100.0,1.0,1.0,0.039199999999993906
17182,6480a2b4323df6bf8bf8644a,2023-06-07T15:31:00Z,2023-06-07T15:30:58Z,TSLA,2023-06-07T15:30:58Z,229.3108,229.32,100.0,229.31,200.0,87986718.0,228.088189896049,228.0,230.82961,224.55,221.31,146911576.0,8.0008,0.0362,6480a2b4323df6bf8bf86460,2023-06-07T15:30:59Z,2023-06-07T15:30:59Z,2023-06-07T15:30:59Z,Bid,229.34,100.0,100.0,100.0,1.0,1.0,0.029200000000003
17217,6480a2be323df6bf8bf86517,2023-06-07T15:31:10Z,2023-06-07T15:31:09Z,TSLA,2023-06-07T15:31:09Z,229.2799,229.28,100.0,229.26,100.0,88193741.0,228.091577985076,228.0,230.82961,224.55,221.31,146911576.0,7.9699,0.036,6480a2be323df6bf8bf8657e,2023-06-07T15:31:09Z,2023-06-07T15:31:09Z,2023-06-07T15:31:09Z,Ask,229.25,-100.0,100.0,100.0,1.0,1.0,0.029899999999997817
17228,6480a2c8323df6bf8bf865e4,2023-06-07T15:31:20Z,2023-06-07T15:31:19Z,TSLA,2023-06-07T15:31:19Z,229.27,229.31,100.0,229.27,200.0,88284386.0,228.092992781964,228.0,230.82961,224.55,221.31,146911576.0,7.96,0.036,6480a2c8323df6bf8bf865dd,2023-06-07T15:31:19Z,2023-06-07T15:31:19Z,2023-06-07T15:31:19Z,Bid,229.29,101.0,100.0,1.0,2.0,2.0,0.01999999999998181
17252,6480a2d2323df6bf8bf866b6,2023-06-07T15:31:30Z,2023-06-07T15:31:30Z,TSLA,2023-06-07T15:31:29Z,229.21,229.24,100.0,229.22,100.0,88355496.0,228.093991457659,228.0,230.82961,224.55,221.31,146911576.0,7.9,0.0357,6480a2d2323df6bf8bf866af,2023-06-07T15:31:29Z,2023-06-07T15:31:29Z,2023-06-07T15:31:29Z,Bid,229.22,139.0,139.0,139.0,1.0,3.0,0.009999999999990905
17393,6480a30e323df6bf8bf86b7d,2023-06-07T15:32:30Z,2023-06-07T15:32:29Z,TSLA,2023-06-07T15:32:28Z,229.03,229.03,100.0,229.01,100.0,88725780.0,228.098609568464,228.0,230.82961,224.55,221.31,146911576.0,7.72,0.0349,6480a30e323df6bf8bf86b77,2023-06-07T15:32:29Z,2023-06-07T15:32:29Z,2023-06-07T15:32:29Z,Bid,229.04,43.0,43.0,43.0,1.0,1.0,0.009999999999990905
17554,6480a34a323df6bf8bf87074,2023-06-07T15:33:30Z,2023-06-07T15:33:29Z,TSLA,2023-06-07T15:33:29Z,228.98,228.99,100.0,228.97,100.0,89124052.0,228.103400132371,228.0,230.82961,224.55,221.31,146911576.0,7.67,0.0347,6480a34a323df6bf8bf870f4,2023-06-07T15:33:30Z,2023-06-07T15:33:29Z,2023-06-07T15:33:29Z,Ask,228.95,-29.0,29.0,29.0,1.0,1.0,0.030000000000001137
17579,6480a354323df6bf8bf87147,2023-06-07T15:33:40Z,2023-06-07T15:33:39Z,TSLA,2023-06-07T15:33:38Z,228.96,228.96,100.0,228.94,100.0,89172423.0,228.103884494723,228.0,230.82961,224.55,221.31,146911576.0,7.65,0.0346,6480a354323df6bf8bf871bc,2023-06-07T15:33:40Z,2023-06-07T15:33:40Z,2023-06-07T15:33:40Z,Ask,228.95,-100.0,100.0,100.0,1.0,1.0,0.010000000000019327
17783,6480a3a4323df6bf8bf877b7,2023-06-07T15:35:00Z,2023-06-07T15:34:59Z,TSLA,2023-06-07T15:34:59Z,228.5892,228.59,200.0,228.56,200.0,89692626.0,228.108295043362,228.0,230.82961,224.55,221.31,146911576.0,7.2792,0.0329,6480a3a4323df6bf8bf87836,2023-06-07T15:35:00Z,2023-06-07T15:35:00Z,2023-06-07T15:35:00Z,Ask,228.58,-100.0,100.0,100.0,1.0,1.0,0.00919999999999277
17906,6480a3d6323df6bf8bf87bbb,2023-06-07T15:35:50Z,2023-06-07T15:35:49Z,TSLA,2023-06-07T15:35:49Z,228.445,228.45,100.0,228.42,100.0,90027528.0,228.110017771113,228.0,230.82961,224.55,221.31,146911576.0,7.135,0.0322,6480a3d6323df6bf8bf87c42,2023-06-07T15:35:50Z,2023-06-07T15:35:50Z,2023-06-07T15:35:50Z,Ask,228.43,-238.0,138.0,100.0,2.0,3.0,0.014999999999986358
17919,6480a3e0323df6bf8bf87c83,2023-06-07T15:36:00Z,2023-06-07T15:35:59Z,TSLA,2023-06-07T15:35:59Z,228.3825,228.41,100.0,228.39,100.0,90075666.0,228.110198522883,228.0,230.82961,224.55,221.31,146911576.0,7.0725,0.032,6480a3e0323df6bf8bf87c7c,2023-06-07T15:35:59Z,2023-06-07T15:35:59Z,2023-06-07T15:35:59Z,Bid,228.4,91.0,91.0,91.0,1.0,2.0,0.017500000000012506
17997,6480a3fe323df6bf8bf87eed,2023-06-07T15:36:30Z,2023-06-07T15:36:29Z,TSLA,2023-06-07T15:36:29Z,228.5201,228.55,100.0,228.52,100.0,90223902.0,228.110864324825,228.0,230.82961,224.55,221.31,146911576.0,7.2101,0.0326,6480a3fe323df6bf8bf87ee7,2023-06-07T15:36:29Z,2023-06-07T15:36:29Z,2023-06-07T15:36:29Z,Bid,228.56,151.0,100.0,51.0,2.0,4.0,0.03989999999998872
17998,6480a3fe323df6bf8bf87eed,2023-06-07T15:36:30Z,2023-06-07T15:36:29Z,TSLA,2023-06-07T15:36:29Z,228.5201,228.55,100.0,228.52,100.0,90223902.0,228.110864324825,228.0,230.82961,224.55,221.31,146911576.0,7.2101,0.0326,6480a3fe323df6bf8bf87ef6,2023-06-07T15:36:29Z,2023-06-07T15:36:29Z,2023-06-07T15:36:29Z,Bid,228.53,200.0,100.0,100.0,2.0,2.0,0.009899999999987585
18164,6480a43a323df6bf8bf883c7,2023-06-07T15:37:30Z,2023-06-07T15:37:29Z,TSLA,2023-06-07T15:37:29Z,228.41,228.41,100.0,228.39,100.0,90464754.0,228.111612074497,228.0,230.82961,224.55,221.31,146911576.0,7.1,0.0321,6480a43a323df6bf8bf8844e,2023-06-07T15:37:30Z,2023-06-07T15:37:30Z,2023-06-07T15:37:30Z,Ask,228.39,-26.0,26.0,26.0,1.0,2.0,0.020000000000010232
18165,6480a43a323df6bf8bf883c7,2023-06-07T15:37:30Z,2023-06-07T15:37:29Z,TSLA,2023-06-07T15:37:29Z,228.41,228.41,100.0,228.39,100.0,90464754.0,228.111612074497,228.0,230.82961,224.55,221.31,146911576.0,7.1,0.0321,6480a43a323df6bf8bf88454,2023-06-07T15:37:30Z,2023-06-07T15:37:30Z,2023-06-07T15:37:30Z,Ask,228.4,-300.0,300.0,300.0,1.0,1.0,0.009999999999990905
18240,6480a458323df6bf8bf8863d,2023-06-07T15:38:00Z,2023-06-07T15:37:58Z,TSLA,2023-06-07T15:37:58Z,228.2421,228.25,100.0,228.21,100.0,90621461.0,228.111907753774,228.0,230.82961,224.55,221.31,146911576.0,6.9321,0.0313,6480a458323df6bf8bf886a2,2023-06-07T15:38:00Z,2023-06-07T15:38:00Z,2023-06-07T15:38:00Z,Ask,228.23,-149.0,100.0,49.0,2.0,3.0,0.012100000000003774
18279,6480a46c323df6bf8bf887d8,2023-06-07T15:38:20Z,2023-06-07T15:38:19Z,TSLA,2023-06-07T15:38:19Z,228.4403,228.47,300.0,228.44,200.0,90727048.0,228.11224135173,228.0,230.82961,224.55,221.31,146911576.0,7.1303,0.0322,6480a46c323df6bf8bf887d2,2023-06-07T15:38:19Z,2023-06-07T15:38:19Z,2023-06-07T15:38:19Z,Bid,228.45,119.0,100.0,19.0,2.0,2.0,0.009699999999980946
18367,6480a48a323df6bf8bf88a3b,2023-06-07T15:38:50Z,2023-06-07T15:38:49Z,TSLA,2023-06-07T15:38:49Z,228.1109,228.12,100.0,228.11,300.0,90899746.0,228.112465712012,228.0,230.82961,224.55,221.31,146911576.0,6.8009,0.0307,6480a48a323df6bf8bf88aab,2023-06-07T15:38:50Z,2023-06-07T15:38:50Z,2023-06-07T15:38:50Z,Ask,228.06,-100.0,100.0,100.0,1.0,1.0,0.0508999999999844
18368,6480a48a323df6bf8bf88a3b,2023-06-07T15:38:50Z,2023-06-07T15:38:49Z,TSLA,2023-06-07T15:38:49Z,228.1109,228.12,100.0,228.11,300.0,90899746.0,228.112465712012,228.0,230.82961,224.55,221.31,146911576.0,6.8009,0.0307,6480a48a323df6bf8bf88aaf,2023-06-07T15:38:50Z,2023-06-07T15:38:49Z,2023-06-07T15:38:49Z,Ask,228.08,-200.0,200.0,200.0,1.0,1.0,0.03089999999997417
18369,6480a48a323df6bf8bf88a3b,2023-06-07T15:38:50Z,2023-06-07T15:38:49Z,TSLA,2023-06-07T15:38:49Z,228.1109,228.12,100.0,228.11,300.0,90899746.0,228.112465712012,228.0,230.82961,224.55,221.31,146911576.0,6.8009,0.0307,6480a48a323df6bf8bf88ab4,2023-06-07T15:38:50Z,2023-06-07T15:38:49Z,2023-06-07T15:38:50Z,Ask,228.09,-400.0,300.0,100.0,2.0,2.0,0.020899999999983265
18454,6480a4b2323df6bf8bf88d5a,2023-06-07T15:39:30Z,2023-06-07T15:39:29Z,TSLA,2023-06-07T15:39:29Z,228.1403,228.17,700.0,228.13,100.0,91260283.0,228.112037922996,228.0,230.82961,224.55,221.31,146911576.0,6.8303,0.0309,6480a4b2323df6bf8bf88d54,2023-06-07T15:39:29Z,2023-06-07T15:39:29Z,2023-06-07T15:39:29Z,Bid,228.15,100.0,100.0,100.0,1.0,1.0,0.009700000000009368
18518,6480a4c6323df6bf8bf88ee9,2023-06-07T15:39:50Z,2023-06-07T15:39:49Z,TSLA,2023-06-07T15:39:49Z,228.1392,228.15,500.0,228.12,100.0,91327635.0,228.11203313842,228.0,230.82961,224.55,221.31,146911576.0,6.8292,0.0309,6480a4c6323df6bf8bf88f55,2023-06-07T15:39:50Z,2023-06-07T15:39:50Z,2023-06-07T15:39:50Z,Ask,228.11,-4.0,4.0,4.0,1.0,1.0,0.02919999999997458
18519,6480a4c6323df6bf8bf88ee9,2023-06-07T15:39:50Z,2023-06-07T15:39:49Z,TSLA,2023-06-07T15:39:49Z,228.1392,228.15,500.0,228.12,100.0,91327635.0,228.11203313842,228.0,230.82961,224.55,221.31,146911576.0,6.8292,0.0309,6480a4c6323df6bf8bf88f5d,2023-06-07T15:39:50Z,2023-06-07T15:39:50Z,2023-06-07T15:39:50Z,Ask,228.12,-400.0,200.0,200.0,2.0,2.0,0.019199999999983675
18593,6480a4e4323df6bf8bf8914c,2023-06-07T15:40:20Z,2023-06-07T15:40:19Z,TSLA,2023-06-07T15:40:19Z,227.8496,227.86,100.0,227.81,300.0,91466008.0,228.111886903855,228.0,230.82961,224.55,221.31,146911576.0,6.5396,0.0295,6480a4e4323df6bf8bf891af,2023-06-07T15:40:20Z,2023-06-07T15:40:20Z,2023-06-07T15:40:20Z,Ask,227.83,-364.0,200.0,64.0,3.0,6.0,0.019599999999996953
18606,6480a4ee323df6bf8bf8921b,2023-06-07T15:40:30Z,2023-06-07T15:40:29Z,TSLA,2023-06-07T15:40:28Z,227.9472,227.98,200.0,227.95,100.0,91541000.0,228.111660344952,228.0,230.82961,224.55,221.31,146911576.0,6.6372,0.03,6480a4ee323df6bf8bf89213,2023-06-07T15:40:29Z,2023-06-07T15:40:29Z,2023-06-07T15:40:29Z,Bid,227.99,12.0,12.0,12.0,1.0,1.0,0.04279999999999973
18607,6480a4ee323df6bf8bf8921b,2023-06-07T15:40:30Z,2023-06-07T15:40:29Z,TSLA,2023-06-07T15:40:28Z,227.9472,227.98,200.0,227.95,100.0,91541000.0,228.111660344952,228.0,230.82961,224.55,221.31,146911576.0,6.6372,0.03,6480a4ee323df6bf8bf89226,2023-06-07T15:40:29Z,2023-06-07T15:40:29Z,2023-06-07T15:40:29Z,Bid,227.97,200.0,100.0,100.0,2.0,2.0,0.022799999999989495
18608,6480a4ee323df6bf8bf8921b,2023-06-07T15:40:30Z,2023-06-07T15:40:29Z,TSLA,2023-06-07T15:40:28Z,227.9472,227.98,200.0,227.95,100.0,91541000.0,228.111660344952,228.0,230.82961,224.55,221.31,146911576.0,6.6372,0.03,6480a4ee323df6bf8bf89230,2023-06-07T15:40:29Z,2023-06-07T15:40:29Z,2023-06-07T15:40:29Z,Bid,227.96,300.0,300.0,300.0,1.0,1.0,0.01279999999999859
18632,6480a4f8323df6bf8bf892ed,2023-06-07T15:40:40Z,2023-06-07T15:40:39Z,TSLA,2023-06-07T15:40:38Z,227.91,227.94,100.0,227.9,300.0,91579085.0,228.111600666606,228.0,230.82961,224.55,221.31,146911576.0,6.6,0.0298,6480a4f8323df6bf8bf892e7,2023-06-07T15:40:39Z,2023-06-07T15:40:39Z,2023-06-07T15:40:39Z,Bid,227.92,200.0,200.0,200.0,1.0,1.0,0.009999999999990905
18645,6480a4f8323df6bf8bf892ed,2023-06-07T15:40:40Z,2023-06-07T15:40:39Z,TSLA,2023-06-07T15:40:38Z,227.91,227.94,100.0,227.9,300.0,91579085.0,228.111600666606,228.0,230.82961,224.55,221.31,146911576.0,6.6,0.0298,6480a4f8323df6bf8bf8936c,2023-06-07T15:40:40Z,2023-06-07T15:40:39Z,2023-06-07T15:40:40Z,Ask,227.88,-161.0,100.0,61.0,2.0,2.0,0.030000000000001137
18646,6480a4f8323df6bf8bf892ed,2023-06-07T15:40:40Z,2023-06-07T15:40:39Z,TSLA,2023-06-07T15:40:38Z,227.91,227.94,100.0,227.9,300.0,91579085.0,228.111600666606,228.0,230.82961,224.55,221.31,146911576.0,6.6,0.0298,6480a4f8323df6bf8bf89376,2023-06-07T15:40:40Z,2023-06-07T15:40:39Z,2023-06-07T15:40:39Z,Ask,227.89,-200.0,200.0,200.0,1.0,1.0,0.020000000000010232
18684,6480a50c323df6bf8bf8948f,2023-06-07T15:41:00Z,2023-06-07T15:40:59Z,TSLA,2023-06-07T15:40:59Z,227.862,227.89,100.0,227.86,100.0,91647603.0,228.111406947718,228.0,230.82961,224.55,221.31,146911576.0,6.552,0.0296,6480a50c323df6bf8bf89489,2023-06-07T15:40:59Z,2023-06-07T15:40:59Z,2023-06-07T15:40:59Z,Bid,227.88,19.0,19.0,19.0,1.0,2.0,0.018000000000000682
18710,6480a516323df6bf8bf8955b,2023-06-07T15:41:10Z,2023-06-07T15:41:09Z,TSLA,2023-06-07T15:41:09Z,227.82,227.83,100.0,227.81,1900.0,91704192.0,228.111263504909,228.0,230.82961,224.55,221.31,146911576.0,6.51,0.0294,6480a516323df6bf8bf89553,2023-06-07T15:41:09Z,2023-06-07T15:41:09Z,2023-06-07T15:41:09Z,Bid,227.83,2.0,2.0,2.0,1.0,1.0,0.010000000000019327
18739,6480a520323df6bf8bf8962a,2023-06-07T15:41:20Z,2023-06-07T15:41:19Z,TSLA,2023-06-07T15:41:18Z,227.7783,227.78,100.0,227.75,2100.0,91767004.0,228.111052816553,228.0,230.82961,224.55,221.31,146911576.0,6.4683,0.0292,6480a520323df6bf8bf89623,2023-06-07T15:41:19Z,2023-06-07T15:41:19Z,2023-06-07T15:41:19Z,Bid,227.81,50.0,50.0,50.0,1.0,2.0,0.03170000000000073
18740,6480a520323df6bf8bf8962a,2023-06-07T15:41:20Z,2023-06-07T15:41:19Z,TSLA,2023-06-07T15:41:18Z,227.7783,227.78,100.0,227.75,2100.0,91767004.0,228.111052816553,228.0,230.82961,224.55,221.31,146911576.0,6.4683,0.0292,6480a520323df6bf8bf89633,2023-06-07T15:41:19Z,2023-06-07T15:41:19Z,2023-06-07T15:41:19Z,Bid,227.79,700.0,400.0,300.0,2.0,2.0,0.011699999999990496
18763,6480a52a323df6bf8bf896f7,2023-06-07T15:41:30Z,2023-06-07T15:41:29Z,TSLA,2023-06-07T15:41:29Z,227.7864,227.8,700.0,227.77,100.0,91827355.0,228.110824461742,228.0,230.82961,224.55,221.31,146911576.0,6.4764,0.0293,6480a52a323df6bf8bf896f0,2023-06-07T15:41:29Z,2023-06-07T15:41:29Z,2023-06-07T15:41:29Z,Bid,227.81,850.0,800.0,50.0,2.0,2.0,0.023600000000016053
18883,6480a55c323df6bf8bf89af3,2023-06-07T15:42:20Z,2023-06-07T15:42:18Z,TSLA,2023-06-07T15:42:18Z,227.6093,227.62,100.0,227.6,100.0,92097401.0,228.109643168679,228.0,230.82961,224.55,221.31,146911576.0,6.2993,0.0285,6480a55c323df6bf8bf89aed,2023-06-07T15:42:19Z,2023-06-07T15:42:19Z,2023-06-07T15:42:19Z,Bid,227.63,24.0,24.0,24.0,1.0,1.0,0.020700000000005048
18909,6480a566323df6bf8bf89bcc,2023-06-07T15:42:30Z,2023-06-07T15:42:29Z,TSLA,2023-06-07T15:42:28Z,227.67,227.69,100.0,227.67,100.0,92162975.0,228.109272496385,228.0,230.82961,224.55,221.31,146911576.0,6.36,0.0287,6480a566323df6bf8bf89bc5,2023-06-07T15:42:29Z,2023-06-07T15:42:29Z,2023-06-07T15:42:29Z,Bid,227.68,137.0,100.0,37.0,2.0,4.0,0.010000000000019327
18923,6480a566323df6bf8bf89bcc,2023-06-07T15:42:30Z,2023-06-07T15:42:29Z,TSLA,2023-06-07T15:42:28Z,227.67,227.69,100.0,227.67,100.0,92162975.0,228.109272496385,228.0,230.82961,224.55,221.31,146911576.0,6.36,0.0287,6480a566323df6bf8bf89c4a,2023-06-07T15:42:30Z,2023-06-07T15:42:30Z,2023-06-07T15:42:30Z,Ask,227.61,-49.0,49.0,49.0,1.0,2.0,0.05999999999997385
18924,6480a566323df6bf8bf89bcc,2023-06-07T15:42:30Z,2023-06-07T15:42:29Z,TSLA,2023-06-07T15:42:28Z,227.67,227.69,100.0,227.67,100.0,92162975.0,228.109272496385,228.0,230.82961,224.55,221.31,146911576.0,6.36,0.0287,6480a566323df6bf8bf89c4e,2023-06-07T15:42:30Z,2023-06-07T15:42:30Z,2023-06-07T15:42:30Z,Ask,227.63,-300.0,300.0,300.0,1.0,1.0,0.03999999999999204
18997,6480a584323df6bf8bf89e3c,2023-06-07T15:43:00Z,2023-06-07T15:42:59Z,TSLA,2023-06-07T15:42:59Z,227.58,227.58,100.0,227.56,200.0,92311503.0,228.108304899764,228.0,230.82961,224.55,221.31,146911576.0,6.27,0.0283,6480a584323df6bf8bf89eb6,2023-06-07T15:43:00Z,2023-06-07T15:43:00Z,2023-06-07T15:43:00Z,Ask,227.57,-99.0,99.0,99.0,1.0,3.0,0.010000000000019327
19012,6480a58e323df6bf8bf89f16,2023-06-07T15:43:10Z,2023-06-07T15:43:09Z,TSLA,2023-06-07T15:43:08Z,227.64,227.64,100.0,227.61,100.0,92363734.0,228.107996301701,228.0,230.82961,224.55,221.31,146911576.0,6.33,0.0286,6480a58e323df6bf8bf89f0f,2023-06-07T15:43:09Z,2023-06-07T15:43:09Z,2023-06-07T15:43:09Z,Bid,227.68,136.0,100.0,36.0,2.0,2.0,0.040000000000020464
19036,6480a598323df6bf8bf89fe5,2023-06-07T15:43:20Z,2023-06-07T15:43:19Z,TSLA,2023-06-07T15:43:19Z,227.7299,227.73,100.0,227.72,100.0,92420426.0,228.107718856693,228.0,230.82961,224.55,221.31,146911576.0,6.4199,0.029,6480a598323df6bf8bf89fdd,2023-06-07T15:43:19Z,2023-06-07T15:43:19Z,2023-06-07T15:43:19Z,Bid,227.74,21.0,21.0,21.0,1.0,1.0,0.010100000000022646
19077,6480a5a2323df6bf8bf8a0bf,2023-06-07T15:43:30Z,2023-06-07T15:43:29Z,TSLA,2023-06-07T15:43:28Z,227.635,227.65,100.0,227.62,100.0,92462750.0,228.107506357014,228.0,230.82961,224.55,221.31,146911576.0,6.325,0.0286,6480a5a2323df6bf8bf8a148,2023-06-07T15:43:30Z,2023-06-07T15:43:30Z,2023-06-07T15:43:30Z,Ask,227.6,-20.0,20.0,20.0,1.0,1.0,0.03499999999999659
19320,6480a610323df6bf8bf8a9bb,2023-06-07T15:45:20Z,2023-06-07T15:45:19Z,TSLA,2023-06-07T15:45:18Z,227.1515,227.17,100.0,227.15,100.0,93401137.0,228.097292837836,228.0,230.82961,224.55,221.31,146911576.0,5.8415,0.0264,6480a610323df6bf8bf8a9b1,2023-06-07T15:45:19Z,2023-06-07T15:45:19Z,2023-06-07T15:45:19Z,Bid,227.16,131.0,100.0,31.0,2.0,2.0,0.008499999999997954
19364,6480a624323df6bf8bf8ab55,2023-06-07T15:45:40Z,2023-06-07T15:45:39Z,TSLA,2023-06-07T15:45:38Z,227.24,227.24,100.0,227.21,100.0,93497834.0,228.096324128326,228.0,230.82961,224.55,221.31,146911576.0,5.93,0.0268,6480a624323df6bf8bf8ab4c,2023-06-07T15:45:39Z,2023-06-07T15:45:39Z,2023-06-07T15:45:39Z,Bid,227.25,100.0,100.0,100.0,1.0,1.0,0.009999999999990905
19387,6480a62e323df6bf8bf8ac22,2023-06-07T15:45:50Z,2023-06-07T15:45:49Z,TSLA,2023-06-07T15:45:48Z,227.36,227.36,100.0,227.35,100.0,93573629.0,228.095632929227,228.0,230.82961,224.55,221.31,146911576.0,6.05,0.0273,6480a62e323df6bf8bf8ac1b,2023-06-07T15:45:49Z,2023-06-07T15:45:49Z,2023-06-07T15:45:49Z,Bid,227.37,58.0,58.0,58.0,1.0,2.0,0.009999999999990905
19509,6480a660323df6bf8bf8b027,2023-06-07T15:46:40Z,2023-06-07T15:46:39Z,TSLA,2023-06-07T15:46:39Z,227.565,227.58,300.0,227.55,100.0,93907690.0,228.0932500885,228.0,230.82961,224.55,221.31,146911576.0,6.255,0.0283,6480a660323df6bf8bf8b01f,2023-06-07T15:46:39Z,2023-06-07T15:46:39Z,2023-06-07T15:46:39Z,Bid,227.61,34.0,34.0,34.0,1.0,1.0,0.045000000000015916
19510,6480a660323df6bf8bf8b027,2023-06-07T15:46:40Z,2023-06-07T15:46:39Z,TSLA,2023-06-07T15:46:39Z,227.565,227.58,300.0,227.55,100.0,93907690.0,228.0932500885,228.0,230.82961,224.55,221.31,146911576.0,6.255,0.0283,6480a660323df6bf8bf8b036,2023-06-07T15:46:39Z,2023-06-07T15:46:39Z,2023-06-07T15:46:39Z,Bid,227.59,100.0,100.0,100.0,1.0,1.0,0.025000000000005684
19511,6480a660323df6bf8bf8b027,2023-06-07T15:46:40Z,2023-06-07T15:46:39Z,TSLA,2023-06-07T15:46:39Z,227.565,227.58,300.0,227.55,100.0,93907690.0,228.0932500885,228.0,230.82961,224.55,221.31,146911576.0,6.255,0.0283,6480a660323df6bf8bf8b03f,2023-06-07T15:46:39Z,2023-06-07T15:46:39Z,2023-06-07T15:46:39Z,Bid,227.58,300.0,300.0,300.0,1.0,1.0,0.01500000000001478
