,_id_x,CurTime,GetTime_x,Symbol,TradeTime,Last,Ask,AskSize,Bid,BidSize,Volume,VWAP,Open,High,Low,PreviousClose,PreviousVolume,NetChange,NetChangePct,_id_y,GetTime_y,EarliestTime,LatestTime,Side,Price,TotalSize,BiggestSize,SmallestSize,NumParticipants,TotalOrderCount,Dif
5131,647f3e56a359804ef4bd1ce8,2023-06-06T14:10:30Z,2023-06-06T14:10:29Z,TSLA,2023-06-06T14:10:28Z,213.94,213.98,300.0,213.94,200.0,27691570.0,214.106202813672,216.14,216.86,212.53,217.61,151143052.0,-3.67,-0.0169,647f3e56a359804ef4bd1cfb,2023-06-06T14:10:29Z,2023-06-06T14:10:29Z,2023-06-06T14:10:29Z,Bid,213.97,486.0,486.0,486.0,1.0,5.0,0.030000000000001137
5226,647f3e7ea359804ef4bd201e,2023-06-06T14:11:10Z,2023-06-06T14:11:09Z,TSLA,2023-06-06T14:11:08Z,213.9637,213.98,100.0,213.95,300.0,27860646.0,214.105071392098,216.14,216.86,212.53,217.61,151143052.0,-3.6463,-0.0168,647f3e7ea359804ef4bd201d,2023-06-06T14:11:09Z,2023-06-06T14:11:09Z,2023-06-06T14:11:09Z,Bid,213.98,246.0,100.0,46.0,3.0,3.0,0.01630000000000109
5289,647f3e9ca359804ef4bd227f,2023-06-06T14:11:40Z,2023-06-06T14:11:39Z,TSLA,2023-06-06T14:11:39Z,213.8,213.84,100.0,213.8,200.0,28169065.0,214.103666944614,216.14,216.86,212.53,217.61,151143052.0,-3.81,-0.0175,647f3e9ca359804ef4bd227e,2023-06-06T14:11:39Z,2023-06-06T14:11:39Z,2023-06-06T14:11:39Z,Bid,213.85,245.0,145.0,100.0,2.0,4.0,0.04999999999998295
5290,647f3e9ca359804ef4bd227f,2023-06-06T14:11:40Z,2023-06-06T14:11:39Z,TSLA,2023-06-06T14:11:39Z,213.8,213.84,100.0,213.8,200.0,28169065.0,214.103666944614,216.14,216.86,212.53,217.61,151143052.0,-3.81,-0.0175,647f3e9ca359804ef4bd228e,2023-06-06T14:11:40Z,2023-06-06T14:11:39Z,2023-06-06T14:11:39Z,Bid,213.84,200.0,200.0,200.0,1.0,1.0,0.03999999999999204
5291,647f3e9ca359804ef4bd227f,2023-06-06T14:11:40Z,2023-06-06T14:11:39Z,TSLA,2023-06-06T14:11:39Z,213.8,213.84,100.0,213.8,200.0,28169065.0,214.103666944614,216.14,216.86,212.53,217.61,151143052.0,-3.81,-0.0175,647f3e9ca359804ef4bd2297,2023-06-06T14:11:40Z,2023-06-06T14:11:39Z,2023-06-06T14:11:39Z,Bid,213.82,200.0,100.0,100.0,2.0,2.0,0.01999999999998181
5292,647f3e9ca359804ef4bd227f,2023-06-06T14:11:40Z,2023-06-06T14:11:39Z,TSLA,2023-06-06T14:11:39Z,213.8,213.84,100.0,213.8,200.0,28169065.0,214.103666944614,216.14,216.86,212.53,217.61,151143052.0,-3.81,-0.0175,647f3e9ca359804ef4bd22a1,2023-06-06T14:11:40Z,2023-06-06T14:11:39Z,2023-06-06T14:11:39Z,Bid,213.81,200.0,200.0,200.0,1.0,1.0,0.009999999999990905
5309,647f3ea6a359804ef4bd2348,2023-06-06T14:11:50Z,2023-06-06T14:11:49Z,TSLA,2023-06-06T14:11:48Z,213.89,213.93,200.0,213.9,4900.0,28235544.0,214.103001517524,216.14,216.86,212.53,217.61,151143052.0,-3.72,-0.0171,647f3ea6a359804ef4bd2347,2023-06-06T14:11:49Z,2023-06-06T14:11:48Z,2023-06-06T14:11:49Z,Bid,213.9,5050.0,4950.0,100.0,2.0,2.0,0.010000000000019327
5346,647f3eb0a359804ef4bd241d,2023-06-06T14:12:00Z,2023-06-06T14:11:59Z,TSLA,2023-06-06T14:11:58Z,213.8864,213.89,100.0,213.87,200.0,28272717.0,214.102666586943,216.14,216.86,212.53,217.61,151143052.0,-3.7236,-0.0171,647f3eb0a359804ef4bd2499,2023-06-06T14:11:59Z,2023-06-06T14:11:59Z,2023-06-06T14:11:59Z,Ask,213.86,-100.0,100.0,100.0,1.0,1.0,0.026399999999995316
5347,647f3eb0a359804ef4bd241d,2023-06-06T14:12:00Z,2023-06-06T14:11:59Z,TSLA,2023-06-06T14:11:58Z,213.8864,213.89,100.0,213.87,200.0,28272717.0,214.102666586943,216.14,216.86,212.53,217.61,151143052.0,-3.7236,-0.0171,647f3eb0a359804ef4bd24a1,2023-06-06T14:11:59Z,2023-06-06T14:11:59Z,2023-06-06T14:11:59Z,Ask,213.87,-337.0,237.0,100.0,2.0,5.0,0.01640000000000441
5358,647f3ebaa359804ef4bd24e7,2023-06-06T14:12:10Z,2023-06-06T14:12:09Z,TSLA,2023-06-06T14:12:09Z,213.89,213.91,300.0,213.88,400.0,28320675.0,214.102306713621,216.14,216.86,212.53,217.61,151143052.0,-3.72,-0.0171,647f3ebaa359804ef4bd24e6,2023-06-06T14:12:09Z,2023-06-06T14:12:09Z,2023-06-06T14:12:09Z,Bid,213.9,510.0,410.0,100.0,2.0,4.0,0.010000000000019327
5401,647f3ecea359804ef4bd267b,2023-06-06T14:12:30Z,2023-06-06T14:12:29Z,TSLA,2023-06-06T14:12:28Z,213.95,213.97,200.0,213.95,500.0,28399510.0,214.101864206098,216.14,216.86,212.53,217.61,151143052.0,-3.66,-0.0168,647f3ecea359804ef4bd267a,2023-06-06T14:12:29Z,2023-06-06T14:12:29Z,2023-06-06T14:12:29Z,Bid,213.99,100.0,100.0,100.0,1.0,1.0,0.040000000000020464
5402,647f3ecea359804ef4bd267b,2023-06-06T14:12:30Z,2023-06-06T14:12:29Z,TSLA,2023-06-06T14:12:28Z,213.95,213.97,200.0,213.95,500.0,28399510.0,214.101864206098,216.14,216.86,212.53,217.61,151143052.0,-3.66,-0.0168,647f3ecea359804ef4bd268a,2023-06-06T14:12:29Z,2023-06-06T14:12:29Z,2023-06-06T14:12:29Z,Bid,213.97,100.0,100.0,100.0,1.0,1.0,0.020000000000010232
5496,647f3ef6a359804ef4bd29b8,2023-06-06T14:13:10Z,2023-06-06T14:13:09Z,TSLA,2023-06-06T14:13:08Z,213.7782,213.79,200.0,213.76,100.0,28779840.0,214.096673966668,216.14,216.86,212.53,217.61,151143052.0,-3.8318,-0.0176,647f3ef6a359804ef4bd29b7,2023-06-06T14:13:09Z,2023-06-06T14:13:09Z,2023-06-06T14:13:09Z,Bid,213.81,346.0,200.0,46.0,3.0,4.0,0.03180000000000405
5497,647f3ef6a359804ef4bd29b8,2023-06-06T14:13:10Z,2023-06-06T14:13:09Z,TSLA,2023-06-06T14:13:08Z,213.7782,213.79,200.0,213.76,100.0,28779840.0,214.096673966668,216.14,216.86,212.53,217.61,151143052.0,-3.8318,-0.0176,647f3ef6a359804ef4bd29cc,2023-06-06T14:13:09Z,2023-06-06T14:13:09Z,2023-06-06T14:13:09Z,Bid,213.8,400.0,200.0,200.0,2.0,2.0,0.021800000000013142
5638,647f3f32a359804ef4bd2e6c,2023-06-06T14:14:10Z,2023-06-06T14:14:09Z,TSLA,2023-06-06T14:14:09Z,213.68,213.71,100.0,213.68,100.0,29142906.0,214.093754864334,216.14,216.86,212.53,217.61,151143052.0,-3.93,-0.0181,647f3f32a359804ef4bd2e6b,2023-06-06T14:14:10Z,2023-06-06T14:14:09Z,2023-06-06T14:14:09Z,Bid,213.69,100.0,100.0,100.0,1.0,1.0,0.009999999999990905
5675,647f3f3ca359804ef4bd2f30,2023-06-06T14:14:20Z,2023-06-06T14:14:19Z,TSLA,2023-06-06T14:14:19Z,213.5716,213.59,100.0,213.56,100.0,29262748.0,214.091483996649,216.14,216.86,212.53,217.61,151143052.0,-4.0384,-0.0186,647f3f3ca359804ef4bd2fa2,2023-06-06T14:14:19Z,2023-06-06T14:14:19Z,2023-06-06T14:14:19Z,Ask,213.56,-36.0,36.0,36.0,1.0,2.0,0.011599999999987176
5687,647f3f46a359804ef4bd2ffe,2023-06-06T14:14:30Z,2023-06-06T14:14:29Z,TSLA,2023-06-06T14:14:29Z,213.67,213.7,300.0,213.67,100.0,29338729.0,214.090071163416,216.14,216.86,212.53,217.61,151143052.0,-3.94,-0.0181,647f3f46a359804ef4bd2ffd,2023-06-06T14:14:29Z,2023-06-06T14:14:29Z,2023-06-06T14:14:29Z,Bid,213.71,509.0,309.0,100.0,3.0,8.0,0.040000000000020464
5688,647f3f46a359804ef4bd2ffe,2023-06-06T14:14:30Z,2023-06-06T14:14:29Z,TSLA,2023-06-06T14:14:29Z,213.67,213.7,300.0,213.67,100.0,29338729.0,214.090071163416,216.14,216.86,212.53,217.61,151143052.0,-3.94,-0.0181,647f3f46a359804ef4bd3010,2023-06-06T14:14:29Z,2023-06-06T14:14:29Z,2023-06-06T14:14:29Z,Bid,213.68,400.0,200.0,200.0,2.0,2.0,0.010000000000019327
5772,647f3f64a359804ef4bd3257,2023-06-06T14:15:00Z,2023-06-06T14:14:59Z,TSLA,2023-06-06T14:14:58Z,213.725,213.74,300.0,213.71,100.0,29484822.0,214.08847902227,216.14,216.86,212.53,217.61,151143052.0,-3.885,-0.0179,647f3f64a359804ef4bd32e2,2023-06-06T14:15:00Z,2023-06-06T14:15:00Z,2023-06-06T14:15:00Z,Ask,213.67,-841.0,400.0,41.0,4.0,4.0,0.05500000000000682
5784,647f3f6ea359804ef4bd3329,2023-06-06T14:15:10Z,2023-06-06T14:15:09Z,TSLA,2023-06-06T14:15:09Z,213.72,213.76,100.0,213.72,100.0,29535164.0,214.087777563086,216.14,216.86,212.53,217.61,151143052.0,-3.89,-0.0179,647f3f6ea359804ef4bd3328,2023-06-06T14:15:09Z,2023-06-06T14:15:09Z,2023-06-06T14:15:09Z,Bid,213.73,500.0,300.0,100.0,3.0,3.0,0.009999999999990905
5807,647f3f78a359804ef4bd33f0,2023-06-06T14:15:20Z,2023-06-06T14:15:19Z,TSLA,2023-06-06T14:15:18Z,213.67,213.69,100.0,213.67,100.0,29570146.0,214.08729658254,216.14,216.86,212.53,217.61,151143052.0,-3.94,-0.0181,647f3f78a359804ef4bd33ef,2023-06-06T14:15:19Z,2023-06-06T14:15:19Z,2023-06-06T14:15:19Z,Bid,213.68,200.0,100.0,100.0,2.0,2.0,0.010000000000019327
5840,647f3f82a359804ef4bd34b1,2023-06-06T14:15:30Z,2023-06-06T14:15:29Z,TSLA,2023-06-06T14:15:28Z,213.7016,213.72,200.0,213.7,300.0,29602391.0,214.086812207148,216.14,216.86,212.53,217.61,151143052.0,-3.9084,-0.018,647f3f82a359804ef4bd3526,2023-06-06T14:15:30Z,2023-06-06T14:15:29Z,2023-06-06T14:15:30Z,Ask,213.69,-522.0,200.0,100.0,4.0,6.0,0.011600000000015598
5887,647f3f96a359804ef4bd3639,2023-06-06T14:15:50Z,2023-06-06T14:15:49Z,TSLA,2023-06-06T14:15:49Z,213.2086,213.22,200.0,213.18,100.0,29856360.0,214.080682414663,216.14,216.86,212.53,217.61,151143052.0,-4.4014,-0.0202,647f3f96a359804ef4bd36b2,2023-06-06T14:15:50Z,2023-06-06T14:15:50Z,2023-06-06T14:15:50Z,Ask,213.19,-318.0,118.0,100.0,3.0,7.0,0.01859999999999218
5897,647f3fa0a359804ef4bd36fc,2023-06-06T14:16:00Z,2023-06-06T14:15:59Z,TSLA,2023-06-06T14:15:59Z,213.215,213.23,100.0,213.2,100.0,29946988.0,214.077675520485,216.14,216.86,212.53,217.61,151143052.0,-4.395,-0.0202,647f3fa0a359804ef4bd36fb,2023-06-06T14:15:59Z,2023-06-06T14:15:59Z,2023-06-06T14:15:59Z,Bid,213.27,200.0,100.0,100.0,2.0,2.0,0.05500000000000682
5898,647f3fa0a359804ef4bd36fc,2023-06-06T14:16:00Z,2023-06-06T14:15:59Z,TSLA,2023-06-06T14:15:59Z,213.215,213.23,100.0,213.2,100.0,29946988.0,214.077675520485,216.14,216.86,212.53,217.61,151143052.0,-4.395,-0.0202,647f3fa0a359804ef4bd3709,2023-06-06T14:15:59Z,2023-06-06T14:15:59Z,2023-06-06T14:15:59Z,Bid,213.26,100.0,100.0,100.0,1.0,1.0,0.044999999999987494
5899,647f3fa0a359804ef4bd36fc,2023-06-06T14:16:00Z,2023-06-06T14:15:59Z,TSLA,2023-06-06T14:15:59Z,213.215,213.23,100.0,213.2,100.0,29946988.0,214.077675520485,216.14,216.86,212.53,217.61,151143052.0,-4.395,-0.0202,647f3fa0a359804ef4bd3712,2023-06-06T14:16:00Z,2023-06-06T14:15:59Z,2023-06-06T14:15:59Z,Bid,213.25,185.0,185.0,185.0,1.0,7.0,0.03499999999999659
5900,647f3fa0a359804ef4bd36fc,2023-06-06T14:16:00Z,2023-06-06T14:15:59Z,TSLA,2023-06-06T14:15:59Z,213.215,213.23,100.0,213.2,100.0,29946988.0,214.077675520485,216.14,216.86,212.53,217.61,151143052.0,-4.395,-0.0202,647f3fa0a359804ef4bd3720,2023-06-06T14:16:00Z,2023-06-06T14:15:59Z,2023-06-06T14:15:59Z,Bid,213.23,100.0,100.0,100.0,1.0,1.0,0.014999999999986358
5921,647f3faaa359804ef4bd37c3,2023-06-06T14:16:10Z,2023-06-06T14:16:09Z,TSLA,2023-06-06T14:16:09Z,213.345,213.37,200.0,213.35,100.0,30031503.0,214.07539703073,216.14,216.86,212.53,217.61,151143052.0,-4.265,-0.0196,647f3faaa359804ef4bd37c2,2023-06-06T14:16:09Z,2023-06-06T14:16:09Z,2023-06-06T14:16:09Z,Bid,213.37,412.0,212.0,100.0,3.0,5.0,0.025000000000005684
5922,647f3faaa359804ef4bd37c3,2023-06-06T14:16:10Z,2023-06-06T14:16:09Z,TSLA,2023-06-06T14:16:09Z,213.345,213.37,200.0,213.35,100.0,30031503.0,214.07539703073,216.14,216.86,212.53,217.61,151143052.0,-4.265,-0.0196,647f3faaa359804ef4bd37d4,2023-06-06T14:16:09Z,2023-06-06T14:16:09Z,2023-06-06T14:16:09Z,Bid,213.36,1200.0,900.0,300.0,2.0,2.0,0.01500000000001478
5971,647f3fbea359804ef4bd3945,2023-06-06T14:16:30Z,2023-06-06T14:16:29Z,TSLA,2023-06-06T14:16:28Z,213.165,213.18,200.0,213.16,300.0,30213014.0,214.0700812394,216.14,216.86,212.53,217.61,151143052.0,-4.445,-0.0204,647f3fbea359804ef4bd39b5,2023-06-06T14:16:30Z,2023-06-06T14:16:29Z,2023-06-06T14:16:29Z,Ask,213.11,-100.0,100.0,100.0,1.0,1.0,0.0549999999999784
5972,647f3fbea359804ef4bd3945,2023-06-06T14:16:30Z,2023-06-06T14:16:29Z,TSLA,2023-06-06T14:16:28Z,213.165,213.18,200.0,213.16,300.0,30213014.0,214.0700812394,216.14,216.86,212.53,217.61,151143052.0,-4.445,-0.0204,647f3fbea359804ef4bd39bc,2023-06-06T14:16:30Z,2023-06-06T14:16:29Z,2023-06-06T14:16:29Z,Ask,213.12,-612.0,400.0,100.0,3.0,5.0,0.044999999999987494
5973,647f3fbea359804ef4bd3945,2023-06-06T14:16:30Z,2023-06-06T14:16:29Z,TSLA,2023-06-06T14:16:28Z,213.165,213.18,200.0,213.16,300.0,30213014.0,214.0700812394,216.14,216.86,212.53,217.61,151143052.0,-4.445,-0.0204,647f3fbea359804ef4bd39c5,2023-06-06T14:16:30Z,2023-06-06T14:16:29Z,2023-06-06T14:16:29Z,Ask,213.13,-100.0,100.0,100.0,1.0,1.0,0.03499999999999659
5974,647f3fbea359804ef4bd3945,2023-06-06T14:16:30Z,2023-06-06T14:16:29Z,TSLA,2023-06-06T14:16:28Z,213.165,213.18,200.0,213.16,300.0,30213014.0,214.0700812394,216.14,216.86,212.53,217.61,151143052.0,-4.445,-0.0204,647f3fbea359804ef4bd39ca,2023-06-06T14:16:30Z,2023-06-06T14:16:29Z,2023-06-06T14:16:29Z,Ask,213.15,-200.0,200.0,200.0,1.0,1.0,0.014999999999986358
5983,647f3fc8a359804ef4bd3a02,2023-06-06T14:16:40Z,2023-06-06T14:16:39Z,TSLA,2023-06-06T14:16:38Z,212.99,213.02,200.0,212.99,200.0,30443578.0,214.061863585754,216.14,216.86,212.53,217.61,151143052.0,-4.62,-0.0212,647f3fc8a359804ef4bd3a01,2023-06-06T14:16:39Z,2023-06-06T14:16:39Z,2023-06-06T14:16:39Z,Bid,213.0,100.0,100.0,100.0,1.0,1.0,0.009999999999990905
6016,647f3fd2a359804ef4bd3ac6,2023-06-06T14:16:50Z,2023-06-06T14:16:49Z,TSLA,2023-06-06T14:16:48Z,213.27,213.27,200.0,213.26,200.0,30541066.0,214.058799481241,216.14,216.86,212.53,217.61,151143052.0,-4.34,-0.0199,647f3fd2a359804ef4bd3b2d,2023-06-06T14:16:49Z,2023-06-06T14:16:49Z,2023-06-06T14:16:49Z,Ask,213.25,-474.0,300.0,74.0,3.0,5.0,0.020000000000010232
6017,647f3fd2a359804ef4bd3ac6,2023-06-06T14:16:50Z,2023-06-06T14:16:49Z,TSLA,2023-06-06T14:16:48Z,213.27,213.27,200.0,213.26,200.0,30541066.0,214.058799481241,216.14,216.86,212.53,217.61,151143052.0,-4.34,-0.0199,647f3fd2a359804ef4bd3b36,2023-06-06T14:16:49Z,2023-06-06T14:16:49Z,2023-06-06T14:16:49Z,Ask,213.26,-100.0,100.0,100.0,1.0,1.0,0.010000000000019327
6046,647f3fe6a359804ef4bd3c50,2023-06-06T14:17:10Z,2023-06-06T14:17:09Z,TSLA,2023-06-06T14:17:08Z,213.4574,213.48,100.0,213.46,100.0,30718227.0,214.054629422071,216.14,216.86,212.53,217.61,151143052.0,-4.1526,-0.0191,647f3fe6a359804ef4bd3c4f,2023-06-06T14:17:09Z,2023-06-06T14:17:09Z,2023-06-06T14:17:09Z,Bid,213.49,100.0,100.0,100.0,1.0,1.0,0.03260000000000218
6047,647f3fe6a359804ef4bd3c50,2023-06-06T14:17:10Z,2023-06-06T14:17:09Z,TSLA,2023-06-06T14:17:08Z,213.4574,213.48,100.0,213.46,100.0,30718227.0,214.054629422071,216.14,216.86,212.53,217.61,151143052.0,-4.1526,-0.0191,647f3fe6a359804ef4bd3c61,2023-06-06T14:17:09Z,2023-06-06T14:17:09Z,2023-06-06T14:17:09Z,Bid,213.47,106.0,106.0,106.0,1.0,4.0,0.012599999999991951
6078,647f3ff0a359804ef4bd3d1b,2023-06-06T14:17:20Z,2023-06-06T14:17:19Z,TSLA,2023-06-06T14:17:19Z,213.7992,213.8,200.0,213.78,100.0,30884660.0,214.052449289838,216.14,216.86,212.53,217.61,151143052.0,-3.8108,-0.0175,647f3ff0a359804ef4bd3d96,2023-06-06T14:17:20Z,2023-06-06T14:17:19Z,2023-06-06T14:17:20Z,Ask,213.78,-756.0,200.0,100.0,5.0,7.0,0.019200000000012096
6079,647f3ff0a359804ef4bd3d1b,2023-06-06T14:17:20Z,2023-06-06T14:17:19Z,TSLA,2023-06-06T14:17:19Z,213.7992,213.8,200.0,213.78,100.0,30884660.0,214.052449289838,216.14,216.86,212.53,217.61,151143052.0,-3.8108,-0.0175,647f3ff0a359804ef4bd3d99,2023-06-06T14:17:20Z,2023-06-06T14:17:19Z,2023-06-06T14:17:19Z,Ask,213.79,-200.0,100.0,100.0,2.0,2.0,0.009200000000021191
6108,647f4004a359804ef4bd3ea6,2023-06-06T14:17:40Z,2023-06-06T14:17:39Z,TSLA,2023-06-06T14:17:39Z,213.68,213.68,300.0,213.66,100.0,31001180.0,214.050954863039,216.14,216.86,212.53,217.61,151143052.0,-3.93,-0.0181,647f4004a359804ef4bd3ea5,2023-06-06T14:17:39Z,2023-06-06T14:17:39Z,2023-06-06T14:17:39Z,Bid,213.69,144.0,100.0,44.0,2.0,2.0,0.009999999999990905
6176,647f4022a359804ef4bd40dd,2023-06-06T14:18:10Z,2023-06-06T14:18:09Z,TSLA,2023-06-06T14:18:08Z,213.77,213.81,100.0,213.76,100.0,31135422.0,214.049554647234,216.14,216.86,212.53,217.61,151143052.0,-3.84,-0.0176,647f4022a359804ef4bd40dc,2023-06-06T14:18:09Z,2023-06-06T14:18:09Z,2023-06-06T14:18:09Z,Bid,213.79,100.0,100.0,100.0,1.0,1.0,0.01999999999998181
6177,647f4022a359804ef4bd40dd,2023-06-06T14:18:10Z,2023-06-06T14:18:09Z,TSLA,2023-06-06T14:18:08Z,213.77,213.81,100.0,213.76,100.0,31135422.0,214.049554647234,216.14,216.86,212.53,217.61,151143052.0,-3.84,-0.0176,647f4022a359804ef4bd40f1,2023-06-06T14:18:09Z,2023-06-06T14:18:09Z,2023-06-06T14:18:09Z,Bid,213.78,70.0,70.0,70.0,1.0,2.0,0.009999999999990905
6201,647f402ca359804ef4bd41a1,2023-06-06T14:18:20Z,2023-06-06T14:18:19Z,TSLA,2023-06-06T14:18:19Z,213.95,213.98,200.0,213.95,100.0,31244957.0,214.049014142621,216.14,216.86,212.53,217.61,151143052.0,-3.66,-0.0168,647f402ca359804ef4bd41a0,2023-06-06T14:18:19Z,2023-06-06T14:18:19Z,2023-06-06T14:18:19Z,Bid,213.96,247.0,100.0,47.0,3.0,3.0,0.010000000000019327
6228,647f4036a359804ef4bd4264,2023-06-06T14:18:30Z,2023-06-06T14:18:29Z,TSLA,2023-06-06T14:18:29Z,213.8875,213.9,100.0,213.86,200.0,31325977.0,214.048663060471,216.14,216.86,212.53,217.61,151143052.0,-3.7225,-0.0171,647f4036a359804ef4bd42b8,2023-06-06T14:18:30Z,2023-06-06T14:18:29Z,2023-06-06T14:18:29Z,Ask,213.88,-100.0,100.0,100.0,1.0,1.0,0.007499999999993179
6239,647f4040a359804ef4bd4329,2023-06-06T14:18:40Z,2023-06-06T14:18:39Z,TSLA,2023-06-06T14:18:38Z,213.965,213.98,300.0,213.95,100.0,31360258.0,214.048494728933,216.14,216.86,212.53,217.61,151143052.0,-3.645,-0.0168,647f4040a359804ef4bd4328,2023-06-06T14:18:39Z,2023-06-06T14:18:39Z,2023-06-06T14:18:39Z,Bid,214.0,80.0,80.0,80.0,1.0,2.0,0.03499999999999659
6240,647f4040a359804ef4bd4329,2023-06-06T14:18:40Z,2023-06-06T14:18:39Z,TSLA,2023-06-06T14:18:38Z,213.965,213.98,300.0,213.95,100.0,31360258.0,214.048494728933,216.14,216.86,212.53,217.61,151143052.0,-3.645,-0.0168,647f4040a359804ef4bd433a,2023-06-06T14:18:39Z,2023-06-06T14:18:39Z,2023-06-06T14:18:39Z,Bid,213.99,500.0,400.0,100.0,2.0,2.0,0.025000000000005684
6241,647f4040a359804ef4bd4329,2023-06-06T14:18:40Z,2023-06-06T14:18:39Z,TSLA,2023-06-06T14:18:38Z,213.965,213.98,300.0,213.95,100.0,31360258.0,214.048494728933,216.14,216.86,212.53,217.61,151143052.0,-3.645,-0.0168,647f4040a359804ef4bd4345,2023-06-06T14:18:39Z,2023-06-06T14:18:39Z,2023-06-06T14:18:39Z,Bid,213.98,700.0,400.0,100.0,3.0,3.0,0.014999999999986358
6263,647f404aa359804ef4bd43ea,2023-06-06T14:18:50Z,2023-06-06T14:18:49Z,TSLA,2023-06-06T14:18:49Z,213.9804,214.0,200.0,213.96,200.0,31486187.0,214.048238799279,216.14,216.86,212.53,217.61,151143052.0,-3.6296,-0.0167,647f404aa359804ef4bd43e9,2023-06-06T14:18:49Z,2023-06-06T14:18:49Z,2023-06-06T14:18:49Z,Bid,213.99,249.0,100.0,49.0,3.0,4.0,0.009600000000006048
6285,647f4054a359804ef4bd44b6,2023-06-06T14:19:00Z,2023-06-06T14:18:59Z,TSLA,2023-06-06T14:18:59Z,213.9341,213.94,100.0,213.9,1000.0,31571151.0,214.048065407348,216.14,216.86,212.53,217.61,151143052.0,-3.6759,-0.0169,647f4054a359804ef4bd44b5,2023-06-06T14:18:59Z,2023-06-06T14:18:59Z,2023-06-06T14:18:59Z,Bid,213.98,793.0,393.0,100.0,4.0,8.0,0.04589999999998895
6304,647f405ea359804ef4bd457b,2023-06-06T14:19:10Z,2023-06-06T14:19:09Z,TSLA,2023-06-06T14:19:08Z,213.962,213.99,100.0,213.96,100.0,31649005.0,214.047878638765,216.14,216.86,212.53,217.61,151143052.0,-3.648,-0.0168,647f405ea359804ef4bd457a,2023-06-06T14:19:09Z,2023-06-06T14:19:09Z,2023-06-06T14:19:09Z,Bid,214.05,300.0,200.0,100.0,2.0,2.0,0.08800000000002228
6305,647f405ea359804ef4bd457b,2023-06-06T14:19:10Z,2023-06-06T14:19:09Z,TSLA,2023-06-06T14:19:08Z,213.962,213.99,100.0,213.96,100.0,31649005.0,214.047878638765,216.14,216.86,212.53,217.61,151143052.0,-3.648,-0.0168,647f405ea359804ef4bd458c,2023-06-06T14:19:09Z,2023-06-06T14:19:09Z,2023-06-06T14:19:09Z,Bid,214.04,124.0,124.0,124.0,1.0,3.0,0.07800000000000296
6306,647f405ea359804ef4bd457b,2023-06-06T14:19:10Z,2023-06-06T14:19:09Z,TSLA,2023-06-06T14:19:08Z,213.962,213.99,100.0,213.96,100.0,31649005.0,214.047878638765,216.14,216.86,212.53,217.61,151143052.0,-3.648,-0.0168,647f405ea359804ef4bd4590,2023-06-06T14:19:09Z,2023-06-06T14:19:09Z,2023-06-06T14:19:09Z,Bid,214.03,100.0,100.0,100.0,1.0,1.0,0.06800000000001205
6307,647f405ea359804ef4bd457b,2023-06-06T14:19:10Z,2023-06-06T14:19:09Z,TSLA,2023-06-06T14:19:08Z,213.962,213.99,100.0,213.96,100.0,31649005.0,214.047878638765,216.14,216.86,212.53,217.61,151143052.0,-3.648,-0.0168,647f405ea359804ef4bd4597,2023-06-06T14:19:09Z,2023-06-06T14:19:09Z,2023-06-06T14:19:09Z,Bid,214.0,200.0,200.0,200.0,1.0,1.0,0.038000000000010914
6338,647f4068a359804ef4bd4642,2023-06-06T14:19:20Z,2023-06-06T14:19:19Z,TSLA,2023-06-06T14:19:19Z,214.2,214.2,200.0,214.17,200.0,31864291.0,214.048758945024,216.14,216.86,212.53,217.61,151143052.0,-3.41,-0.0157,647f4068a359804ef4bd46bf,2023-06-06T14:19:19Z,2023-06-06T14:19:19Z,2023-06-06T14:19:19Z,Ask,214.18,-784.0,300.0,100.0,4.0,5.0,0.01999999999998181
6348,647f4072a359804ef4bd46ff,2023-06-06T14:19:30Z,2023-06-06T14:19:29Z,TSLA,2023-06-06T14:19:28Z,214.1699,214.17,200.0,214.15,200.0,31972770.0,214.049053497259,216.14,216.86,212.53,217.61,151143052.0,-3.4401,-0.0158,647f4072a359804ef4bd46fe,2023-06-06T14:19:29Z,2023-06-06T14:19:29Z,2023-06-06T14:19:29Z,Bid,214.2,100.0,100.0,100.0,1.0,1.0,0.030099999999976035
6349,647f4072a359804ef4bd46ff,2023-06-06T14:19:30Z,2023-06-06T14:19:29Z,TSLA,2023-06-06T14:19:28Z,214.1699,214.17,200.0,214.15,200.0,31972770.0,214.049053497259,216.14,216.86,212.53,217.61,151143052.0,-3.4401,-0.0158,647f4072a359804ef4bd4710,2023-06-06T14:19:29Z,2023-06-06T14:19:29Z,2023-06-06T14:19:29Z,Bid,214.19,100.0,100.0,100.0,1.0,1.0,0.02009999999998513
6350,647f4072a359804ef4bd46ff,2023-06-06T14:19:30Z,2023-06-06T14:19:29Z,TSLA,2023-06-06T14:19:28Z,214.1699,214.17,200.0,214.15,200.0,31972770.0,214.049053497259,216.14,216.86,212.53,217.61,151143052.0,-3.4401,-0.0158,647f4072a359804ef4bd471a,2023-06-06T14:19:29Z,2023-06-06T14:19:29Z,2023-06-06T14:19:29Z,Bid,214.18,200.0,200.0,200.0,1.0,1.0,0.010099999999994225
