,Buy Threshold,Sell Threshold,2023-06-08,2023-06-09,2023-06-12,2023-06-13,2023-06-14,2023-06-15,2023-06-16,2023-06-20,2023-06-21,2023-06-22,2023-06-23,Sum
414,0.23,0.18,-1.3900000000000148,0.12999999999999545,-0.21000000000000796,-2.680000000000007,2.0,-1.0299999999999727,-0.18000000000000682,-1.4099999999999682,3.6100000000000136,-5.759999999999991,-1.6800000000000637,-8.600000000000023
416,0.23,0.16999999999999998,-1.3900000000000148,0.12999999999999545,-0.21000000000000796,-2.680000000000007,2.0,-1.0299999999999727,-0.18000000000000682,-1.4099999999999682,3.6100000000000136,-5.759999999999991,-1.6800000000000637,-8.600000000000023
434,0.23,0.07999999999999999,-1.3900000000000148,0.12999999999999545,-0.21000000000000796,-2.680000000000007,2.0,-1.0299999999999727,-0.18000000000000682,-1.4099999999999682,3.6100000000000136,-5.759999999999991,-1.6800000000000637,-8.600000000000023
426,0.23,0.12,-1.3900000000000148,0.12999999999999545,-0.21000000000000796,-2.680000000000007,2.0,-1.0299999999999727,-0.18000000000000682,-1.4099999999999682,3.6100000000000136,-5.759999999999991,-1.6800000000000637,-8.600000000000023
433,0.23,0.08499999999999999,-1.3900000000000148,0.12999999999999545,-0.21000000000000796,-2.680000000000007,2.0,-1.0299999999999727,-0.18000000000000682,-1.4099999999999682,3.6100000000000136,-5.759999999999991,-1.6800000000000637,-8.600000000000023
432,0.23,0.09,-1.3900000000000148,0.12999999999999545,-0.21000000000000796,-2.680000000000007,2.0,-1.0299999999999727,-0.18000000000000682,-1.4099999999999682,3.6100000000000136,-5.759999999999991,-1.6800000000000637,-8.600000000000023
431,0.23,0.095,-1.3900000000000148,0.12999999999999545,-0.21000000000000796,-2.680000000000007,2.0,-1.0299999999999727,-0.18000000000000682,-1.4099999999999682,3.6100000000000136,-5.759999999999991,-1.6800000000000637,-8.600000000000023
430,0.23,0.1,-1.3900000000000148,0.12999999999999545,-0.21000000000000796,-2.680000000000007,2.0,-1.0299999999999727,-0.18000000000000682,-1.4099999999999682,3.6100000000000136,-5.759999999999991,-1.6800000000000637,-8.600000000000023
429,0.23,0.10500000000000001,-1.3900000000000148,0.12999999999999545,-0.21000000000000796,-2.680000000000007,2.0,-1.0299999999999727,-0.18000000000000682,-1.4099999999999682,3.6100000000000136,-5.759999999999991,-1.6800000000000637,-8.600000000000023
428,0.23,0.10999999999999999,-1.3900000000000148,0.12999999999999545,-0.21000000000000796,-2.680000000000007,2.0,-1.0299999999999727,-0.18000000000000682,-1.4099999999999682,3.6100000000000136,-5.759999999999991,-1.6800000000000637,-8.600000000000023
427,0.23,0.11499999999999999,-1.3900000000000148,0.12999999999999545,-0.21000000000000796,-2.680000000000007,2.0,-1.0299999999999727,-0.18000000000000682,-1.4099999999999682,3.6100000000000136,-5.759999999999991,-1.6800000000000637,-8.600000000000023
425,0.23,0.125,-1.3900000000000148,0.12999999999999545,-0.21000000000000796,-2.680000000000007,2.0,-1.0299999999999727,-0.18000000000000682,-1.4099999999999682,3.6100000000000136,-5.759999999999991,-1.6800000000000637,-8.600000000000023
417,0.23,0.16499999999999998,-1.3900000000000148,0.12999999999999545,-0.21000000000000796,-2.680000000000007,2.0,-1.0299999999999727,-0.18000000000000682,-1.4099999999999682,3.6100000000000136,-5.759999999999991,-1.6800000000000637,-8.600000000000023
424,0.23,0.13,-1.3900000000000148,0.12999999999999545,-0.21000000000000796,-2.680000000000007,2.0,-1.0299999999999727,-0.18000000000000682,-1.4099999999999682,3.6100000000000136,-5.759999999999991,-1.6800000000000637,-8.600000000000023
423,0.23,0.135,-1.3900000000000148,0.12999999999999545,-0.21000000000000796,-2.680000000000007,2.0,-1.0299999999999727,-0.18000000000000682,-1.4099999999999682,3.6100000000000136,-5.759999999999991,-1.6800000000000637,-8.600000000000023
422,0.23,0.14,-1.3900000000000148,0.12999999999999545,-0.21000000000000796,-2.680000000000007,2.0,-1.0299999999999727,-0.18000000000000682,-1.4099999999999682,3.6100000000000136,-5.759999999999991,-1.6800000000000637,-8.600000000000023
421,0.23,0.14500000000000002,-1.3900000000000148,0.12999999999999545,-0.21000000000000796,-2.680000000000007,2.0,-1.0299999999999727,-0.18000000000000682,-1.4099999999999682,3.6100000000000136,-5.759999999999991,-1.6800000000000637,-8.600000000000023
420,0.23,0.15,-1.3900000000000148,0.12999999999999545,-0.21000000000000796,-2.680000000000007,2.0,-1.0299999999999727,-0.18000000000000682,-1.4099999999999682,3.6100000000000136,-5.759999999999991,-1.6800000000000637,-8.600000000000023
419,0.23,0.155,-1.3900000000000148,0.12999999999999545,-0.21000000000000796,-2.680000000000007,2.0,-1.0299999999999727,-0.18000000000000682,-1.4099999999999682,3.6100000000000136,-5.759999999999991,-1.6800000000000637,-8.600000000000023
418,0.23,0.16,-1.3900000000000148,0.12999999999999545,-0.21000000000000796,-2.680000000000007,2.0,-1.0299999999999727,-0.18000000000000682,-1.4099999999999682,3.6100000000000136,-5.759999999999991,-1.6800000000000637,-8.600000000000023
229,0.24,0.10500000000000001,-1.3900000000000148,0.12999999999999545,-0.21000000000000796,-2.680000000000007,2.0,-1.0299999999999727,-0.18000000000000682,-1.4099999999999682,3.6100000000000136,-5.759999999999991,-1.6800000000000637,-8.600000000000023
628,0.22,0.10999999999999999,-1.3900000000000148,0.12999999999999545,-0.21000000000000796,-2.680000000000007,2.0,-1.0299999999999727,-0.18000000000000682,-1.4099999999999682,3.6100000000000136,-5.759999999999991,-1.6800000000000637,-8.600000000000023
227,0.24,0.11499999999999999,-1.3900000000000148,0.12999999999999545,-0.21000000000000796,-2.680000000000007,2.0,-1.0299999999999727,-0.18000000000000682,-1.4099999999999682,3.6100000000000136,-5.759999999999991,-1.6800000000000637,-8.600000000000023
37,0.25,0.065,-1.3900000000000148,0.12999999999999545,-0.21000000000000796,-2.680000000000007,2.0,-1.0299999999999727,-0.18000000000000682,-1.4099999999999682,3.6100000000000136,-5.759999999999991,-1.6800000000000637,-8.600000000000023
114,0.245,0.18,-1.3900000000000148,0.12999999999999545,-0.21000000000000796,-2.680000000000007,2.0,-1.0299999999999727,-0.18000000000000682,-1.4099999999999682,3.6100000000000136,-5.759999999999991,-1.6800000000000637,-8.600000000000023
113,0.245,0.185,-1.3900000000000148,0.12999999999999545,-0.21000000000000796,-2.680000000000007,2.0,-1.0299999999999727,-0.18000000000000682,-1.4099999999999682,3.6100000000000136,-5.759999999999991,-1.6800000000000637,-8.600000000000023
226,0.24,0.12,-1.3900000000000148,0.12999999999999545,-0.21000000000000796,-2.680000000000007,2.0,-1.0299999999999727,-0.18000000000000682,-1.4099999999999682,3.6100000000000136,-5.759999999999991,-1.6800000000000637,-8.600000000000023
112,0.245,0.19,-1.3900000000000148,0.12999999999999545,-0.21000000000000796,-2.680000000000007,2.0,-1.0299999999999727,-0.18000000000000682,-1.4099999999999682,3.6100000000000136,-5.759999999999991,-1.6800000000000637,-8.600000000000023
111,0.245,0.195,-1.3900000000000148,0.12999999999999545,-0.21000000000000796,-2.680000000000007,2.0,-1.0299999999999727,-0.18000000000000682,-1.4099999999999682,3.6100000000000136,-5.759999999999991,-1.6800000000000637,-8.600000000000023
110,0.245,0.2,-1.3900000000000148,0.12999999999999545,-0.21000000000000796,-2.680000000000007,2.0,-1.0299999999999727,-0.18000000000000682,-1.4099999999999682,3.6100000000000136,-5.759999999999991,-1.6800000000000637,-8.600000000000023
109,0.245,0.20500000000000002,-1.3900000000000148,0.12999999999999545,-0.21000000000000796,-2.680000000000007,2.0,-1.0299999999999727,-0.18000000000000682,-1.4099999999999682,3.6100000000000136,-5.759999999999991,-1.6800000000000637,-8.600000000000023
108,0.245,0.21,-1.3900000000000148,0.12999999999999545,-0.21000000000000796,-2.680000000000007,2.0,-1.0299999999999727,-0.18000000000000682,-1.4099999999999682,3.6100000000000136,-5.759999999999991,-1.6800000000000637,-8.600000000000023
107,0.245,0.215,-1.3900000000000148,0.12999999999999545,-0.21000000000000796,-2.680000000000007,2.0,-1.0299999999999727,-0.18000000000000682,-1.4099999999999682,3.6100000000000136,-5.759999999999991,-1.6800000000000637,-8.600000000000023
106,0.245,0.22,-1.3900000000000148,0.12999999999999545,-0.21000000000000796,-2.680000000000007,2.0,-1.0299999999999727,-0.18000000000000682,-1.4099999999999682,3.6100000000000136,-5.759999999999991,-1.6800000000000637,-8.600000000000023
105,0.245,0.225,-1.3900000000000148,0.12999999999999545,-0.21000000000000796,-2.680000000000007,2.0,-1.0299999999999727,-0.18000000000000682,-1.4099999999999682,3.6100000000000136,-5.759999999999991,-1.6800000000000637,-8.600000000000023
104,0.245,0.23,-1.3900000000000148,0.12999999999999545,-0.21000000000000796,-2.680000000000007,2.0,-1.0299999999999727,-0.18000000000000682,-1.4099999999999682,3.6100000000000136,-5.759999999999991,-1.6800000000000637,-8.600000000000023
103,0.245,0.235,-1.3900000000000148,0.12999999999999545,-0.21000000000000796,-2.680000000000007,2.0,-1.0299999999999727,-0.18000000000000682,-1.4099999999999682,3.6100000000000136,-5.759999999999991,-1.6800000000000637,-8.600000000000023
102,0.245,0.24,-1.3900000000000148,0.12999999999999545,-0.21000000000000796,-2.680000000000007,2.0,-1.0299999999999727,-0.18000000000000682,-1.4099999999999682,3.6100000000000136,-5.759999999999991,-1.6800000000000637,-8.600000000000023
101,0.245,0.245,-1.3900000000000148,0.12999999999999545,-0.21000000000000796,-2.680000000000007,2.0,-1.0299999999999727,-0.18000000000000682,-1.4099999999999682,3.6100000000000136,-5.759999999999991,-1.6800000000000637,-8.600000000000023
115,0.245,0.175,-1.3900000000000148,0.12999999999999545,-0.21000000000000796,-2.680000000000007,2.0,-1.0299999999999727,-0.18000000000000682,-1.4099999999999682,3.6100000000000136,-5.759999999999991,-1.6800000000000637,-8.600000000000023
116,0.245,0.16999999999999998,-1.3900000000000148,0.12999999999999545,-0.21000000000000796,-2.680000000000007,2.0,-1.0299999999999727,-0.18000000000000682,-1.4099999999999682,3.6100000000000136,-5.759999999999991,-1.6800000000000637,-8.600000000000023
117,0.245,0.16499999999999998,-1.3900000000000148,0.12999999999999545,-0.21000000000000796,-2.680000000000007,2.0,-1.0299999999999727,-0.18000000000000682,-1.4099999999999682,3.6100000000000136,-5.759999999999991,-1.6800000000000637,-8.600000000000023
126,0.245,0.12,-1.3900000000000148,0.12999999999999545,-0.21000000000000796,-2.680000000000007,2.0,-1.0299999999999727,-0.18000000000000682,-1.4099999999999682,3.6100000000000136,-5.759999999999991,-1.6800000000000637,-8.600000000000023
132,0.245,0.09,-1.3900000000000148,0.12999999999999545,-0.21000000000000796,-2.680000000000007,2.0,-1.0299999999999727,-0.18000000000000682,-1.4099999999999682,3.6100000000000136,-5.759999999999991,-1.6800000000000637,-8.600000000000023
131,0.245,0.095,-1.3900000000000148,0.12999999999999545,-0.21000000000000796,-2.680000000000007,2.0,-1.0299999999999727,-0.18000000000000682,-1.4099999999999682,3.6100000000000136,-5.759999999999991,-1.6800000000000637,-8.600000000000023
130,0.245,0.1,-1.3900000000000148,0.12999999999999545,-0.21000000000000796,-2.680000000000007,2.0,-1.0299999999999727,-0.18000000000000682,-1.4099999999999682,3.6100000000000136,-5.759999999999991,-1.6800000000000637,-8.600000000000023
129,0.245,0.10500000000000001,-1.3900000000000148,0.12999999999999545,-0.21000000000000796,-2.680000000000007,2.0,-1.0299999999999727,-0.18000000000000682,-1.4099999999999682,3.6100000000000136,-5.759999999999991,-1.6800000000000637,-8.600000000000023
128,0.245,0.10999999999999999,-1.3900000000000148,0.12999999999999545,-0.21000000000000796,-2.680000000000007,2.0,-1.0299999999999727,-0.18000000000000682,-1.4099999999999682,3.6100000000000136,-5.759999999999991,-1.6800000000000637,-8.600000000000023
127,0.245,0.11499999999999999,-1.3900000000000148,0.12999999999999545,-0.21000000000000796,-2.680000000000007,2.0,-1.0299999999999727,-0.18000000000000682,-1.4099999999999682,3.6100000000000136,-5.759999999999991,-1.6800000000000637,-8.600000000000023
125,0.245,0.125,-1.3900000000000148,0.12999999999999545,-0.21000000000000796,-2.680000000000007,2.0,-1.0299999999999727,-0.18000000000000682,-1.4099999999999682,3.6100000000000136,-5.759999999999991,-1.6800000000000637,-8.600000000000023
118,0.245,0.16,-1.3900000000000148,0.12999999999999545,-0.21000000000000796,-2.680000000000007,2.0,-1.0299999999999727,-0.18000000000000682,-1.4099999999999682,3.6100000000000136,-5.759999999999991,-1.6800000000000637,-8.600000000000023
124,0.245,0.13,-1.3900000000000148,0.12999999999999545,-0.21000000000000796,-2.680000000000007,2.0,-1.0299999999999727,-0.18000000000000682,-1.4099999999999682,3.6100000000000136,-5.759999999999991,-1.6800000000000637,-8.600000000000023
123,0.245,0.135,-1.3900000000000148,0.12999999999999545,-0.21000000000000796,-2.680000000000007,2.0,-1.0299999999999727,-0.18000000000000682,-1.4099999999999682,3.6100000000000136,-5.759999999999991,-1.6800000000000637,-8.600000000000023
122,0.245,0.14,-1.3900000000000148,0.12999999999999545,-0.21000000000000796,-2.680000000000007,2.0,-1.0299999999999727,-0.18000000000000682,-1.4099999999999682,3.6100000000000136,-5.759999999999991,-1.6800000000000637,-8.600000000000023
121,0.245,0.14500000000000002,-1.3900000000000148,0.12999999999999545,-0.21000000000000796,-2.680000000000007,2.0,-1.0299999999999727,-0.18000000000000682,-1.4099999999999682,3.6100000000000136,-5.759999999999991,-1.6800000000000637,-8.600000000000023
120,0.245,0.15,-1.3900000000000148,0.12999999999999545,-0.21000000000000796,-2.680000000000007,2.0,-1.0299999999999727,-0.18000000000000682,-1.4099999999999682,3.6100000000000136,-5.759999999999991,-1.6800000000000637,-8.600000000000023
119,0.245,0.155,-1.3900000000000148,0.12999999999999545,-0.21000000000000796,-2.680000000000007,2.0,-1.0299999999999727,-0.18000000000000682,-1.4099999999999682,3.6100000000000136,-5.759999999999991,-1.6800000000000637,-8.600000000000023
100,0.245,0.25,-1.3900000000000148,0.12999999999999545,-0.21000000000000796,-2.680000000000007,2.0,-1.0299999999999727,-0.18000000000000682,-1.4099999999999682,3.6100000000000136,-5.759999999999991,-1.6800000000000637,-8.600000000000023
36,0.25,0.07,-1.3900000000000148,0.12999999999999545,-0.21000000000000796,-2.680000000000007,2.0,-1.0299999999999727,-0.18000000000000682,-1.4099999999999682,3.6100000000000136,-5.759999999999991,-1.6800000000000637,-8.600000000000023
134,0.245,0.07999999999999999,-1.3900000000000148,0.12999999999999545,-0.21000000000000796,-2.680000000000007,2.0,-1.0299999999999727,-0.18000000000000682,-1.4099999999999682,3.6100000000000136,-5.759999999999991,-1.6800000000000637,-8.600000000000023
35,0.25,0.07500000000000001,-1.3900000000000148,0.12999999999999545,-0.21000000000000796,-2.680000000000007,2.0,-1.0299999999999727,-0.18000000000000682,-1.4099999999999682,3.6100000000000136,-5.759999999999991,-1.6800000000000637,-8.600000000000023
16,0.25,0.16999999999999998,-1.3900000000000148,0.12999999999999545,-0.21000000000000796,-2.680000000000007,2.0,-1.0299999999999727,-0.18000000000000682,-1.4099999999999682,3.6100000000000136,-5.759999999999991,-1.6800000000000637,-8.600000000000023
15,0.25,0.175,-1.3900000000000148,0.12999999999999545,-0.21000000000000796,-2.680000000000007,2.0,-1.0299999999999727,-0.18000000000000682,-1.4099999999999682,3.6100000000000136,-5.759999999999991,-1.6800000000000637,-8.600000000000023
14,0.25,0.18,-1.3900000000000148,0.12999999999999545,-0.21000000000000796,-2.680000000000007,2.0,-1.0299999999999727,-0.18000000000000682,-1.4099999999999682,3.6100000000000136,-5.759999999999991,-1.6800000000000637,-8.600000000000023
