"_id",buy_and_hold_gain,buy_and_hold_perf,duration,end_date,long,macd_min_len,macd_threshold,model_gain,model_perf,model_run_date,model_score,predict_action,predict_date,predict_macd_accum,predict_macd_len,predict_vol,run_id,short,signal,start_date,symbol
639420d4be0915624e51e526,1342.1712039695335,1.1896689562862857,41.46849315068493,2022-11-10,13,5,0,2366.270742307523,1.2060478241559884,2022-12-10-00-58-26,1.0137675844890763,0.0,2022-11-23,8.541974127946158,9,0.0,21206,6,9,1981-06-02,AAPL
639421aabe0915624e51e593,1342.1711125849702,1.1896689543329684,41.46849315068493,2022-11-10,13,5,0,9045.382533252472,1.245684391520749,2022-12-10-01-02-04,1.0470848944857838,0.0,2022-11-23,8.541974127593425,9,0.0,21207,6,9,1981-06-02,AAPL
63942271be0915624e51e5fb,1342.1710212004193,1.189668952379651,41.46849315068493,2022-11-10,13,5,0,1987.6232475625861,1.2009870234694797,2022-12-10-01-05-21,1.0095136307181838,0.0,2022-11-23,8.541974127946158,9,0.0,21208,6,9,1981-06-02,AAPL
63942337be0915624e51e661,1342.171843661825,1.189668969959511,41.46849315068493,2022-11-10,13,5,0,439.8888734718034,1.1580929173408536,2022-12-10-01-08-49,0.9734581186733549,0.0,2022-11-23,8.541974127593427,9,1.0,21209,6,9,1981-06-02,AAPL
639423f0be0915624e51e6c1,1793.294794465059,1.1969443273327889,41.673972602739724,2022-11-23,13,0,0.2,6025.385226920042,1.2322639161878448,2022-12-10-01-12-14,1.0295081300345525,0.26502490043640137,2022-12-02,-3.3180807813430953,6,0.0,22100,6,9,1981-04-01,AAPL
639424a7be0915624e51e720,1793.294318651973,1.1969443197121077,41.673972602739724,2022-11-23,13,0,0.2,4752.161598933804,1.2252646907975748,2022-12-10-01-15-22,1.0236605584897038,0.0,2022-12-02,-3.3180807814146007,6,1.0,22101,6,9,1981-04-01,AAPL
63942550be0915624e51e779,1793.2941600476672,1.196944317171881,41.673972602739724,2022-11-23,13,0,0.2,10693.014707997427,1.2493423203958578,2022-12-10-01-18-16,1.0437764752062835,0.0,2022-12-02,-3.3180807813430953,6,0.07693016529083252,22102,6,9,1981-04-01,AAPL
63942607be0915624e51e7d7,1793.2952702783975,1.1969443349534723,41.673972602739724,2022-11-23,13,0,0.2,3131.9262779888854,1.2130669433951358,2022-12-10-01-21-17,1.01346980638184,0.5744165182113647,2022-12-02,-3.3180807813430953,6,1.0,22103,6,9,1981-04-01,AAPL
639426b8be0915624e51e830,1793.2938428391396,1.1969443120914283,41.673972602739724,2022-11-23,13,0,0.2,2342.201425207053,1.204638680659656,2022-12-10-01-24-17,1.0064283429817913,0.0,2022-12-02,-3.318080781343078,6,0.09032085537910461,22104,6,9,1981-04-01,AAPL
63942772be0915624e51e892,1793.2944772563071,1.1969443222523344,41.673972602739724,2022-11-23,13,0,0.2,5035.074058742465,1.2269661024574743,2022-12-10-01-27-19,1.0250820189769954,0.0,2022-12-02,-3.3180807813430953,6,0.16668188571929932,22105,6,9,1981-04-01,AAPL
63942836be0915624e51e8f7,1793.294794465059,1.1969443273327889,41.673972602739724,2022-11-23,13,0,0.2,3363.2135107988133,1.2151426596586323,2022-12-10-01-30-23,1.015203992291267,0.0,2022-12-02,-3.3180807813430953,6,0.0,22106,6,9,1981-04-01,AAPL
639428f4be0915624e51e95a,1793.2944772563071,1.1969443222523344,41.673972602739724,2022-11-23,13,0,0.2,1753.0065264728016,1.1962918847453132,2022-12-10-01-33-41,0.9994549140716976,0.0,2022-12-02,-3.3180807814145936,6,0.0,22107,6,9,1981-04-01,AAPL
639429a2be0915624e51e9b3,1793.294794465059,1.1969443273327889,41.673972602739724,2022-11-23,13,0,0.2,3457.951918973963,1.215952934859101,2022-12-10-01-36-42,1.0158809454142865,0.0,2022-12-02,-3.3180807813430953,6,0.0,22108,6,9,1981-04-01,AAPL
63942a58be0915624e51ea11,1793.2951116739232,1.1969443324132443,41.673972602739724,2022-11-23,13,0,0.2,4479.980974086367,1.2235318115532503,2022-12-10-01-39-39,1.0222127950482052,0.9890921115875244,2022-12-02,-3.3180807813430953,6,0.0,22109,6,9,1981-04-01,AAPL
63942b10be0915624e51ea70,1380.5535724644687,1.1903000233081547,41.50410958904109,2022-11-23,13,5,0.2,12357.239165552834,1.2548469338929673,2022-12-10-01-42-44,1.0542274294890963,0.44490763545036316,2022-12-02,-3.3180807814145936,6,0.0,22200,6,9,1981-06-02,AAPL
63942baebe0915624e51eac3,1380.5539484563824,1.1903000311188647,41.50410958904109,2022-11-23,13,5,0.2,1499.402091877229,1.192670753677913,2022-12-10-01-45-41,1.001991701669385,1.0700610876083374,2022-12-02,-3.318080781343078,6,0.0,22201,6,9,1981-06-02,AAPL
63942c59be0915624e51eb1c,1380.5531024748648,1.1903000135447699,41.50410958904109,2022-11-23,13,5,0.2,4474.855831063021,1.2245086826583291,2022-12-10-01-48-20,1.0287395351796091,0.0,2022-12-02,-3.3180807814145936,6,0.0,22202,6,9,1981-06-02,AAPL
63942d07be0915624e51eb76,1380.5537604603999,1.1903000272135094,41.50410958904109,2022-11-23,13,5,0.2,4895.783663519975,1.2271639116150046,2022-12-10-01-51-15,1.0309702457856726,0.757462203502655,2022-12-02,-3.3180807814145936,6,1.0,22203,6,9,1981-06-02,AAPL
63942db2be0915624e51ebcf,1380.553290470668,1.1903000174501235,41.50410958904109,2022-11-23,13,5,0.2,1811.6939906569696,1.1981199368506505,2022-12-10-01-54-09,1.0065697045164117,0.0,2022-12-02,-3.3180807814146007,6,0.5487385988235474,22204,6,9,1981-06-02,AAPL
63942e5abe0915624e51ec26,1380.5533844685888,1.1903000194028004,41.50410958904109,2022-11-23,13,5,0.2,2076.631363328628,1.2020663953027768,2022-12-10-01-56-53,1.0098852186072214,1.211046576499939,2022-12-02,-3.3180807814146007,6,1.0,22205,6,9,1981-06-02,AAPL
63942ef2be0915624e51ec75,1380.552726483412,1.1903000057340647,41.50410958904109,2022-11-23,13,5,0.2,3077.171941404213,1.213510468596415,2022-12-10-01-59-40,1.019499674662302,0.0,2022-12-02,-3.3180807813430953,6,0.0,22206,6,9,1981-06-02,AAPL
63942f90be0915624e51ecc7,1380.5537604603999,1.1903000272135094,41.50410958904109,2022-11-23,13,5,0.2,1868.0940917057035,1.199005237283653,2022-12-10-02-02-13,1.007313458683625,0.0,2022-12-02,-3.3180807814145945,6,0.0,22207,6,9,1981-06-02,AAPL
63943030be0915624e51ed1b,1380.5531024748648,1.1903000135447699,41.50410958904109,2022-11-23,13,5,0.2,2482.1071655980445,1.2072433018026973,2022-12-10-02-04-55,1.014234468676069,0.19011805951595306,2022-12-02,-3.3180807814145945,6,0.4748000502586365,22208,6,9,1981-06-02,AAPL
639430dabe0915624e51ed74,1380.553290470668,1.1903000174501235,41.50410958904109,2022-11-23,13,5,0.2,9388.36500295395,1.2465668717114469,2022-12-10-02-07-32,1.0472711530172527,0.0,2022-12-02,-3.3180807813430953,6,0.0,22209,6,9,1981-06-02,AAPL
6394316dbe0915624e51edc0,1756.971319154732,1.196384942979342,41.66849315068493,2022-11-21,13,0,0.5,6620.879177995359,1.235088153839941,2022-12-10-02-10-25,1.0323501320270856,0.0,2022-12-01,-3.139896945353467,5,0.6650804281234741,23100,6,9,1981-04-01,AAPL
63943216be0915624e51ee17,1756.9706975872919,1.1963849328218428,41.66849315068493,2022-11-21,13,0,0.5,949.9434156809461,1.1788583204659502,2022-12-10-02-13-01,0.9853503568332697,0.0,2022-12-01,-3.139896945353473,5,0.41059041023254395,23101,6,9,1981-04-01,AAPL
639432b9be0915624e51ee6c,1756.9699206286102,1.1963849201249739,41.66849315068493,2022-11-21,13,0,0.5,25604.267674939776,1.2758360195168315,2022-12-10-02-15-47,1.066409311965883,0.8125954866409302,2022-12-01,-3.139896945289805,5,0.0,23102,6,9,1981-04-01,AAPL
63943356be0915624e51eebd,1756.9702314120004,1.1963849252037206,41.66849315068493,2022-11-21,13,0,0.5,25625.495447716537,1.2758613943669312,2022-12-10-02-18-18,1.0664305170425625,0.19175583124160767,2022-12-01,-3.139896945289805,5,0.17566943168640137,23103,6,9,1981-04-01,AAPL
639433f9be0915624e51ef12,1756.9705421955007,1.1963849302824685,41.66849315068493,2022-11-21,13,0,0.5,4758.773920480011,1.225338313167529,2022-12-10-02-21-06,1.024200725161445,0.0,2022-12-01,-3.1398969453534673,5,0.0,23104,6,9,1981-04-01,AAPL
63943494be0915624e51ef63,1756.9708529791108,1.1963849353612173,41.66849315068493,2022-11-21,13,0,0.5,17242.570223407613,1.263787312757988,2022-12-10-02-23-41,1.0563383702055897,0.5946333408355713,2022-12-01,-3.1398969452898204,5,0.8891425132751465,23105,6,9,1981-04-01,AAPL
6394352bbe0915624e51efb2,1756.9703868037368,1.1963849277430945,41.66849315068493,2022-11-21,13,0,0.5,21972.411933985,1.2711608182483312,2022-12-10-02-26-21,1.062501531715463,0.5248706936836243,2022-12-01,-3.139896945353467,5,0.0,23106,6,9,1981-04-01,AAPL
639435cbbe0915624e51f004,1756.9705421955007,1.1963849302824685,41.66849315068493,2022-11-21,13,0,0.5,6651.304696416257,1.2352240603961027,2022-12-10-02-28-53,1.0324637406661952,0.0,2022-12-01,-3.139896945353467,5,0.0,23107,6,9,1981-04-01,AAPL
6394366cbe0915624e51f058,1756.9702314120004,1.1963849252037206,41.66849315068493,2022-11-21,13,0,0.5,7562.693164422482,1.2390366567880753,2022-12-10-02-31-32,1.035650509034199,0.0,2022-12-01,-3.1398969452898204,5,0.8485221266746521,23108,6,9,1981-04-01,AAPL
63943720be0915624e51f0b6,1756.9706975872919,1.1963849328218428,41.66849315068493,2022-11-21,13,0,0.5,4752.377326366639,1.2252987594802762,2022-12-10-02-34-18,1.0241676619833686,0.41909387707710266,2022-12-01,-3.1398969452898204,5,1.0,23109,6,9,1981-04-01,AAPL
639437b8be0915624e51f105,1352.5897311367783,1.1897405825042917,41.4986301369863,2022-11-21,13,5,0.5,1758.2438544401393,1.1972842196759075,2022-12-10-02-37-12,1.006340573132117,0.0,2022-12-01,-3.139896945289805,5,0.21715325117111206,23200,6,9,1981-06-02,AAPL
63943851be0915624e51f155,1352.5897311367783,1.1897405825042917,41.4986301369863,2022-11-21,13,5,0.5,1601.8857621563295,1.1946002083628533,2022-12-10-02-39-45,1.004084609645182,2.4389047622680664,2022-12-01,-3.1398969453534673,5,0.8356391191482544,23201,6,9,1981-06-02,AAPL
639438f5be0915624e51f1a9,1352.5890864792193,1.1897405688401734,41.4986301369863,2022-11-21,13,5,0.5,2091.2600828355035,1.2022989659563543,2022-12-10-02-42-20,1.0105555761021274,0.5367680788040161,2022-12-01,-3.1398969452898204,5,0.0,23202,6,9,1981-06-02,AAPL
6394398cbe0915624e51f1f8,1352.5890864792193,1.1897405688401734,41.4986301369863,2022-11-21,13,5,0.5,4062.184906310307,1.2216897643254574,2022-12-10-02-45-04,1.0268539178389369,0.0,2022-12-01,-3.1398969452898204,5,1.0,23203,6,9,1981-06-02,AAPL
63943a26be0915624e51f248,1352.5889943853324,1.189740566888157,41.4986301369863,2022-11-21,13,5,0.5,5039.973072663875,1.2280557494694186,2022-12-10-02-47-30,1.0322046533905096,0.0,2022-12-01,-3.1398969452898204,5,1.0,23204,6,9,1981-06-02,AAPL
63943abcbe0915624e51f297,1352.5897311367783,1.1897405825042917,41.4986301369863,2022-11-21,13,5,0.5,1311.7175377113272,1.1888612246017323,2022-12-10-02-49-59,0.9992608826533357,0.0,2022-12-01,-3.139896945289805,5,0.031130794435739517,23205,6,9,1981-06-02,AAPL
63943b47be0915624e51f2df,1352.5896390428036,1.1897405805522745,41.4986301369863,2022-11-21,13,5,0.5,1563.25592547986,1.1938977147570957,2022-12-10-02-52-31,1.0034941518115583,0.0,2022-12-01,-3.139896945353467,5,0.2953673005104065,23206,6,9,1981-06-02,AAPL
63943bdfbe0915624e51f32f,1352.588718103747,1.189740561032109,41.4986301369863,2022-11-21,13,5,0.5,3065.003498721509,1.2134256138445867,2022-12-10-02-54-57,1.0199077459307018,2.0222742557525635,2022-12-01,-3.139896945289805,5,0.11920416355133057,23207,6,9,1981-06-02,AAPL
63943c71be0915624e51f37a,1352.5896390428036,1.1897405805522745,41.4986301369863,2022-11-21,13,5,0.5,660.0163728337831,1.169346769140632,2022-12-10-02-57-25,0.9828586065357411,0.0,2022-12-01,-3.139896945353473,5,0.0,23208,6,9,1981-06-02,AAPL
63943d01be0915624e51f3c6,1352.5895469488416,1.1897405786002573,41.4986301369863,2022-11-21,13,5,0.5,592.398263729219,1.1663051032488712,2022-12-10-02-59-44,0.9803020290532931,0.3389953672885895,2022-12-01,-3.1398969453534673,5,0.0,23209,6,9,1981-06-02,AAPL
63943d8fbe0915624e51f411,1766.2302368920546,1.196606469006865,41.654794520547945,2022-11-16,13,0,1,2004.2443965190112,1.2002436103463654,2022-12-10-03-02-03,1.0030395467797522,0.0,2022-11-30,-2.795426598885163,4,0.0,24100,6,9,1981-04-01,AAPL
63943e20be0915624e51f45d,1766.2302368920546,1.196606469006865,41.654794520547945,2022-11-16,13,0,1,8402.61917047948,1.2422608440880514,2022-12-10-03-04-39,1.0381532076448472,0.0,2022-11-30,-2.795426598885163,4,0.13096997141838074,24101,6,9,1981-04-01,AAPL
63943ec8be0915624e51f4b2,1766.2288309960802,1.1966064461407497,41.654794520547945,2022-11-16,13,0,1,2933.660859367804,1.2112716591717705,2022-12-10-03-07-13,1.0122556694210687,0.0,2022-11-30,-2.7954265989396534,4,0.0,24102,6,9,1981-04-01,AAPL
63943f69be0915624e51f506,1766.2303931028566,1.1966064715475457,41.654794520547945,2022-11-16,13,0,1,3538.4460069298725,1.2167343718222985,2022-12-10-03-09-57,1.0168208185007739,0.4239974617958069,2022-11-30,-2.795426598885163,4,0.0,24103,6,9,1981-04-01,AAPL
6394400ebe0915624e51f55c,1766.229612049123,1.1966064588441447,41.654794520547945,2022-11-16,13,0,1,11443.983950706146,1.2515079584456328,2022-12-10-03-12-37,1.0458809988828908,0.0,2022-11-30,-2.7954265989396534,4,0.4340827465057373,24104,6,9,1981-04-01,AAPL
639440bcbe0915624e51f5b8,1766.2297682598146,1.1966064613848246,41.654794520547945,2022-11-16,13,0,1,2334.0684537701727,1.2046413460149175,2022-12-10-03-15-28,1.0067147260936515,0.0,2022-11-30,-2.7954265989396534,4,0.0,24105,6,9,1981-04-01,AAPL
6394415fbe0915624e51f60c,1766.229612049123,1.1966064588441447,41.654794520547945,2022-11-16,13,0,1,2273.018159227985,1.2038750943819254,2022-12-10-03-18-13,1.0060743743141767,0.0,2022-11-30,-2.7954265989396476,4,0.0,24106,6,9,1981-04-01,AAPL
63944205be0915624e51f662,1766.2300806812802,1.1966064664661846,41.654794520547945,2022-11-16,13,0,1,931.4214568318434,1.1783649594400714,2022-12-10-03-21-02,0.9847556339219994,0.25948044657707214,2022-11-30,-2.7954265989396534,4,0.09812820702791214,24107,6,9,1981-04-01,AAPL
639442a3be0915624e51f6b5,1766.2302368920546,1.196606469006865,41.654794520547945,2022-11-16,13,0,1,4886.052084235763,1.226196939460729,2022-12-10-03-23-42,1.0247286565970373,0.47508659958839417,2022-11-30,-2.7954265989396534,4,0.0,24108,6,9,1981-04-01,AAPL
63944341be0915624e51f706,1766.229612049123,1.1966064588441447,41.654794520547945,2022-11-16,13,0,1,1647.6338455161008,1.1946114175511624,2022-12-10-03-26-24,0.9983327506898889,0.0,2022-11-30,-2.7954265988851494,4,0.0,24109,6,9,1981-04-01,AAPL
639443d7be0915624e51f754,1314.751651669549,1.1889138333564608,41.5013698630137,2022-11-17,13,5,1,3289.227337102526,1.215476182046088,2022-12-10-03-28-59,1.0223416936908187,0.43006736040115356,2022-12-01,-3.139896945353467,5,0.0,24200,6,9,1981-05-28,AAPL
6394446bbe0915624e51f7a2,1314.7517371184942,1.1889138352183377,41.5013698630137,2022-11-17,13,5,1,4195.053663860824,1.2226214154269435,2022-12-10-03-31-31,1.0283515753708221,0.0,2022-12-01,-3.1398969452898204,5,0.6715812683105469,24201,6,9,1981-05-28,AAPL
639444ffbe0915624e51f7f0,1314.7521643633872,1.188913844527723,41.5013698630137,2022-11-17,13,5,1,1995.3172826479602,1.2009245855417545,2022-12-10-03-33-54,1.0101022803875268,0.0,2022-12-01,-3.139896945353467,5,0.0,24202,6,9,1981-05-28,AAPL
6394458dbe0915624e51f83a,1314.7519080164182,1.1889138389420915,41.5013698630137,2022-11-17,13,5,1,3464.85996711796,1.21700066537754,2022-12-10-03-36-23,1.0236239376778056,0.8167024850845337,2022-12-01,-3.1398969452898204,5,0.0,24203,6,9,1981-05-28,AAPL
6394461abe0915624e51f883,1314.751651669549,1.1889138333564608,41.5013698630137,2022-11-17,13,5,1,580.9572982998305,1.165745334785948,2022-12-10-03-38-46,0.9805128867033996,0.4201633930206299,2022-12-01,-3.1398969452898204,5,0.0,24204,6,9,1981-05-28,AAPL
63944695be0915624e51f8c4,1314.7519080164182,1.1889138389420915,41.5013698630137,2022-11-17,13,5,1,2187.537905570124,1.2035889753727786,2022-12-10-03-40-55,1.0123433136616067,0.1548427939414978,2022-12-01,-3.139896945353473,5,0.0,24205,6,9,1981-05-28,AAPL
63944705be0915624e51f8ff,1314.7513953227797,1.1889138277708315,41.5013698630137,2022-11-17,13,5,1,6235.9939865400465,1.2343561699438492,2022-12-10-03-42-55,1.038221729036679,0.0,2022-12-01,-3.1398969453534673,5,1.0,24206,6,9,1981-05-28,AAPL
6394477abe0915624e51f93c,1314.7511389761105,1.1889138221852034,41.5013698630137,2022-11-17,13,5,1,1003.4537370047849,1.181198400430629,2022-12-10-03-44-36,0.993510529013454,0.0,2022-12-01,-3.1398969453534673,5,1.0,24207,6,9,1981-05-28,AAPL
6394480dbe0915624e51f989,1314.7519080164182,1.1889138389420915,41.5013698630137,2022-11-17,13,5,1,8558.974804051748,1.243809939003548,2022-12-10-03-47-02,1.0461733207768056,0.0,2022-12-01,-3.1398969452898204,5,0.0,24208,6,9,1981-05-28,AAPL
639448a8be0915624e51f9db,1314.7512244249892,1.1889138240470793,41.5013698630137,2022-11-17,13,5,1,4096.068786027176,1.2219181637339882,2022-12-10-03-49-27,1.027760077323823,1.5029362440109253,2022-12-01,-3.1398969452898204,5,0.6443840861320496,24209,6,9,1981-05-28,AAPL
63944971be0915624e51fa43,1489.9890828428508,1.1924897973900204,41.50410958904109,2022-11-10,26,0,0,1971.4869487182652,1.2005624701099014,2022-12-10-03-51-52,1.0067695947902862,0.0,2022-11-28,7.552033470733436,11,0.0,31100,12,9,1981-05-20,AAPL
63944a2ebe0915624e51faa4,1489.9894207089071,1.192489803905179,41.50410958904109,2022-11-10,26,0,0,3391.2532831050066,1.2163554291028544,2022-12-10-03-55-08,1.0200132740083143,0.0,2022-11-28,7.5520334638475966,11,0.0,31101,12,9,1981-05-20,AAPL
63944ae2be0915624e51fb01,1489.9889702208661,1.1924897952183011,41.50410958904109,2022-11-10,26,0,0,15074.014402419123,1.260869809683377,2022-12-10-03-58-12,1.0573422219118933,1.1838445663452148,2022-11-28,7.552033463890416,11,0.0,31102,12,9,1981-05-20,AAPL
63944ba7be0915624e51fb67,1489.9893080868715,1.1924898017334593,41.50410958904109,2022-11-10,26,0,0,1091.894283985782,1.1835917299948955,2022-12-10-04-01-23,0.9925382408087439,0.0,2022-11-28,7.552033470539945,11,0.9209161400794983,31103,12,9,1981-05-20,AAPL
63944c5bbe0915624e51fbc4,1489.9894207089071,1.192489803905179,41.50410958904109,2022-11-10,26,0,0,3198.672542341692,1.2146432485770415,2022-12-10-04-04-39,1.018577470934606,0.9812102913856506,2022-11-28,7.552033463681577,11,0.07031548768281937,31104,12,9,1981-05-20,AAPL
63944cf4be0915624e51fc15,1489.9890828428508,1.1924897973900204,41.50410958904109,2022-11-10,26,0,0,1563.061491179876,1.19386620306648,2022-12-10-04-07-34,1.001154228471784,0.0,2022-11-28,7.5520334638884385,11,1.0,31105,12,9,1981-05-20,AAPL
63944dbabe0915624e51fc7a,1489.9887449769478,1.1924897908748633,41.50410958904109,2022-11-10,26,0,0,2495.172052285259,1.207396014731463,2022-12-10-04-10-11,1.012500085091432,0.16525475680828094,2022-11-28,7.552033470410945,11,0.5741677284240723,31106,12,9,1981-05-20,AAPL
63944e6bbe0915624e51fcd6,1489.9889702208661,1.1924897952183011,41.50410958904109,2022-11-10,26,0,0,4052.8736337595237,1.221589923781854,2022-12-10-04-13-22,1.0244028323598573,0.0,2022-11-28,7.552033470540502,11,0.28879597783088684,31107,12,9,1981-05-20,AAPL
63944f38be0915624e51fd41,1489.9889702208661,1.1924897952183011,41.50410958904109,2022-11-10,26,0,0,40447.9024725135,1.2912149641173158,2022-12-10-04-16-29,1.0827891100577023,0.0,2022-11-28,7.552033463681722,11,0.6359471082687378,31108,12,9,1981-05-20,AAPL
63944ffebe0915624e51fda6,1489.9891954648526,1.1924897995617398,41.50410958904109,2022-11-10,26,0,0,15370.104532520607,1.261460888140491,2022-12-10-04-19-50,1.0578378855769661,0.7390584945678711,2022-11-28,7.552033463850594,11,0.128513902425766,31109,12,9,1981-05-20,AAPL
639450bcbe0915624e51fe09,1818.4193755079336,1.1994502271771712,41.271232876712325,2022-11-10,26,5,0,6971.642864717229,1.2391498439876636,2022-12-10-04-23-08,1.0330981777409163,0.0,2022-11-28,7.552033470410957,11,0.1815168559551239,31200,12,9,1981-08-13,AAPL
6394517bbe0915624e51fe6b,1818.4202142247325,1.1994502405818368,41.271232876712325,2022-11-10,26,5,0,11065.670541060894,1.2530990110897264,2022-12-10-04-26-19,1.0447278000310087,0.0,2022-11-28,7.5520334705416845,11,0.43240290880203247,31201,12,9,1981-08-13,AAPL
6394523ebe0915624e51fed0,1818.4198787379203,1.1994502352199699,41.271232876712325,2022-11-10,26,5,0,1011.8348759517186,1.182534072733527,2022-12-10-04-29-27,0.9858967366967579,1.1360448598861694,2022-11-28,7.552033470540502,11,0.0,31202,12,9,1981-08-13,AAPL
639452ffbe0915624e51ff34,1818.4195432512315,1.1994502298581038,41.271232876712325,2022-11-10,26,5,0,545.4398462056017,1.1649606221583206,2022-12-10-04-32-45,0.9712454866060901,0.0,2022-11-28,7.552033470410059,11,0.5814656019210815,31203,12,9,1981-08-13,AAPL
639453ccbe0915624e51ff9e,1818.4203819681852,1.1994502432627707,41.271232876712325,2022-11-10,26,5,0,8354.528602307282,1.2445947978788943,2022-12-10-04-35-57,1.0376377051650933,0.0,2022-11-28,7.552033463681577,11,0.0,31204,12,9,1981-08-13,AAPL
63945492be0915624e520003,1818.4193755079336,1.1994502271771712,41.271232876712325,2022-11-10,26,5,0,5974.777894075365,1.2345255877319976,2022-12-10-04-39-26,1.0292428645725251,0.4391627311706543,2022-11-28,7.552033470540622,11,0.1736295074224472,31205,12,9,1981-08-13,AAPL
63945557be0915624e52006a,1818.4195432512315,1.1994502298581038,41.271232876712325,2022-11-10,26,5,0,1569.7016773094645,1.1951832446906911,2022-12-10-04-42-39,0.9964425492103016,0.4759404957294464,2022-11-28,7.552033470540622,11,0.9184505939483643,31206,12,9,1981-08-13,AAPL
63945614be0915624e5200cc,1818.4197109945603,1.1994502325390368,41.271232876712325,2022-11-10,26,5,0,1346.810005054295,1.1907564507127197,2022-12-10-04-46-00,0.9927518611523266,1.2840979099273682,2022-11-28,7.5520334638884385,11,0.0,31207,12,9,1981-08-13,AAPL
639456cdbe0915624e52012c,1818.4193755079336,1.1994502271771712,41.271232876712325,2022-11-10,26,5,0,2723.6287482806824,1.2112491064124238,2022-12-10-04-49-05,1.0098369060823977,0.0,2022-11-28,7.552033470410059,11,0.5588862299919128,31208,12,9,1981-08-13,AAPL
6394578ebe0915624e52018f,1818.4203819681852,1.1994502432627707,41.271232876712325,2022-11-10,26,5,0,3411.8025667045717,1.217878688372584,2022-12-10-04-52-07,1.0153640763452463,0.4164481461048126,2022-11-28,7.552033470413326,11,0.8743495345115662,31209,12,9,1981-08-13,AAPL
63945827be0915624e5201df,1463.1048002029931,1.19171837508943,41.553424657534244,2022-11-28,26,0,0.2,7651.155078264263,1.2401192925651396,2022-12-10-04-55-25,1.0406143921982218,0.0,2022-12-02,-0.6870968585967763,4,0.0,32100,12,9,1981-05-20,AAPL
639458cabe0915624e520233,1463.1051319727892,1.191718381592646,41.553424657534244,2022-11-28,26,0,0.2,938.0827691441322,1.1790390458156323,2022-12-10-04-57-59,0.9893604596749874,0.0,2022-12-02,-0.6870968572511748,4,1.0,32101,12,9,1981-05-20,AAPL
6394595ebe0915624e520281,1463.1049107929084,1.1917183772571684,41.553424657534244,2022-11-28,26,0,0.2,2868.311834582664,1.211181362516697,2022-12-10-05-00-39,1.0163318663460776,0.2884432375431061,2022-12-02,-0.6870968586053458,4,0.0,32102,12,9,1981-05-20,AAPL
639459f1be0915624e5202ce,1463.1051319727892,1.191718381592646,41.553424657534244,2022-11-28,26,0,0.2,7682.1858908257345,1.240240091953752,2022-12-10-05-03-12,1.040715752236917,1.6225026845932007,2022-12-02,-0.6870968586052527,4,1.0,32103,12,9,1981-05-20,AAPL
63945a95be0915624e520323,1463.1049107929084,1.1917183772571684,41.553424657534244,2022-11-28,26,0,0.2,13812.214647495348,1.257873924065883,2022-12-10-05-05-39,1.0555127352831266,0.6537340879440308,2022-12-02,-0.6870968586372017,4,0.825191855430603,32104,12,9,1981-05-20,AAPL
63945b33be0915624e520375,1463.1052425627545,1.1917183837603849,41.553424657534244,2022-11-28,26,0,0.2,1857.3069126936591,1.1985799543123625,2022-12-10-05-08-12,1.0057577114236724,0.6709054708480835,2022-12-02,-0.6870968585967763,4,0.0,32105,12,9,1981-05-20,AAPL
63945bd8be0915624e5203cb,1463.1049107929084,1.1917183772571684,41.553424657534244,2022-11-28,26,0,0.2,5821.631867464341,1.2319904095813463,2022-12-10-05-11-02,1.0337932460325627,0.7940523624420166,2022-12-02,-0.687096857276915,4,0.0,32106,12,9,1981-05-20,AAPL
63945c82be0915624e520424,1463.1050213828405,1.191718379424907,41.553424657534244,2022-11-28,26,0,0.2,1560.88012338808,1.193575050352525,2022-12-10-05-13-46,1.0015579779247124,0.0,2022-12-02,-0.6870968572769156,4,0.464689165353775,32107,12,9,1981-05-20,AAPL
63945d1ebe0915624e520474,1463.1051319727892,1.191718381592646,41.553424657534244,2022-11-28,26,0,0.2,8261.494916661839,1.2424119020454987,2022-12-10-05-16-35,1.0425381711282362,0.009724345058202744,2022-12-02,-0.6870968586372017,4,1.0,32108,12,9,1981-05-20,AAPL
63945dc8be0915624e5204cd,1463.1042472536676,1.19171836425074,41.553424657534244,2022-11-28,26,0,0.2,477.1673796227807,1.1600141765934093,2022-12-10-05-19-13,0.9733962414204602,0.0,2022-12-02,-0.6870968586381678,4,0.0,32109,12,9,1981-05-20,AAPL
63945e67be0915624e52051f,1818.4195432512315,1.1994502298581038,41.271232876712325,2022-11-10,26,5,0.2,2646.435913336351,1.2104055926963604,2022-12-10-05-22-03,1.0091336535402162,0.0,2022-11-28,7.552033470733436,11,0.0,32200,12,9,1981-08-13,AAPL
63945f00be0915624e52056e,1818.4205497116689,1.1994502459437049,41.271232876712325,2022-11-10,26,5,0.2,501.3593118252203,1.1625843790022545,2022-12-10-05-24-38,0.9692643633480229,0.0,2022-11-28,7.5520334707342425,11,1.0,32201,12,9,1981-08-13,AAPL
63945f9bbe0915624e5205c0,1818.4195432512315,1.1994502298581038,41.271232876712325,2022-11-10,26,5,0.2,2060.9630033429207,1.203094558290862,2022-12-10-05-27-08,1.0030383323476368,0.0,2022-11-28,7.552033463683411,11,0.7146292328834534,32202,12,9,1981-08-13,AAPL
